Лицензия_банк,ИД_1300,дата
"Восточный Банк лицензия № 1460, Амурская обл.",4008,2016-03-01
"УМ-Банк лицензия № 1441, Свердловская обл.",3991,2016-03-01
"Система лицензия № 2846, Москва и обл.",3959,2016-03-01
"Крокус-Банк лицензия № 2682, Москва и обл.",3927,2016-03-01
"Межрегиональный Клиринговый Банк лицензия № 2543, Москва и обл.",3915,2016-03-01
"Миръ лицензия № 3089, Москва и обл.",3828,2016-03-01
"Росгосстрах Банк лицензия № 3073, Москва и обл.",3793,2016-03-01
"Банкхаус Эрбе лицензия № 1717, Москва и обл.",3747,2016-03-01
"Классик Эконом Банк лицензия № 3298, Северная Осетия — Алания",3736,2016-03-01
"Центрально-Европейский Банк лицензия № 2670, Москва и обл.",3591,2016-03-01
"Автоторгбанк лицензия № 2776, Москва и обл.",3564,2016-03-01
"Национальный Банк «Траст» лицензия № 3279, Москва и обл.",3552,2016-03-01
"Металлург лицензия № 2877, Москва и обл.",3521,2016-03-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",3481,2016-03-01
"Спецстройбанк лицензия № 236, Москва и обл.",3476,2016-03-01
"Унифондбанк лицензия № 3416, Москва и обл.",3440,2016-03-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",3431,2016-03-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",3400,2016-03-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",3388,2016-03-01
"Синергия лицензия № 2884, Саратовская обл.",3382,2016-03-01
"Московский Национальный Инвестиционный Банк лицензия № 3181, Москва и обл.",3367,2016-03-01
"Энергобанк лицензия № 67, Татарстан",3367,2016-03-01
"Русский Стандарт лицензия № 2289, Москва и обл.",3362,2016-03-01
"МТС Банк лицензия № 2268, Москва и обл.",3355,2016-03-01
"Кубанский Универсальный Банк лицензия № 2898, Краснодарский край",3321,2016-03-01
"Бинбанк Смоленск лицензия № 1957, Смоленская обл.",3317,2016-03-01
"Олма-Банк лицензия № 3250, Москва и обл.",3295,2016-03-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",3257,2016-03-01
"Регионфинансбанк лицензия № 3357, Москва и обл.",3256,2016-03-01
"АйМаниБанк лицензия № 1975, Москва и обл.",3230,2016-03-01
"Собинбанк лицензия № 1317, Москва и обл.",3222,2016-03-01
"РИТЦ Банк лицензия № 2677, Карелия",3217,2016-03-01
"Кубаньторгбанк лицензия № 478, Краснодарский край",3205,2016-03-01
"Континент Финанс лицензия № 149, Москва и обл.",3197,2016-03-01
"Гефест лицензия № 1046, Тверская обл.",3173,2016-03-01
"Промсельхозбанк лицензия № 538, Москва и обл.",3164,2016-03-01
"Росавтобанк лицензия № 2767, Москва и обл.",3164,2016-03-01
"Акция лицензия № 927, Ивановская обл.",3153,2016-03-01
"Консервативный Коммерческий Банк лицензия № 1087, Астраханская обл.",3111,2016-03-01
"Мострансбанк лицензия № 2258, Москва и обл.",3104,2016-03-01
"Эльбин лицензия № 2267, Дагестан",3090,2016-03-01
"Международный Расчетный Банк лицензия № 3028, Москва и обл.",3081,2016-03-01
"Тальменка-Банк лицензия № 826, Алтайский край",3075,2016-03-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.",3054,2016-03-01
"Мико-Банк лицензия № 3195, Москва и обл.",3040,2016-03-01
"Новый Московский Банк лицензия № 2932, Москва и обл.",3040,2016-03-01
"Банк Развития Технологий лицензия № 3441, Москва и обл.",3023,2016-03-01
"БМ-Банк лицензия № 2748, Москва и обл.",3016,2016-03-01
"Новое Время лицензия № 3492, Москва и обл.",2998,2016-03-01
"Киви Банк лицензия № 2241, Москва и обл.",2995,2016-03-01
"Почта Банк лицензия № 650, Москва и обл.",2977,2016-03-01
"Гута-Банк лицензия № 256, Москва и обл.",2976,2016-03-01
"ПИР Банк лицензия № 2655, Москва и обл.",2968,2016-03-01
"Газстройбанк лицензия № 2919, Москва и обл.",2962,2016-03-01
"СМБ-Банк лицензия № 3504, Санкт-Петербург и обл.",2961,2016-03-01
"Кредо Финанс лицензия № 793, Дагестан",2950,2016-03-01
"Инкаробанк лицензия № 2696, Москва и обл.",2939,2016-03-01
"Невский Банк лицензия № 1068, Санкт-Петербург и обл.",2910,2016-03-01
"ЕвроАксис Банк лицензия № 3273, Москва и обл.",2888,2016-03-01
"Финам Банк лицензия № 2799, Москва и обл.",2881,2016-03-01
"Международный Банк Развития лицензия № 2704, Москва и обл.",2881,2016-03-01
"ОТП Банк лицензия № 2766, Москва и обл.",2862,2016-03-01
"Богородский лицензия № 1277, Нижегородская обл.",2856,2016-03-01
"Бэнк оф Чайна лицензия № 2309, Москва и обл.",2832,2016-03-01
"РУБанк лицензия № 2813, Москва и обл.",2779,2016-03-01
"Сириус лицензия № 3506, Омская обл.",2776,2016-03-01
"Пойдем! лицензия № 2534, Москва и обл.",2774,2016-03-01
"Банк «Советский» лицензия № 558, Санкт-Петербург и обл.",2765,2016-03-01
"Ренессанс Кредит лицензия № 3354, Москва и обл.",2760,2016-03-01
"Москоммерцбанк лицензия № 3365, Москва и обл.",2754,2016-03-01
"Банк РМП лицензия № 2574, Москва и обл.",2753,2016-03-01
"Северо-Западный 1 Альянс Банк лицензия № 766, Санкт-Петербург и обл.",2746,2016-03-01
"Балтийский Банк лицензия № 128, Санкт-Петербург и обл.",2738,2016-03-01
"Руссобанк лицензия № 2313, Москва и обл.",2732,2016-03-01
"Рост Банк лицензия № 2888, Москва и обл.",2729,2016-03-01
"Новый Кредитный Союз лицензия № 3139, Москва и обл.",2633,2016-03-01
"Интерактивный Банк лицензия № 3378, Москва и обл.",2621,2016-03-01
"Приморье лицензия № 3001, Приморский край",2567,2016-03-01
"Вакобанк лицензия № 1291, Псковская обл.",2566,2016-03-01
"Кедр лицензия № 1574, Красноярский край",2543,2016-03-01
"Стройлесбанк лицензия № 2995, Тюменская обл.",2542,2016-03-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.",2533,2016-03-01
"Роял Кредит Банк лицензия № 783, Хабаровский край",2526,2016-03-01
"Россита-Банк лицензия № 3257, Москва и обл.",2504,2016-03-01
"Хованский лицензия № 2145, Москва и обл.",2458,2016-03-01
"Холмск лицензия № 503, Сахалинская обл.",2453,2016-03-01
"Кетовский Коммерческий Банк лицензия № 842, Курганская обл.",2445,2016-03-01
"Норвик Банк лицензия № 902, Кировская обл.",2438,2016-03-01
"Кольцо Урала лицензия № 65, Свердловская обл.",2419,2016-03-01
"Азиатско-Тихоокеанский Банк лицензия № 1810, Амурская обл.",2415,2016-03-01
"Ермак лицензия № 1809, Ханты-Мансийский АО — Югра",2401,2016-03-01
"Челябинвестбанк лицензия № 493, Челябинская обл.",2400,2016-03-01
"Военно-Промышленный Банк лицензия № 3065, Москва и обл.",2398,2016-03-01
"Бинбанк Мурманск лицензия № 1276, Мурманская обл.",2377,2016-03-01
"Аресбанк лицензия № 2914, Москва и обл.",2373,2016-03-01
"Дом-Банк лицензия № 3209, Москва и обл.",2353,2016-03-01
"Великие Луки Банк лицензия № 598, Псковская обл.",2346,2016-03-01
"Муниципальный Камчатпрофитбанк лицензия № 2103, Камчатская обл.",2331,2016-03-01
"Итуруп лицензия № 2390, Сахалинская обл.",2324,2016-03-01
"Интеркредит лицензия № 3047, Москва и обл.",2291,2016-03-01
"Энерготрансбанк лицензия № 1307, Калининградская обл.",2289,2016-03-01
"Резерв лицензия № 2364, Челябинская обл.",2274,2016-03-01
"Балтинвестбанк лицензия № 3176, Санкт-Петербург и обл.",2235,2016-03-01
"СтарБанк лицензия № 548, Москва и обл.",2219,2016-03-01
"Авангард лицензия № 2879, Москва и обл.",2196,2016-03-01
"Липецккомбанк лицензия № 1242, Липецкая обл.",2196,2016-03-01
"Экси-Банк лицензия № 2530, Санкт-Петербург и обл.",2191,2016-03-01
"Терра лицензия № 3476, Москва и обл.",2169,2016-03-01
"Ханты-Мансийский банк Открытие лицензия № 1971, Москва и обл.",2167,2016-03-01
"Национальный Корпоративный Банк лицензия № 3422, Москва и обл.",2166,2016-03-01
"Промтрансбанк лицензия № 2638, Башкортостан",2142,2016-03-01
"Сельмашбанк лицензия № 106, Ростовская обл.",2137,2016-03-01
"ГРиС-Банк лицензия № 1928, Ставропольский край",2135,2016-03-01
"ЮМК лицензия № 3495, Краснодарский край",2133,2016-03-01
"МДМ Банк лицензия № 2562, Москва и обл.",2124,2016-03-01
"Славянский Кредит лицензия № 2960, Москва и обл.",2107,2016-03-01
"АББ лицензия № 2937, Москва и обл.",2105,2016-03-01
"Кроссинвестбанк лицензия № 2849, Москва и обл.",2087,2016-03-01
"Тинькофф Банк лицензия № 2673, Москва и обл.",2085,2016-03-01
"Расчетно-Кредитный Банк лицензия № 103, Москва и обл.",2084,2016-03-01
"Мосводоканалбанк лицензия № 2863, Москва и обл.",2074,2016-03-01
"Максима лицензия № 3379, Москва и обл.",2054,2016-03-01
"БайкалИнвестБанк лицензия № 1067, Иркутская обл.",2051,2016-03-01
"Соколовский лицензия № 2830, Москва и обл.",2029,2016-03-01
"Гарант-Инвест лицензия № 2576, Москва и обл.",2002,2016-03-01
"Деньги.Мэйл.Ру лицензия № 3511, Москва и обл.",2000,2016-03-01
"Примтеркомбанк лицензия № 21, Приморский край",1995,2016-03-01
"Апабанк лицензия № 2404, Москва и обл.",1988,2016-03-01
"Прио-Внешторгбанк лицензия № 212, Рязанская обл.",1986,2016-03-01
"Азия-Инвест Банк лицензия № 3303, Москва и обл.",1981,2016-03-01
"Еврокапитал-Альянс лицензия № 2672, Ярославская обл.",1980,2016-03-01
"К2 Банк лицензия № 2851, Карачаево-Черкесия",1980,2016-03-01
"Флора-Москва лицензия № 533, Москва и обл.",1979,2016-03-01
"Петербургский Социальный Коммерческий Банк лицензия № 2551, Санкт-Петербург и обл.",1946,2016-03-01
"Гаранти Банк — Москва лицензия № 3275, Москва и обл.",1944,2016-03-01
"Международный Коммерческий Банк лицензия № 2524, Москва и обл.",1932,2016-03-01
"Меткомбанк (Каменск-Уральский) лицензия № 2443, Свердловская обл.",1924,2016-03-01
"Курган лицензия № 2568, Курганская обл.",1910,2016-03-01
"БыстроБанк лицензия № 1745, Удмуртия",1901,2016-03-01
"Элита лицензия № 1399, Калужская обл.",1896,2016-03-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",1895,2016-03-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",1889,2016-03-01
"Енисей лицензия № 474, Красноярский край",1884,2016-03-01
"Снежинский лицензия № 1376, Челябинская обл.",1860,2016-03-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",1859,2016-03-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",1845,2016-03-01
"Онего лицензия № 2484, Карелия",1844,2016-03-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",1842,2016-03-01
"Финансовый Капитал лицензия № 3288, Санкт-Петербург и обл.",1834,2016-03-01
"Агропромкредит лицензия № 2880, Москва и обл.",1832,2016-03-01
"Первобанк лицензия № 3461, Самарская обл.",1797,2016-03-01
"Первомайский лицензия № 518, Краснодарский край",1796,2016-03-01
"Севергазбанк лицензия № 2816, Вологодская обл.",1789,2016-03-01
"Московский Нефтехимический Банк лицензия № 1411, Москва и обл.",1785,2016-03-01
"Уралтрансбанк лицензия № 812, Свердловская обл.",1785,2016-03-01
"Форштадт лицензия № 2208, Оренбургская обл.",1784,2016-03-01
"Эксперт Банк лицензия № 2949, Омская обл.",1772,2016-03-01
"Кредит Европа Банк лицензия № 3311, Москва и обл.",1764,2016-03-01
"РТС-Банк лицензия № 3401, Самарская обл.",1743,2016-03-01
"Объединенный Резервный Банк лицензия № 937, Москва и обл.",1739,2016-03-01
"Континенталь лицензия № 3184, Ставропольский край",1738,2016-03-01
"Смартбанк лицензия № 3408, Москва и обл.",1732,2016-03-01
"Промэнергобанк лицензия № 2728, Вологодская обл.",1719,2016-03-01
"Банк Уралсиб лицензия № 2275, Москва и обл.",1712,2016-03-01
"Алтайкапиталбанк лицензия № 2659, Алтайский край",1711,2016-03-01
"Межрегиональный промышленно-строительный банк лицензия № 752, Мордовия",1703,2016-03-01
"Майский лицензия № 1673, Кабардино-Балкария",1690,2016-03-01
"Руснарбанк лицензия № 3403, Москва и обл.",1690,2016-03-01
"Развитие лицензия № 2729, Карачаево-Черкесия",1687,2016-03-01
"Солид Банк лицензия № 1329, Камчатская обл.",1687,2016-03-01
"Белгородсоцбанк лицензия № 760, Белгородская обл.",1681,2016-03-01
"Стелла-Банк лицензия № 2948, Ростовская обл.",1676,2016-03-01
"Центркомбанк лицензия № 2983, Москва и обл.",1673,2016-03-01
"Алтынбанк лицензия № 2070, Татарстан",1671,2016-03-01
"Курскпромбанк лицензия № 735, Курская обл.",1671,2016-03-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",1669,2016-03-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",1667,2016-03-01
"Тайдон лицензия № 2085, Кемеровская обл.",1665,2016-03-01
"Бум-Банк лицензия № 1137, Кабардино-Балкария",1662,2016-03-01
"Альфа-Банк лицензия № 1326, Москва и обл.",1657,2016-03-01
"Зенит Сочи лицензия № 232, Краснодарский край",1653,2016-03-01
"Уралпромбанк лицензия № 2964, Челябинская обл.",1636,2016-03-01
"Бинбанк Сургут лицензия № 1701, Ханты-Мансийский АО — Югра",1622,2016-03-01
"Ставропольпромстройбанк лицензия № 1288, Ставропольский край",1613,2016-03-01
"Мастер-Капитал лицензия № 3011, Москва и обл.",1612,2016-03-01
"МСП Банк лицензия № 3340, Москва и обл.",1608,2016-03-01
"Геобанк лицензия № 2027, Москва и обл.",1598,2016-03-01
"Космос лицензия № 2245, Москва и обл.",1597,2016-03-01
"Аспект лицензия № 608, Москва и обл.",1594,2016-03-01
"РФИ Банк лицензия № 3351, Москва и обл.",1570,2016-03-01
"Инвестторгбанк лицензия № 2763, Москва и обл.",1560,2016-03-01
"ИРС лицензия № 272, Москва и обл.",1558,2016-03-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",1556,2016-03-01
"Ноосфера лицензия № 2650, Республика Алтай",1552,2016-03-01
"Интеркоопбанк лицензия № 2803, Москва и обл.",1549,2016-03-01
"Темпбанк лицензия № 55, Москва и обл.",1543,2016-03-01
"Банк Интеза лицензия № 2216, Москва и обл.",1523,2016-03-01
"Приско Капитал Банк лицензия № 2537, Москва и обл.",1522,2016-03-01
"Крайинвестбанк лицензия № 3360, Краснодарский край",1516,2016-03-01
"Энтузиастбанк лицензия № 3048, Москва и обл.",1516,2016-03-01
"Новый Век лицензия № 3417, Москва и обл.",1512,2016-03-01
"Русфинанс Банк лицензия № 1792, Самарская обл.",1500,2016-03-01
"Бинбанк лицензия № 323, Москва и обл.",1497,2016-03-01
"Юниаструм Банк лицензия № 2771, Москва и обл.",1494,2016-03-01
"Морской Банк лицензия № 77, Москва и обл.",1490,2016-03-01
"Банк Глобус лицензия № 2438, Москва и обл.",1486,2016-03-01
"ИК Банк лицензия № 1732, Татарстан",1481,2016-03-01
"Арсенал лицензия № 3000, Москва и обл.",1478,2016-03-01
"Углеметбанк лицензия № 2997, Челябинская обл.",1464,2016-03-01
"СИАБ лицензия № 3245, Санкт-Петербург и обл.",1456,2016-03-01
"Энергомашбанк лицензия № 52, Санкт-Петербург и обл.",1456,2016-03-01
"Дальневосточный Банк лицензия № 843, Приморский край",1454,2016-03-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",1451,2016-03-01
"Земкомбанк лицензия № 574, Ростовская обл.",1445,2016-03-01
"Металлинвестбанк лицензия № 2440, Москва и обл.",1439,2016-03-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",1438,2016-03-01
"Хлынов лицензия № 254, Кировская обл.",1436,2016-03-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",1436,2016-03-01
"Промрегионбанк лицензия № 2123, Москва и обл.",1427,2016-03-01
"Совкомбанк лицензия № 963, Костромская обл.",1409,2016-03-01
"СКБ-Банк лицензия № 705, Свердловская обл.",1407,2016-03-01
"Риал-Кредит лицензия № 3393, Москва и обл.",1404,2016-03-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",1400,2016-03-01
"Пульс Столицы лицензия № 3002, Москва и обл.",1395,2016-03-01
"Международный Строительный Банк лицензия № 3484, Москва и обл.",1389,2016-03-01
"Финансовый Стандарт лицензия № 1053, Москва и обл.",1387,2016-03-01
"НБД-Банк лицензия № 1966, Нижегородская обл.",1383,2016-03-01
"Александровский лицензия № 53, Санкт-Петербург и обл.",1378,2016-03-01
"ЕАТП Банк лицензия № 1765, Астраханская обл.",1377,2016-03-01
"Русский Трастовый Банк лицензия № 1139, Москва и обл.",1373,2016-03-01
"1Банк лицензия № 2896, Северная Осетия — Алания",1370,2016-03-01
"Газбанк лицензия № 2316, Самарская обл.",1366,2016-03-01
"Анкор Банк лицензия № 889, Татарстан",1364,2016-03-01
"Стар Альянс лицензия № 3433, Москва и обл.",1360,2016-03-01
"МФБанк лицензия № 3163, Москва и обл.",1358,2016-03-01
"Хоум Кредит Банк лицензия № 316, Москва и обл.",1349,2016-03-01
"Канский лицензия № 860, Красноярский край",1344,2016-03-01
"Актив Банк лицензия № 2529, Мордовия",1328,2016-03-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",1322,2016-03-01
"Витабанк лицензия № 356, Санкт-Петербург и обл.",1317,2016-03-01
"Левобережный лицензия № 1343, Новосибирская обл.",1301,2016-03-01
"Екатеринбург лицензия № 3161, Свердловская обл.",1300,2016-03-01
"Алма Банк лицензия № 604, Москва и обл.",1295,2016-03-01
"НК Банк лицензия № 2755, Москва и обл.",1293,2016-03-01
"Вкабанк лицензия № 1027, Астраханская обл.",1283,2016-03-01
"Крона-Банк лицензия № 2499, Иркутская обл.",1283,2016-03-01
"Объединенный Банк Республики лицензия № 1016, Чувашия",1281,2016-03-01
"Прайм Финанс лицензия № 2758, Санкт-Петербург и обл.",1278,2016-03-01
"ВостСибтранскомбанк лицензия № 2731, Иркутская обл.",1276,2016-03-01
"Арксбанк лицензия № 1868, Москва и обл.",1267,2016-03-01
"Экспресс-Кредит лицензия № 210, Москва и обл.",1266,2016-03-01
"Зираат Банк лицензия № 2559, Москва и обл.",1257,2016-03-01
"Автоградбанк лицензия № 1455, Татарстан",1253,2016-03-01
"Руна-Банк лицензия № 3207, Москва и обл.",1239,2016-03-01
"Башпромбанк лицензия № 1006, Башкортостан",1234,2016-03-01
"Лайтбанк лицензия № 3177, Москва и обл.",1225,2016-03-01
"НС Банк лицензия № 3124, Москва и обл.",1221,2016-03-01
"НБК-Банк лицензия № 3283, Москва и обл.",1221,2016-03-01
"Эс-Би-Ай Банк (бывш. ЯР-Банк) лицензия № 3185, Москва и обл.",1211,2016-03-01
"Глобэкс лицензия № 1942, Москва и обл.",1211,2016-03-01
"Возрождение лицензия № 1439, Москва и обл.",1210,2016-03-01
"Оренбург лицензия № 3269, Оренбургская обл.",1208,2016-03-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",1206,2016-03-01
"ВТБ 24 лицензия № 1623, Москва и обл.",1204,2016-03-01
"Конфидэнс Банк лицензия № 970, Костромская обл.",1203,2016-03-01
"БФГ-Кредит лицензия № 3068, Москва и обл.",1203,2016-03-01
"Стратегия лицензия № 2801, Москва и обл.",1198,2016-03-01
"Соверен Банк лицензия № 3206, Москва и обл.",1195,2016-03-01
"Кредпромбанк лицензия № 1165, Ярославская обл.",1193,2016-03-01
"Югра лицензия № 880, Москва и обл.",1193,2016-03-01
"Екатерининский лицензия № 2167, Москва и обл.",1193,2016-03-01
"Челиндбанк лицензия № 485, Челябинская обл.",1191,2016-03-01
"Союз лицензия № 2307, Москва и обл.",1161,2016-03-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",1161,2016-03-01
"Плюс Банк лицензия № 1189, Москва и обл.",1155,2016-03-01
"Логос лицензия № 3233, Москва и обл.",1153,2016-03-01
"Идея Банк лицензия № 430, Краснодарский край",1150,2016-03-01
"Нэклис-Банк лицензия № 1671, Москва и обл.",1150,2016-03-01
"Прокоммерцбанк лицензия № 2996, Москва и обл.",1148,2016-03-01
"Объединенный Капитал лицензия № 2611, Санкт-Петербург и обл.",1145,2016-03-01
"Росбанк лицензия № 2272, Москва и обл.",1144,2016-03-01
"Кемсоцинбанк лицензия № 96, Кемеровская обл.",1143,2016-03-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",1139,2016-03-01
"МВС Банк лицензия № 2407, Дагестан",1138,2016-03-01
"Сургутнефтегазбанк лицензия № 588, Ханты-Мансийский АО — Югра",1136,2016-03-01
"Промсвязьбанк лицензия № 3251, Москва и обл.",1131,2016-03-01
"Веста лицензия № 2368, Москва и обл.",1130,2016-03-01
"Профессионал Банк (бывш. Наш Дом) лицензия № 3296, Москва и обл.",1130,2016-03-01
"Уральский Банк Реконструкции и Развития лицензия № 429, Свердловская обл.",1127,2016-03-01
"Аксонбанк лицензия № 680, Костромская обл.",1126,2016-03-01
"Меткомбанк (Череповец) лицензия № 901, Вологодская обл.",1122,2016-03-01
"Межрегиональный Банк Реконструкции лицензия № 2620, Москва и обл.",1118,2016-03-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.",1116,2016-03-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",1112,2016-03-01
"Стандарт-Кредит лицензия № 841, Адыгея",1105,2016-03-01
"Легион лицензия № 3117, Москва и обл.",1101,2016-03-01
"Российский Капитал лицензия № 2312, Москва и обл.",1096,2016-03-01
"Кузнецкбизнесбанк лицензия № 1158, Кемеровская обл.",1095,2016-03-01
"Акцепт лицензия № 567, Новосибирская обл.",1092,2016-03-01
"Рускобанк лицензия № 138, Санкт-Петербург и обл.",1091,2016-03-01
"Форус Банк лицензия № 3457, Нижегородская обл.",1089,2016-03-01
"ББР Банк лицензия № 2929, Москва и обл.",1088,2016-03-01
"Примсоцбанк лицензия № 2733, Приморский край",1086,2016-03-01
"Агросоюз лицензия № 1459, Москва и обл.",1083,2016-03-01
"Приобье лицензия № 537, Ханты-Мансийский АО — Югра",1083,2016-03-01
"Банк Экономический Союз лицензия № 2798, Москва и обл.",1081,2016-03-01
"Новобанк лицензия № 1352, Новгородская обл.",1080,2016-03-01
"Торжокуниверсалбанк лицензия № 933, Тверская обл.",1078,2016-03-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",1063,2016-03-01
"РосЕвроБанк лицензия № 3137, Москва и обл.",1061,2016-03-01
"Венец лицензия № 524, Ульяновская обл.",1059,2016-03-01
"Славянбанк лицензия № 804, Новгородская обл.",1055,2016-03-01
"Кредит Урал Банк лицензия № 2584, Челябинская обл.",1046,2016-03-01
"ТЭМБР-Банк лицензия № 2764, Москва и обл.",1041,2016-03-01
"Долинск лицензия № 857, Сахалинская обл.",1040,2016-03-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",1039,2016-03-01
"Майкопбанк лицензия № 1136, Адыгея",1032,2016-03-01
"Дружба лицензия № 990, Тюменская обл.",1029,2016-03-01
"Роспромбанк лицензия № 3204, Москва и обл.",1028,2016-03-01
"Национальный Залоговый Банк лицензия № 2944, Москва и обл.",1028,2016-03-01
"Новикомбанк лицензия № 2546, Москва и обл.",1023,2016-03-01
"Банк БФА лицензия № 3038, Санкт-Петербург и обл.",1020,2016-03-01
"Вятич лицензия № 2796, Рязанская обл.",1009,2016-03-01
"Ишбанк лицензия № 2867, Москва и обл.",1009,2016-03-01
"Урал ФД лицензия № 249, Пермская обл.",1003,2016-03-01
"Тройка-Д Банк лицензия № 3431, Москва и обл.",1002,2016-03-01
"Синко-Банк лицензия № 2838, Москва и обл.",1002,2016-03-01
"Социнвестбанк лицензия № 1132, Башкортостан",1001,2016-03-01
"Банк Раунд лицензия № 2506, Москва и обл.",1000,2016-03-01
"Бинбанк Столица лицензия № 3052, Москва и обл.",999,2016-03-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",997,2016-03-01
"Нейва лицензия № 1293, Свердловская обл.",997,2016-03-01
"Фора-Банк лицензия № 1885, Москва и обл.",996,2016-03-01
"Алжан лицензия № 2491, Дагестан",996,2016-03-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",994,2016-03-01
"Саровбизнесбанк лицензия № 2048, Нижегородская обл.",993,2016-03-01
"Национальный Банк Сбережений лицензия № 1949, Ивановская обл.",991,2016-03-01
"Век лицензия № 2299, Москва и обл.",990,2016-03-01
"Кремлевский лицензия № 2905, Москва и обл.",984,2016-03-01
"Динамичные Системы лицензия № 3439, Москва и обл.",984,2016-03-01
"Русский Международный Банк лицензия № 3123, Москва и обл.",981,2016-03-01
"Социум-Банк лицензия № 2881, Москва и обл.",980,2016-03-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",978,2016-03-01
"Проинвестбанк лицензия № 784, Пермская обл.",970,2016-03-01
"Транскапиталбанк лицензия № 2210, Москва и обл.",963,2016-03-01
"Спутник лицензия № 1071, Оренбургская обл.",960,2016-03-01
"Крыловский лицензия № 456, Краснодарский край",959,2016-03-01
"Евразийский Банк лицензия № 969, Москва и обл.",958,2016-03-01
"Агророс лицензия № 2860, Саратовская обл.",958,2016-03-01
"Россельхозбанк лицензия № 3349, Москва и обл.",957,2016-03-01
"Национальная Факторинговая Компания лицензия № 3437, Москва и обл.",955,2016-03-01
"Финпромбанк (ФПБ Банк) лицензия № 2157, Москва и обл.",954,2016-03-01
"Камский Горизонт лицензия № 2554, Татарстан",954,2016-03-01
"Кранбанк лицензия № 2271, Ивановская обл.",952,2016-03-01
"Росэнергобанк лицензия № 2211, Москва и обл.",947,2016-03-01
"Татфондбанк лицензия № 3058, Татарстан",934,2016-03-01
"Первый Дортрансбанк лицензия № 3271, Кировская обл.",933,2016-03-01
"Вологдабанк лицензия № 992, Вологодская обл.",931,2016-03-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",931,2016-03-01
"Интерпрогрессбанк лицензия № 600, Москва и обл.",929,2016-03-01
"Саратов лицензия № 330, Саратовская обл.",926,2016-03-01
"Кредит-Москва лицензия № 5, Москва и обл.",925,2016-03-01
"Гранд Инвест Банк лицензия № 3053, Москва и обл.",922,2016-03-01
"Банк «Санкт-Петербург» лицензия № 436, Санкт-Петербург и обл.",920,2016-03-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",917,2016-03-01
"Иваново лицензия № 1763, Ивановская обл.",915,2016-03-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",912,2016-03-01
"Мосуралбанк лицензия № 2468, Москва и обл.",911,2016-03-01
"Запсибкомбанк лицензия № 918, Тюменская обл.",910,2016-03-01
"Йошкар-Ола лицензия № 2802, Марий Эл",908,2016-03-01
"Саммит Банк лицензия № 85, Приморский край",894,2016-03-01
"Локо-Банк лицензия № 2707, Москва и обл.",889,2016-03-01
"Алмазэргиэнбанк лицензия № 2602, Саха (Якутия)",889,2016-03-01
"Преодоление лицензия № 2649, Москва и обл.",888,2016-03-01
"Жилстройбанк лицензия № 2769, Москва и обл.",887,2016-03-01
"Первоуральскбанк лицензия № 965, Свердловская обл.",885,2016-03-01
"Кредит Экспресс лицензия № 3186, Ростовская обл.",868,2016-03-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",860,2016-03-01
"Костромаселькомбанк лицензия № 1115, Костромская обл.",859,2016-03-01
"Нижневолжский Коммерческий Банк лицензия № 931, Саратовская обл.",852,2016-03-01
"Далена Банк лицензия № 1948, Москва и обл.",848,2016-03-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",846,2016-03-01
"Банк Финсервис лицензия № 3388, Москва и обл.",845,2016-03-01
