Лицензия_банк,ИД_200,дата
"Восточно-Европейский Трастовый Банк лицензия № 2253, Москва и обл.",23 622,2011-01-01
"Банк РМП лицензия № 2574, Москва и обл.",23 610,2011-01-01
"Океан Банк лицензия № 1697, Москва и обл.",23 459,2011-01-01
"Наш Банк лицензия № 1340, Москва и обл.",23 414,2011-01-01
"Региональный Банк Сбережений лицензия № 3367, Москва и обл.",23 366,2011-01-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",22 863,2011-01-01
"Норвик Банк лицензия № 1407, Москва и обл.",22 465,2011-01-01
"2Т Банк лицензия № 625, Москва и обл.",21 840,2011-01-01
"Интеркоопбанк лицензия № 2803, Москва и обл.",21 743,2011-01-01
"Руна-Банк лицензия № 3207, Москва и обл.",21 419,2011-01-01
"Современные Стандарты Бизнеса лицензия № 3397, Москва и обл.",21 287,2011-01-01
"Еврокапитал-Альянс лицензия № 2672, Дагестан",20 832,2011-01-01
"Алма Банк лицензия № 604, Москва и обл.",20 643,2011-01-01
"Майма лицензия № 1037, Республика Алтай",20 145,2011-01-01
"Таганрогбанк лицензия № 3136, Ростовская обл.",20 021,2011-01-01
"Еврорасчет лицензия № 3498, Москва и обл.",20 000,2011-01-01
"Межрегионбанк лицензия № 1059, Москва и обл.",19 305,2011-01-01
"Первый Клиентский Банк лицензия № 3436, Москва и обл.",19 261,2011-01-01
"Рента-Банк лицензия № 3095, Москва и обл.",19 239,2011-01-01
"Международный Торгово-Промышленный Банк лицензия № 1203, Тверская обл.",18 999,2011-01-01
"Межрегиональный центр микрокредитования лицензия № 3489, Воронежская обл.",18 668,2011-01-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",18 628,2011-01-01
"КИП-Банк лицензия № 2843, Москва и обл.",18 421,2011-01-01
"Информпрогресс лицензия № 2166, Москва и обл.",16 957,2011-01-01
"Стар Альянс лицензия № 3433, Москва и обл.",16 022,2011-01-01
"Сургутский Центральный Коммерческий Банк лицензия № 684, Тюменская обл.",15 800,2011-01-01
"Модульбанк лицензия № 1927, Костромская обл.",15 720,2011-01-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",15 449,2011-01-01
"Принтбанк лицензия № 546, Москва и обл.",15 402,2011-01-01
"Нефтепромбанк лицензия № 2156, Москва и обл.",15 364,2011-01-01
"Евросоюз лицензия № 3411, Москва и обл.",15 114,2011-01-01
"Сибирский Банк Реконструкции и Развития лицензия № 1284, Тюменская обл.",14 845,2011-01-01
"Первый Дортрансбанк лицензия № 3271, Кировская обл.",14 672,2011-01-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",14 208,2011-01-01
"Строительно-Коммерческий Банк лицензия № 3050, Архангельская обл.",14 122,2011-01-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",13 978,2011-01-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",13 832,2011-01-01
"Арзамас лицензия № 1281, Нижегородская обл.",13 748,2011-01-01
"Межрегиональный Банк Реконструкции лицензия № 2620, Москва и обл.",13 150,2011-01-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.",13 142,2011-01-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",13 003,2011-01-01
"Континенталь лицензия № 3184, Дагестан",12 830,2011-01-01
"Регнум лицензия № 3373, Москва и обл.",12 769,2011-01-01
"Таурус Банк лицензия № 655, Челябинская обл.",12 443,2011-01-01
"Денизбанк Москва лицензия № 3330, Москва и обл.",12 331,2011-01-01
"Академический Русский Банк лицензия № 622, Москва и обл.",12 169,2011-01-01
"Вестинтербанк лицензия № 3398, Москва и обл.",12 137,2011-01-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",11 930,2011-01-01
"Дербент-Кредит лицензия № 2090, Дагестан",11 880,2011-01-01
"Тальменка-Банк лицензия № 826, Алтайский край",11 510,2011-01-01
"Рунэтбанк лицензия № 2829, Москва и обл.",11 486,2011-01-01
"Курган лицензия № 2568, Курганская обл.",11 472,2011-01-01
"Промсельхозбанк лицензия № 538, Москва и обл.",11 450,2011-01-01
"Газтрансбанк лицензия № 665, Адыгея",11 112,2011-01-01
"Идеалбанк лицензия № 3491, Москва и обл.",10 138,2011-01-01
"Галабанк лицензия № 3090, Адыгея",10 120,2011-01-01
"РНКБ лицензия № 1354, Москва и обл.",9 787,2011-01-01
"Новый Век лицензия № 3417, Москва и обл.",9 595,2011-01-01
"Платежный Сервисный Банк лицензия № 1943, Башкортостан",9 254,2011-01-01
"Мико-Банк лицензия № 3195, Москва и обл.",9 078,2011-01-01
"Зеленокумская лицензия № 1239, Ставропольский край",8 431,2011-01-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",8 303,2011-01-01
"Банк Сберегательно-кредитного сервиса лицензия № 3224, Москва и обл.",8 159,2011-01-01
"Тор Кредит лицензия № 3497, Москва и обл.",7 990,2011-01-01
"Долинск лицензия № 857, Сахалинская обл.",7 846,2011-01-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",6 851,2011-01-01
"Арксбанк лицензия № 1868, Москва и обл.",6 795,2011-01-01
"ГРиС-Банк лицензия № 1928, Ставропольский край",6 673,2011-01-01
"Мосводоканалбанк лицензия № 2863, Москва и обл.",6 459,2011-01-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",6 128,2011-01-01
"Онлайн Банк лицензия № 2462, Москва и обл.",5 789,2011-01-01
"Евроазиатский Инвестиционный Банк лицензия № 2897, Москва и обл.",5 272,2011-01-01
"Коммерческий Банк Развития лицензия № 3364, Москва и обл.",5 261,2011-01-01
"Плато-Банк лицензия № 2071, Свердловская обл.",5 232,2011-01-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",5 224,2011-01-01
"Коммерческий Индо Банк лицензия № 3446, Москва и обл.",4 885,2011-01-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",4 840,2011-01-01
"Витязь лицензия № 2890, Москва и обл.",4 600,2011-01-01
"Евразийский Банк лицензия № 969, Забайкальский край",4 500,2011-01-01
"Вест лицензия № 2605, Москва и обл.",4 231,2011-01-01
"Международный Строительный Банк лицензия № 3484, Москва и обл.",4 117,2011-01-01
"Анелик РУ лицензия № 3443, Москва и обл.",4 037,2011-01-01
"Оргбанк лицензия № 3312, Москва и обл.",3 876,2011-01-01
"Аспект лицензия № 608, Москва и обл.",3 660,2011-01-01
"Заубер Банк лицензия № 1614, Карачаево-Черкесия",3 421,2011-01-01
"ИстКом-Финанс лицензия № 3435, Москва и обл.",3 304,2011-01-01
"Банк Расчетов и Сбережений лицензия № 2617, Москва и обл.",3 068,2011-01-01
"Тувакредит лицензия № 1202, Тыва",3 067,2011-01-01
"Леноблбанк лицензия № 1003, Санкт-Петербург и обл.",3 030,2011-01-01
"Трастовый Банк лицензия № 2780, Дагестан",2 892,2011-01-01
"Гаранти Банк — Москва лицензия № 3275, Москва и обл.",2 870,2011-01-01
"Конгресс-Банк лицензия № 2330, Москва и обл.",2 807,2011-01-01
"Финтрастбанк лицензия № 3104, Москва и обл.",2 800,2011-01-01
"Бэнк оф Чайна лицензия № 2309, Москва и обл.",2 773,2011-01-01
"Инбанк лицензия № 1829, Москва и обл.",2 516,2011-01-01
"ЕвроАксис Банк лицензия № 3273, Москва и обл.",2 419,2011-01-01
"Универсальный Кредит лицензия № 2903, Москва и обл.",2 400,2011-01-01
"Европейский Стандарт лицензия № 3200, Кабардино-Балкария",2 166,2011-01-01
"Эко-Инвест лицензия № 3116, Москва и обл.",2 164,2011-01-01
"Хлебобанк лицензия № 1812, Москва и обл.",2 103,2011-01-01
"Межрегиональный Клиринговый Банк лицензия № 2543, Москва и обл.",1 977,2011-01-01
"Союзпромбанк лицензия № 2965, Москва и обл.",1 889,2011-01-01
"Азия Банк лицензия № 3183, Москва и обл.",1 858,2011-01-01
"МС Банк Рус лицензия № 2789, Москва и обл.",1 660,2011-01-01
"БВА Банк лицензия № 1684, Москва и обл.",1 551,2011-01-01
"ФФин Банк лицензия № 1143, Сахалинская обл.",1 486,2011-01-01
"Динамичные Системы лицензия № 3439, Москва и обл.",1 484,2011-01-01
"Мир Бизнес Банк лицензия № 3396, Москва и обл.",1 389,2011-01-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",1 039,2011-01-01
"Ратибор-Банк лицензия № 2174, Москва и обл.",964,2011-01-01
"Месед лицензия № 184, Дагестан",894,2011-01-01
"Бизнесбанк лицензия № 2862, Дагестан",860,2011-01-01
"Адам Интернэшнл лицензия № 2232, Дагестан",773,2011-01-01
"Вятич лицензия № 2796, Рязанская обл.",727,2011-01-01
"Почта Банк лицензия № 650, Брянская обл.",568,2011-01-01
"Атлас Банк лицензия № 3477, Москва и обл.",450,2011-01-01
"Депозитный Кредитный Дом лицензия № 3474, Москва и обл.",290,2011-01-01
"Финарс Банк лицензия № 2938, Москва и обл.",234,2011-01-01
"Русский Финансовый Альянс лицензия № 2035, Москва и обл.",53,2011-01-01
"Природа лицензия № 3399, Москва и обл.",50,2011-01-01
"Альтернатива лицензия № 3452, Москва и обл.",0,2011-01-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",0,2011-01-01
"АРБ-Инкасс лицензия № 3353, Москва и обл.",0,2011-01-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",0,2011-01-01
"Дальний Восток лицензия № 3318, Тульская обл.",0,2011-01-01
"Финчер лицензия № 3486, Москва и обл.",0,2011-01-01
"Вестерн Юнион ДП Восток лицензия № 2726, Москва и обл.",0,2011-01-01
"Столичная расчетная палата лицензия № 3419, Вологодская обл.",0,2011-01-01
"Воронеж лицензия № 654, Воронежская обл.",0,2011-01-01
"ВРБ лицензия № 3499, Москва и обл.",0,2011-01-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.",0,2011-01-01
"Городской Расчетный Центр лицензия № 3346, Курганская обл.",0,2011-01-01
"Евроинвест лицензия № 3383, Москва и обл.",0,2011-01-01
"Далетбанк лицензия № 3049, Москва и обл.",0,2011-01-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",0,2011-01-01
"Расчетный Финансовый Дом лицензия № 3430, Санкт-Петербург и обл.",0,2011-01-01
"Красноярский Краевой Расчетный Центр лицензия № 3483, Красноярский край",0,2011-01-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",0,2011-01-01
"КредитАльянс лицензия № 3472, Вологодская обл.",0,2011-01-01
"Лидер лицензия № 3304, Москва и обл.",0,2011-01-01
"Межбанковский Кредитный Союз лицензия № 3242, Москва и обл.",0,2011-01-01
"Межбанковский Расчетный Центр лицензия № 3325, Приморский край",0,2011-01-01
"Международная Уральская Расчетная Палата лицензия № 3322, Свердловская обл.",0,2011-01-01
"Сбербанк России лицензия № 1481, Москва и обл.",1 308 328 007,2011-02-01
"ВТБ 24 лицензия № 1623, Москва и обл.",403 250 524,2011-02-01
"Росбанк лицензия № 2272, Москва и обл.",136 437 763,2011-02-01
"Русфинанс Банк лицензия № 1792, Самарская обл.",88 171 633,2011-02-01
"Россельхозбанк лицензия № 3349, Москва и обл.",83 294 180,2011-02-01
"Хоум Кредит Банк лицензия № 316, Москва и обл.",82 088 991,2011-02-01
"Альфа-Банк лицензия № 1326, Москва и обл.",80 611 383,2011-02-01
"Русский Стандарт лицензия № 2289, Москва и обл.",76 771 011,2011-02-01
"Райффайзенбанк лицензия № 3292, Москва и обл.",75 350 932,2011-02-01
"Банк Уралсиб лицензия № 2275, Москва и обл.",67 134 519,2011-02-01
"БМ-Банк лицензия № 2748, Москва и обл.",65 845 278,2011-02-01
"Транскредитбанк лицензия № 2142, Москва и обл.",65 139 892,2011-02-01
"ЮниКредит Банк лицензия № 1, Москва и обл.",62 918 487,2011-02-01
"Газпромбанк лицензия № 354, Москва и обл.",62 499 369,2011-02-01
"Восточный Банк лицензия № 1460, Амурская обл.",61 582 081,2011-02-01
"ОТП Банк лицензия № 2766, Москва и обл.",59 514 150,2011-02-01
"МДМ Банк лицензия № 2562, Новосибирская обл.",58 762 008,2011-02-01
"Национальный Банк «Траст» лицензия № 3279, Москва и обл.",48 786 323,2011-02-01
"Абсолют Банк лицензия № 2306, Москва и обл.",37 649 752,2011-02-01
"Промсвязьбанк лицензия № 3251, Москва и обл.",35 024 067,2011-02-01
"Ренессанс Кредит лицензия № 3354, Москва и обл.",34 908 563,2011-02-01
"Кредит Европа Банк лицензия № 3311, Москва и обл.",34 509 741,2011-02-01
"Банк Сосьете Женераль Восток лицензия № 2295, Москва и обл.",33 209 054,2011-02-01
"Ситибанк лицензия № 2557, Москва и обл.",31 118 855,2011-02-01
"СКБ-Банк лицензия № 705, Свердловская обл.",27 326 887,2011-02-01
"Современный Коммерческий Банк (бывш. ДжиИ Мани Банк) лицензия № 3316, Москва и обл.",25 110 103,2011-02-01
"Ханты-Мансийский банк Открытие лицензия № 1971, Тюменская обл.",24 379 824,2011-02-01
"Запсибкомбанк лицензия № 918, Тюменская обл.",21 620 841,2011-02-01
"Юниаструм Банк лицензия № 2771, Москва и обл.",21 205 171,2011-02-01
"КИТ Финанс Инвестиционный Банк лицензия № 1911, Санкт-Петербург и обл.",20 875 793,2011-02-01
"Ак Барс лицензия № 2590, Татарстан",19 477 999,2011-02-01
"Московский Кредитный Банк лицензия № 1978, Москва и обл.",18 300 619,2011-02-01
"Банк «Санкт-Петербург» лицензия № 436, Санкт-Петербург и обл.",17 948 554,2011-02-01
"Возрождение лицензия № 1439, Москва и обл.",16 723 997,2011-02-01
"Совкомбанк лицензия № 963, Костромская обл.",15 535 809,2011-02-01
"Уральский Банк Реконструкции и Развития лицензия № 429, Свердловская обл.",15 429 735,2011-02-01
"Союз лицензия № 2307, Москва и обл.",13 589 211,2011-02-01
"Пробизнесбанк лицензия № 2412, Москва и обл.",13 513 424,2011-02-01
"Азиатско-Тихоокеанский Банк лицензия № 1810, Амурская обл.",13 095 243,2011-02-01
"Банк «Открытие» лицензия № 2179, Москва и обл.",12 868 912,2011-02-01
"Банк «ФК Открытие» лицензия № 2209, Москва и обл.",11 579 618,2011-02-01
"Нордеа Банк лицензия № 3016, Москва и обл.",11 508 969,2011-02-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",10 897 963,2011-02-01
"Тинькофф Банк лицензия № 2673, Москва и обл.",10 827 435,2011-02-01
"Росгосстрах Банк лицензия № 3073, Москва и обл.",10 774 902,2011-02-01
"МТС Банк лицензия № 2268, Москва и обл.",10 514 455,2011-02-01
"БМВ Банк лицензия № 3482, Москва и обл.",9 912 046,2011-02-01
"Центр-инвест лицензия № 2225, Ростовская обл.",9 517 141,2011-02-01
"Тойота Банк лицензия № 3470, Москва и обл.",9 412 781,2011-02-01
"Москоммерцбанк лицензия № 3365, Москва и обл.",9 163 596,2011-02-01
"Балтийский Банк лицензия № 128, Москва и обл.",9 071 908,2011-02-01
"РосЕвроБанк лицензия № 3137, Москва и обл.",8 645 589,2011-02-01
"Газбанк лицензия № 2316, Самарская обл.",8 425 905,2011-02-01
"Бинбанк лицензия № 323, Москва и обл.",7 924 464,2011-02-01
"Далькомбанк лицензия № 84, Хабаровский край",7 907 033,2011-02-01
"Сургутнефтегазбанк лицензия № 588, Тюменская обл.",7 625 011,2011-02-01
"Петрокоммерц лицензия № 1776, Москва и обл.",7 477 786,2011-02-01
"Банк Зенит лицензия № 3255, Москва и обл.",7 357 710,2011-02-01
"Внешпромбанк лицензия № 3261, Москва и обл.",7 272 289,2011-02-01
"М2М Прайвет Банк лицензия № 1414, Москва и обл.",6 901 262,2011-02-01
"Банк Интеза лицензия № 2216, Москва и обл.",6 840 020,2011-02-01
"Транскапиталбанк лицензия № 2210, Москва и обл.",6 320 973,2011-02-01
"Банк Жилищного Финансирования лицензия № 3138, Москва и обл.",6 257 715,2011-02-01
"Собинбанк лицензия № 1317, Москва и обл.",6 182 995,2011-02-01
"Бинбанк Диджитал лицензия № 2827, Москва и обл.",6 043 642,2011-02-01
"Связь-Банк лицензия № 1470, Москва и обл.",5 664 156,2011-02-01
"Экспресс-Волга лицензия № 3085, Саратовская обл.",5 576 907,2011-02-01
"Национальный Резервный Банк лицензия № 2170, Москва и обл.",5 488 221,2011-02-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",5 459 551,2011-02-01
"Банк «Советский» лицензия № 558, Санкт-Петербург и обл.",5 396 150,2011-02-01
"Авангард лицензия № 2879, Москва и обл.",5 379 830,2011-02-01
"Инвестторгбанк лицензия № 2763, Москва и обл.",5 291 665,2011-02-01
"Челиндбанк лицензия № 485, Челябинская обл.",5 246 672,2011-02-01
"Балтинвестбанк лицензия № 3176, Санкт-Петербург и обл.",5 200 467,2011-02-01
"Локо-Банк лицензия № 2707, Москва и обл.",5 136 592,2011-02-01
"Мерседес-Бенц Банк Рус лицензия № 3473, Москва и обл.",5 026 755,2011-02-01
"АйМаниБанк лицензия № 1975, Республика Алтай",4 923 030,2011-02-01
"Сведбанк лицензия № 3064, Москва и обл.",4 603 698,2011-02-01
"Мастер-Банк лицензия № 2176, Москва и обл.",4 565 904,2011-02-01
"Кедр лицензия № 1574, Москва и обл.",4 220 022,2011-02-01
"Примсоцбанк лицензия № 2733, Приморский край",4 167 304,2011-02-01
"БыстроБанк лицензия № 1745, Удмуртия",4 112 556,2011-02-01
"Россия лицензия № 328, Санкт-Петербург и обл.",4 060 426,2011-02-01
"Социнвестбанк лицензия № 1132, Башкортостан",4 038 115,2011-02-01
"ВУЗ-Банк лицензия № 1557, Свердловская обл.",3 771 572,2011-02-01
"Меткомбанк (Череповец) лицензия № 901, Вологодская обл.",3 769 273,2011-02-01
"Урал ФД лицензия № 249, Пермская обл.",3 737 326,2011-02-01
"Инвесткапиталбанк лицензия № 2377, Башкортостан",3 568 951,2011-02-01
"Московский Областной Банк лицензия № 1751, Москва и обл.",3 505 536,2011-02-01
"Татфондбанк лицензия № 3058, Татарстан",3 463 457,2011-02-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",3 429 236,2011-02-01
"Левобережный лицензия № 1343, Новосибирская обл.",3 304 864,2011-02-01
"Соцгорбанк лицензия № 1827, Москва и обл.",3 291 914,2011-02-01
"Кольцо Урала лицензия № 65, Свердловская обл.",3 259 165,2011-02-01
"Челябинвестбанк лицензия № 493, Челябинская обл.",3 203 425,2011-02-01
"Стройкредит лицензия № 18, Москва и обл.",3 043 904,2011-02-01
"Всероссийский Банк Развития Регионов лицензия № 3287, Москва и обл.",3 040 723,2011-02-01
"Лада-Кредит лицензия № 2668, Самарская обл.",2 903 334,2011-02-01
"Кредит Урал Банк лицензия № 2584, Челябинская обл.",2 875 619,2011-02-01
"Национальный Торговый Банк лицензия № 3087, Самарская обл.",2 807 057,2011-02-01
"Первомайский лицензия № 518, Краснодарский край",2 730 752,2011-02-01
"Пересвет лицензия № 2110, Москва и обл.",2 721 055,2011-02-01
"Московский Индустриальный Банк лицензия № 912, Москва и обл.",2 715 636,2011-02-01
"Оренбург лицензия № 3269, Оренбургская обл.",2 610 204,2011-02-01
"ТЭМБР-Банк лицензия № 2764, Москва и обл.",2 537 749,2011-02-01
"Фора-Банк лицензия № 1885, Москва и обл.",2 511 202,2011-02-01
"ФИА-Банк лицензия № 2542, Самарская обл.",2 379 407,2011-02-01
"Агропромкредит лицензия № 2880, Москва и обл.",2 371 563,2011-02-01
"Севергазбанк лицензия № 2816, Вологодская обл.",2 342 055,2011-02-01
"Банк РСБ 24 (Русславбанк) лицензия № 1073, Москва и обл.",2 337 413,2011-02-01
"Экспобанк лицензия № 2998, Москва и обл.",2 334 009,2011-02-01
"Меткомбанк (Каменск-Уральский) лицензия № 2443, Свердловская обл.",2 326 772,2011-02-01
"Российский Капитал лицензия № 2312, Москва и обл.",2 286 480,2011-02-01
"АБ Финанс лицензия № 514, Москва и обл.",2 261 982,2011-02-01
"АМТ Банк лицензия № 2820, Москва и обл.",2 239 162,2011-02-01
"Альта-Банк лицензия № 2269, Москва и обл.",2 226 711,2011-02-01
"Спурт Банк лицензия № 2207, Татарстан",2 203 829,2011-02-01
"Дальневосточный Банк лицензия № 843, Приморский край",2 171 325,2011-02-01
"Смоленский Банк лицензия № 2029, Смоленская обл.",2 075 081,2011-02-01
"Межтопэнергобанк лицензия № 2956, Москва и обл.",1 985 145,2011-02-01
"Тимер Банк лицензия № 1581, Татарстан",1 907 141,2011-02-01
"Новокузнецкий Муниципальный Банк лицензия № 2865, Кемеровская обл.",1 904 860,2011-02-01
"Фининвест лицензия № 671, Москва и обл.",1 832 370,2011-02-01
"ПИР Банк лицензия № 2655, Москва и обл.",1 808 827,2011-02-01
"Энергомашбанк лицензия № 52, Санкт-Петербург и обл.",1 795 769,2011-02-01
"Газэнергобанк лицензия № 3252, Калужская обл.",1 773 561,2011-02-01
"Фондсервисбанк лицензия № 2989, Москва и обл.",1 767 077,2011-02-01
"Современный Коммерческий Инновационный Банк лицензия № 3329, Калужская обл.",1 735 558,2011-02-01
"Банк Финсервис лицензия № 3388, Москва и обл.",1 708 149,2011-02-01
"БайкалБанк лицензия № 2632, Бурятия",1 620 069,2011-02-01
"Волго-Камский Банк лицензия № 282, Самарская обл.",1 608 838,2011-02-01
"Интеркоммерц Банк лицензия № 1657, Москва и обл.",1 600 683,2011-02-01
"Интерпромбанк лицензия № 3266, Москва и обл.",1 588 030,2011-02-01
"Камский Коммерческий Банк лицензия № 438, Татарстан",1 547 490,2011-02-01
"Пушкино лицензия № 391, Москва и обл.",1 514 282,2011-02-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.",1 504 775,2011-02-01
"Снежинский лицензия № 1376, Челябинская обл.",1 503 683,2011-02-01
"Русстройбанк лицензия № 3205, Москва и обл.",1 471 150,2011-02-01
"Унифин лицензия № 2654, Москва и обл.",1 469 264,2011-02-01
"Новосибирский Муниципальный Банк лицензия № 2786, Новосибирская обл.",1 445 738,2011-02-01
"Русский Международный Банк лицензия № 3123, Москва и обл.",1 443 341,2011-02-01
"ВостСибтранскомбанк лицензия № 2731, Иркутская обл.",1 430 551,2011-02-01
"НК Банк лицензия № 2755, Москва и обл.",1 414 287,2011-02-01
"Крайинвестбанк лицензия № 3360, Краснодарский край",1 376 054,2011-02-01
"Сетелем Банк лицензия № 2168, Москва и обл.",1 372 305,2011-02-01
"Развитие-Столица лицензия № 3013, Москва и обл.",1 364 455,2011-02-01
"Форус Банк лицензия № 3457, Нижегородская обл.",1 344 371,2011-02-01
"Русь лицензия № 704, Оренбургская обл.",1 342 641,2011-02-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",1 341 904,2011-02-01
"МБА-Москва лицензия № 3395, Москва и обл.",1 340 990,2011-02-01
"Банк на Красных Воротах лицензия № 2472, Москва и обл.",1 323 044,2011-02-01
"лицензия № ,",1 321 210,2011-02-01
"Финам Банк лицензия № 2799, Москва и обл.",1 301 600,2011-02-01
"СтарБанк лицензия № 548, Тюменская обл.",1 292 883,2011-02-01
"Первобанк лицензия № 3461, Самарская обл.",1 291 932,2011-02-01
"НОМОС-Региобанк лицензия № 539, Хабаровский край",1 263 613,2011-02-01
"Северная Казна лицензия № 2083, Свердловская обл.",1 254 940,2011-02-01
"Автоградбанк лицензия № 1455, Татарстан",1 247 386,2011-02-01
"НБД-Банк лицензия № 1966, Нижегородская обл.",1 238 618,2011-02-01
"Глобэкс лицензия № 1942, Москва и обл.",1 228 515,2011-02-01
"Уралтрансбанк лицензия № 812, Свердловская обл.",1 211 066,2011-02-01
"Металлинвестбанк лицензия № 2440, Москва и обл.",1 182 971,2011-02-01
"Баренцбанк лицензия № 2188, Мурманская обл.",1 177 219,2011-02-01
"Плюс Банк лицензия № 1189, Омская обл.",1 169 977,2011-02-01
"АктивКапитал Банк лицензия № 3006, Самарская обл.",1 161 174,2011-02-01
"Промтрансбанк лицензия № 2638, Башкортостан",1 139 924,2011-02-01
"Национальный Банк Сбережений лицензия № 1949, Ивановская обл.",1 132 092,2011-02-01
"Томскпромстройбанк лицензия № 1720, Томская обл.",1 119 068,2011-02-01
"Акцепт лицензия № 567, Новосибирская обл.",1 099 931,2011-02-01
"Кузнецкбизнесбанк лицензия № 1158, Кемеровская обл.",1 095 261,2011-02-01
"Банк АВБ лицензия № 23, Самарская обл.",1 087 451,2011-02-01
"Бинбанк Тверь лицензия № 777, Тверская обл.",1 077 795,2011-02-01
"Финансовый Стандарт лицензия № 1053, Москва и обл.",1 046 667,2011-02-01
"Вега-Банк лицензия № 3270, Москва и обл.",1 043 709,2011-02-01
"Банк Проектного Финансирования лицензия № 1677, Москва и обл.",1 031 946,2011-02-01
"Сибирьгазбанк лицензия № 3042, Тюменская обл.",1 023 510,2011-02-01
"ПЧРБ Банк лицензия № 3291, Москва и обл.",1 023 302,2011-02-01
"Еврофинанс Моснарбанк лицензия № 2402, Москва и обл.",1 015 332,2011-02-01
"СДМ-Банк лицензия № 1637, Москва и обл.",1 013 862,2011-02-01
"Банк24.ру лицензия № 2227, Свердловская обл.",1 009 440,2011-02-01
"Банк Оранжевый лицензия № 1659, Санкт-Петербург и обл.",1 006 757,2011-02-01
"Кранбанк лицензия № 2271, Ивановская обл.",1 000 823,2011-02-01
"Хлынов лицензия № 254, Кировская обл.",998 006,2011-02-01
"Акибанк лицензия № 2587, Татарстан",988 664,2011-02-01
"Интрастбанк лицензия № 3144, Москва и обл.",979 177,2011-02-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",975 401,2011-02-01
"Алмазэргиэнбанк лицензия № 2602, Саха (Якутия)",973 593,2011-02-01
"Солидарность (Самара) лицензия № 554, Самарская обл.",968 392,2011-02-01
"Банк Торгового Финансирования лицензия № 1982, Москва и обл.",959 422,2011-02-01
"Холдинг-Кредит лицензия № 3030, Москва и обл.",958 819,2011-02-01
"Приоритет лицензия № 3135, Самарская обл.",950 961,2011-02-01
"Клиентский лицензия № 2324, Москва и обл.",941 887,2011-02-01
"Нефтяной Альянс лицензия № 2859, Москва и обл.",940 240,2011-02-01
"Екатеринбург лицензия № 3161, Свердловская обл.",930 422,2011-02-01
"Национальный Стандарт лицензия № 3421, Москва и обл.",928 656,2011-02-01
"Энергобанк лицензия № 67, Татарстан",926 658,2011-02-01
"СБ Банк (Судостроительный банк) лицензия № 2999, Москва и обл.",907 002,2011-02-01
"Нико-Банк лицензия № 702, Оренбургская обл.",906 116,2011-02-01
"Башкомснаббанк лицензия № 1398, Башкортостан",901 071,2011-02-01
"АФ Банк лицензия № 991, Башкортостан",899 278,2011-02-01
"Липецккомбанк лицензия № 1242, Липецкая обл.",898 220,2011-02-01
"Потенциал лицензия № 1019, Самарская обл.",884 643,2011-02-01
"Славянский Кредит лицензия № 2960, Москва и обл.",881 987,2011-02-01
"Инвестбанк лицензия № 107, Калининградская обл.",878 875,2011-02-01
"Башпромбанк лицензия № 1006, Башкортостан",874 297,2011-02-01
"Волга-Кредит лицензия № 1153, Самарская обл.",873 277,2011-02-01
"СМП Банк лицензия № 3368, Москва и обл.",870 306,2011-02-01
"Пойдем! лицензия № 2534, Москва и обл.",853 497,2011-02-01
"Экспресс лицензия № 3084, Дагестан",841 819,2011-02-01
"МАСТ-Банк лицензия № 3267, Москва и обл.",827 834,2011-02-01
"Ставропольпромстройбанк лицензия № 1288, Ставропольский край",827 618,2011-02-01
"Первый Республиканский Банк лицензия № 1730, Москва и обл.",824 243,2011-02-01
"Уссури лицензия № 596, Хабаровский край",823 466,2011-02-01
"Пульс Столицы лицензия № 3002, Москва и обл.",818 522,2011-02-01
"Форштадт лицензия № 2208, Оренбургская обл.",786 134,2011-02-01
"КС Банк лицензия № 1752, Мордовия",777 255,2011-02-01
"Волжский Социальный Банк лицензия № 2428, Самарская обл.",776 032,2011-02-01
"Темпбанк лицензия № 55, Москва и обл.",770 093,2011-02-01
