Лицензия_банк,ИД_1700,дата
"НБК-Банк лицензия № 3283, Москва и обл.",6150,2017-03-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.",6117,2017-03-01
"КЭБ ЭйчЭнБи Банк лицензия № 3525, Москва и обл.",6071,2017-03-01
"Алтайкапиталбанк лицензия № 2659, Алтайский край",6001,2017-03-01
"Банк Торгового Финансирования лицензия № 1982, Москва и обл.",5990,2017-03-01
"Майский лицензия № 1673, Кабардино-Балкария",5920,2017-03-01
"Банк Глобус лицензия № 2438, Москва и обл.",5889,2017-03-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",5862,2017-03-01
"Трансстройбанк лицензия № 2807, Москва и обл.",5833,2017-03-01
"Всероссийский Банк Развития Регионов лицензия № 3287, Москва и обл.",5828,2017-03-01
"Нэклис-Банк лицензия № 1671, Москва и обл.",5801,2017-03-01
"Глобэкс лицензия № 1942, Москва и обл.",5801,2017-03-01
"Северо-Восточный Альянс лицензия № 2768, Москва и обл.",5776,2017-03-01
"Газнефтьбанк лицензия № 3223, Саратовская обл.",5702,2017-03-01
"Сталь Банк лицензия № 2248, Москва и обл.",5691,2017-03-01
"Углеметбанк лицензия № 2997, Челябинская обл.",5686,2017-03-01
"Северный Народный Банк лицензия № 2721, Коми",5603,2017-03-01
"Мастер-Капитал лицензия № 3011, Москва и обл.",5557,2017-03-01
"Банк БКФ лицензия № 2684, Москва и обл.",5543,2017-03-01
"Финанс Бизнес Банк лицензия № 520, Москва и обл.",5513,2017-03-01
"Евроазиатский Инвестиционный Банк лицензия № 2897, Москва и обл.",5487,2017-03-01
"Арсенал лицензия № 3000, Москва и обл.",5463,2017-03-01
"Современный Коммерческий Инновационный Банк лицензия № 3329, Костромская обл.",5453,2017-03-01
"Славия лицензия № 2664, Москва и обл.",5430,2017-03-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",5407,2017-03-01
"Воронеж лицензия № 654, Воронежская обл.",5381,2017-03-01
"Эс-Би-Ай Банк (бывш. ЯР-Банк) лицензия № 3185, Москва и обл.",5272,2017-03-01
"Русфинанс Банк лицензия № 1792, Самарская обл.",5251,2017-03-01
"Национальный Банк Сбережений лицензия № 1949, Ивановская обл.",5222,2017-03-01
"Международный Строительный Банк лицензия № 3484, Москва и обл.",5148,2017-03-01
"Рублев лицензия № 3098, Москва и обл.",5114,2017-03-01
"Примтеркомбанк лицензия № 21, Приморский край",5070,2017-03-01
"Конфидэнс Банк лицензия № 970, Костромская обл.",5052,2017-03-01
"Яринтербанк лицензия № 2564, Ярославская обл.",5016,2017-03-01
"Прокоммерцбанк лицензия № 2996, Москва и обл.",4954,2017-03-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",4910,2017-03-01
"Хлынов лицензия № 254, Кировская обл.",4888,2017-03-01
"Аспект лицензия № 608, Москва и обл.",4879,2017-03-01
"Финарс Банк лицензия № 2938, Москва и обл.",4862,2017-03-01
"Нацинвестпромбанк лицензия № 3077, Москва и обл.",4862,2017-03-01
"БМВ Банк лицензия № 3482, Москва и обл.",4857,2017-03-01
"Донхлеббанк лицензия № 2285, Ростовская обл.",4802,2017-03-01
"ВТБ лицензия № 1000, Санкт-Петербург и обл.",4778,2017-03-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",4732,2017-03-01
"Кузнецкий лицензия № 609, Пензенская обл.",4643,2017-03-01
"АйСиБиСи Банк лицензия № 3475, Москва и обл.",4627,2017-03-01
"Ишбанк лицензия № 2867, Москва и обл.",4583,2017-03-01
"Авангард лицензия № 2879, Москва и обл.",4582,2017-03-01
"Апабанк лицензия № 2404, Москва и обл.",4500,2017-03-01
"Банк РСИ лицензия № 3415, Москва и обл.",4483,2017-03-01
"Горбанк лицензия № 2982, Санкт-Петербург и обл.",4350,2017-03-01
"Преодоление лицензия № 2649, Москва и обл.",4317,2017-03-01
"Банк Оранжевый лицензия № 1659, Санкт-Петербург и обл.",4309,2017-03-01
"Национальный Стандарт лицензия № 3421, Москва и обл.",4258,2017-03-01
"Модульбанк лицензия № 1927, Костромская обл.",4204,2017-03-01
"Айви Банк лицензия № 2055, Москва и обл.",4203,2017-03-01
"Костромаселькомбанк лицензия № 1115, Костромская обл.",4188,2017-03-01
"Сургутнефтегазбанк лицензия № 588, Ханты-Мансийский АО — Югра",4182,2017-03-01
"Объединенный Кредитный Банк лицензия № 1118, Ярославская обл.",4161,2017-03-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",4113,2017-03-01
"Форштадт лицензия № 2208, Оренбургская обл.",4108,2017-03-01
"Алжан лицензия № 2491, Дагестан",4107,2017-03-01
"Башкомснаббанк лицензия № 1398, Башкортостан",4092,2017-03-01
"РНКБ лицензия № 1354, Симферополь",4004,2017-03-01
"Киви Банк лицензия № 2241, Москва и обл.",3994,2017-03-01
"Солидарность (Самара) лицензия № 554, Самарская обл.",3975,2017-03-01
"Банк Премьер Кредит лицензия № 1663, Москва и обл.",3946,2017-03-01
"Морской Банк лицензия № 77, Москва и обл.",3931,2017-03-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.",3874,2017-03-01
"МФБанк лицензия № 3163, Москва и обл.",3849,2017-03-01
"РИТЦ Банк лицензия № 2677, Карелия",3846,2017-03-01
"ББР Банк лицензия № 2929, Москва и обл.",3814,2017-03-01
"Росэнергобанк лицензия № 2211, Москва и обл.",3770,2017-03-01
"Новикомбанк лицензия № 2546, Москва и обл.",3736,2017-03-01
"Гаранти Банк — Москва лицензия № 3275, Москва и обл.",3733,2017-03-01
"Русский Национальный Банк лицензия № 469, Ростовская обл.",3722,2017-03-01
"Международный Расчетный Банк лицензия № 3028, Москва и обл.",3699,2017-03-01
"Тендер-Банк лицензия № 2252, Москва и обл.",3691,2017-03-01
"Москва-Сити лицензия № 3247, Москва и обл.",3449,2017-03-01
"Алтынбанк лицензия № 2070, Татарстан",3426,2017-03-01
"Темпбанк лицензия № 55, Москва и обл.",3377,2017-03-01
"Бинбанк Столица лицензия № 3052, Москва и обл.",3259,2017-03-01
"Международный Банк Санкт-Петербурга (МБСП) лицензия № 197, Санкт-Петербург и обл.",3242,2017-03-01
"Сетелем Банк лицензия № 2168, Москва и обл.",3218,2017-03-01
"Саратов лицензия № 330, Саратовская обл.",3217,2017-03-01
"Тинькофф Банк лицензия № 2673, Москва и обл.",3193,2017-03-01
"Росдорбанк лицензия № 1573, Москва и обл.",3111,2017-03-01
"Столичный Кредит лицензия № 2853, Москва и обл.",3025,2017-03-01
"ОФК Банк лицензия № 2270, Москва и обл.",2920,2017-03-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",2877,2017-03-01
"Черноморский банк развития и реконструкции лицензия № 3527, Симферополь",2869,2017-03-01
"Новый Век лицензия № 3417, Москва и обл.",2866,2017-03-01
"Спурт Банк лицензия № 2207, Татарстан",2802,2017-03-01
"Аресбанк лицензия № 2914, Москва и обл.",2707,2017-03-01
"Гарант-Инвест лицензия № 2576, Москва и обл.",2680,2017-03-01
"Веста лицензия № 2368, Москва и обл.",2330,2017-03-01
"Московский Областной Банк лицензия № 1751, Москва и обл.",1985,2017-03-01
"Экспресс-Волга лицензия № 3085, Костромская обл.",1690,2017-03-01
"Нефтяной Альянс лицензия № 2859, Москва и обл.",323,2017-03-01
"Банк Экономический Союз лицензия № 2798, Москва и обл.",270,2017-03-01
"21 Век лицензия № 3309, Санкт-Петербург и обл.",0,2017-03-01
"АРБ-Инкасс лицензия № 3353, Москва и обл.",0,2017-03-01
"Вест лицензия № 2605, Москва и обл.",0,2017-03-01
"Вестерн Юнион ДП Восток лицензия № 2726, Москва и обл.",0,2017-03-01
"Глобал Эксчейндж лицензия № 3533, Москва и обл.",0,2017-03-01
"Дальний Восток лицензия № 3318, Приморский край",0,2017-03-01
"Деньги.Мэйл.Ру лицензия № 3511, Москва и обл.",0,2017-03-01
"Единая касса лицензия № 3512, Москва и обл.",0,2017-03-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",0,2017-03-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",0,2017-03-01
"Континент Финанс лицензия № 149, Москва и обл.",0,2017-03-01
"Красноярский Краевой Расчетный Центр лицензия № 3483, Красноярский край",0,2017-03-01
"Лидер лицензия № 3304, Москва и обл.",0,2017-03-01
"Межбанковский Кредитный Союз лицензия № 3242, Москва и обл.",0,2017-03-01
"Моби.Деньги лицензия № 3523, Москва и обл.",0,2017-03-01
"Монета.ру лицензия № 3508, Марий Эл",0,2017-03-01
"Мурманский Расчетный Центр лицензия № 3341, Мурманская обл.",0,2017-03-01
"Национальный Расчетный Депозитарий лицензия № 3294, Москва и обл.",0,2017-03-01
"Объединенная Расчетная Система лицензия № 3342, Москва и обл.",0,2017-03-01
"Петербургский Расчетный Центр лицензия № 3306, Санкт-Петербург и обл.",0,2017-03-01
"Платежный Клиринговый Дом лицензия № 3343, Москва и обл.",0,2017-03-01
"Платежный Центр лицензия № 3166, Новосибирская обл.",0,2017-03-01
"Премиум лицензия № 3514, Москва и обл.",0,2017-03-01
"Промсвязьинвест лицензия № 2761, Дагестан",0,2017-03-01
"ПэйПал Ру лицензия № 3517, Москва и обл.",0,2017-03-01
"Рапида лицензия № 3371, Москва и обл.",0,2017-03-01
"Расчетная Палата СВМБ лицензия № 3324, Самарская обл.",0,2017-03-01
"Расчетный Финансовый Дом лицензия № 3430, Санкт-Петербург и обл.",0,2017-03-01
"РИБ лицензия № 2749, Москва и обл.",0,2017-03-01
"Русское Финансовое Общество лицензия № 3427, Москва и обл.",0,2017-03-01
"Сетевая Расчетная Палата лицензия № 3332, Татарстан",0,2017-03-01
"Умут лицензия № 2435, Дагестан",0,2017-03-01
"Расчетные Решения лицензия № 3524, Москва и обл.",0,2017-03-01
"Фидбэк лицензия № 3502, Москва и обл.",0,2017-03-01
"Финчер лицензия № 3486, Москва и обл.",0,2017-03-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",0,2017-03-01
"Электронный платежный сервис лицензия № 3509, Москва и обл.",0,2017-03-01
"Яндекс.Деньги лицензия № 3510, Россия",0,2017-03-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.","100 000 000,00",2017-04-01
"Икано Банк лицензия № 3519, Центр","56 538,10",2017-04-01
"Тайдон лицензия № 2085, Кемеровская обл.","36 351,46",2017-04-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.","29 805,41",2017-04-01
"Финтрастбанк лицензия № 3104, Москва и обл.","20 081,33",2017-04-01
"ВРБ лицензия № 3499, Ярославская обл.","7 878,79",2017-04-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.","5 937,12",2017-04-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.","2 578,76",2017-04-01
"К2 Банк лицензия № 2851, Карачаево-Черкесия","2 367,37",2017-04-01
"Рунэтбанк лицензия № 2829, Москва и обл.","1 503,48",2017-04-01
"БМ-Банк лицензия № 2748, Москва и обл.","1 274,23",2017-04-01
"Коммерческий Индо Банк лицензия № 3446, Москва и обл.",94696,2017-04-01
"Уралприватбанк лицензия № 153, Свердловская обл.",79898,2017-04-01
"КС Банк лицензия № 1752, Мордовия",63721,2017-04-01
"Европейский Стандарт лицензия № 3200, Москва и обл.",60157,2017-04-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",57695,2017-04-01
"Межрегиональный промышленно-строительный банк лицензия № 752, Мордовия",55051,2017-04-01
"Урал ФД лицензия № 249, Пермская обл.",54374,2017-04-01
"Национальный Резервный Банк лицензия № 2170, Москва и обл.",54158,2017-04-01
"Гута-Банк лицензия № 256, Москва и обл.",54035,2017-04-01
"Информпрогресс лицензия № 2166, Москва и обл.",50736,2017-04-01
"Центр-инвест лицензия № 2225, Ростовская обл.",50434,2017-04-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",49428,2017-04-01
"Саммит Банк лицензия № 85, Приморский край",48384,2017-04-01
"Челиндбанк лицензия № 485, Челябинская обл.",47738,2017-04-01
"Газтрансбанк лицензия № 665, Адыгея",47207,2017-04-01
"Интеркоопбанк лицензия № 2803, Москва и обл.",46954,2017-04-01
"Русь лицензия № 704, Оренбургская обл.",45758,2017-04-01
"Великие Луки Банк лицензия № 598, Псковская обл.",45536,2017-04-01
"Акрополь лицензия № 3027, Москва и обл.",44534,2017-04-01
"Приобье лицензия № 537, Ханты-Мансийский АО — Югра",44310,2017-04-01
"Кузнецкбизнесбанк лицензия № 1158, Кемеровская обл.",43528,2017-04-01
"Нордеа Банк лицензия № 3016, Москва и обл.",43448,2017-04-01
"Чувашкредитпромбанк лицензия № 1280, Чувашия",42664,2017-04-01
"Вокбанк лицензия № 312, Нижегородская обл.",42526,2017-04-01
"Нейва лицензия № 1293, Свердловская обл.",42207,2017-04-01
"Северстройбанк лицензия № 3507, Вологодская обл.",42041,2017-04-01
"Натиксис Банк лицензия № 3390, Москва и обл.",41777,2017-04-01
"Капитал лицензия № 575, Москва и обл.",41520,2017-04-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",37892,2017-04-01
"Банкхаус Эрбе лицензия № 1717, Москва и обл.",37777,2017-04-01
"Дальневосточный Банк лицензия № 843, Приморский край",36454,2017-04-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",35902,2017-04-01
"Собинбанк лицензия № 1317, Москва и обл.",35897,2017-04-01
"Почтобанк лицензия № 1788, Пермская обл.",35809,2017-04-01
"ТЭМБР-Банк лицензия № 2764, Москва и обл.",34772,2017-04-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",34766,2017-04-01
"Металлинвестбанк лицензия № 2440, Москва и обл.",33963,2017-04-01
"Объединенный Банк Республики лицензия № 1016, Чувашия",33806,2017-04-01
"Таганрогбанк лицензия № 3136, Ростовская обл.",33171,2017-04-01
"Снежинский лицензия № 1376, Челябинская обл.",32979,2017-04-01
"Арзамас лицензия № 1281, Нижегородская обл.",32378,2017-04-01
"Центрально-Азиатский лицензия № 3037, Хакасия",32142,2017-04-01
"Ассоциация лицензия № 732, Нижегородская обл.",32123,2017-04-01
"Прио-Внешторгбанк лицензия № 212, Рязанская обл.",32036,2017-04-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",31989,2017-04-01
"Возрождение лицензия № 1439, Москва и обл.",31909,2017-04-01
"Левобережный лицензия № 1343, Новосибирская обл.",31842,2017-04-01
"Рента-Банк лицензия № 3095, Москва и обл.",31838,2017-04-01
"Муниципальный Камчатпрофитбанк лицензия № 2103, Камчатская обл.",31825,2017-04-01
"Национальная Факторинговая Компания лицензия № 3437, Москва и обл.",31646,2017-04-01
"Азиатско-Тихоокеанский Банк лицензия № 1810, Амурская обл.",31061,2017-04-01
"Современный Коммерческий Инновационный Банк лицензия № 3329, Костромская обл.",30900,2017-04-01
"Иваново лицензия № 1763, Ивановская обл.",30598,2017-04-01
"Сургутнефтегазбанк лицензия № 588, Ханты-Мансийский АО — Югра",30450,2017-04-01
"Живаго-Банк лицензия № 2065, Рязанская обл.",30410,2017-04-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",30249,2017-04-01
"Томскпромстройбанк лицензия № 1720, Томская обл.",30168,2017-04-01
"АвтоКредитБанк лицензия № 1973, Татарстан",30080,2017-04-01
"ГринКомБанк лицензия № 1184, Иркутская обл.",29844,2017-04-01
"Земский Банк лицензия № 2900, Самарская обл.",29485,2017-04-01
"Тендер-Банк лицензия № 2252, Москва и обл.",29209,2017-04-01
"Кошелев-Банк лицензия № 3300, Самарская обл.",28952,2017-04-01
"ФФин Банк лицензия № 1143, Москва и обл.",28686,2017-04-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",28667,2017-04-01
"Промсельхозбанк лицензия № 538, Москва и обл.",28079,2017-04-01
"Ренессанс Кредит лицензия № 3354, Москва и обл.",27978,2017-04-01
"Русский Международный Банк лицензия № 3123, Москва и обл.",27676,2017-04-01
"Оней Банк лицензия № 3516, Москва и обл.",27297,2017-04-01
"Синергия лицензия № 2884, Саратовская обл.",27122,2017-04-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",26782,2017-04-01
"Крыловский лицензия № 456, Краснодарский край",26601,2017-04-01
"Вологжанин лицензия № 1896, Вологодская обл.",26577,2017-04-01
"Торжокуниверсалбанк лицензия № 933, Тверская обл.",26479,2017-04-01
"Объединенный Капитал лицензия № 2611, Санкт-Петербург и обл.",26260,2017-04-01
"Спиритбанк лицензия № 2053, Тульская обл.",26219,2017-04-01
"Стар Альянс лицензия № 3433, Москва и обл.",26192,2017-04-01
"ИТ Банк лицензия № 2609, Омская обл.",26094,2017-04-01
"Логос лицензия № 3233, Москва и обл.",25601,2017-04-01
"Телекоммерц Банк лицензия № 3380, Тульская обл.",24891,2017-04-01
"Ставропольпромстройбанк лицензия № 1288, Ставропольский край",24681,2017-04-01
"ВостСибтранскомбанк лицензия № 2731, Иркутская обл.",24626,2017-04-01
"Акцепт лицензия № 567, Новосибирская обл.",24594,2017-04-01
"Инвестторгбанк лицензия № 2763, Москва и обл.",24404,2017-04-01
"Промтрансбанк лицензия № 2638, Башкортостан",24388,2017-04-01
"Межтопэнергобанк лицензия № 2956, Москва и обл.",24237,2017-04-01
"Сбербанк России лицензия № 1481, Москва и обл.",23776,2017-04-01
"Московский Национальный Инвестиционный Банк лицензия № 3181, Москва и обл.",23713,2017-04-01
"МВС Банк лицензия № 2407, Дагестан",23580,2017-04-01
"Запсибкомбанк лицензия № 918, Тюменская обл.",23342,2017-04-01
"Ак Барс лицензия № 2590, Татарстан",22946,2017-04-01
"Сумитомо Мицуи лицензия № 3494, Москва и обл.",22543,2017-04-01
"Альтернатива лицензия № 3452, Москва и обл.",22031,2017-04-01
"Челябинвестбанк лицензия № 493, Челябинская обл.",21900,2017-04-01
"Невский Банк лицензия № 1068, Санкт-Петербург и обл.",21777,2017-04-01
"Курскпромбанк лицензия № 735, Курская обл.",21775,2017-04-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",21513,2017-04-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",21460,2017-04-01
"Кредит Урал Банк лицензия № 2584, Челябинская обл.",21442,2017-04-01
"Развитие-Столица лицензия № 3013, Москва и обл.",21440,2017-04-01
"Банк Финсервис лицензия № 3388, Москва и обл.",21413,2017-04-01
"Приморье лицензия № 3001, Приморский край",21338,2017-04-01
"МСП Банк лицензия № 3340, Москва и обл.",21290,2017-04-01
"Классик Эконом Банк лицензия № 3298, Северная Осетия — Алания",21242,2017-04-01
"Руна-Банк лицензия № 3207, Москва и обл.",21079,2017-04-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",20876,2017-04-01
"Руснарбанк лицензия № 3403, Москва и обл.",20831,2017-04-01
"Венец лицензия № 524, Ульяновская обл.",20732,2017-04-01
"Геобанк лицензия № 2027, Москва и обл.",20689,2017-04-01
"Вкабанк лицензия № 1027, Астраханская обл.",20588,2017-04-01
"Жилстройбанк лицензия № 2769, Москва и обл.",20448,2017-04-01
"Алжан лицензия № 2491, Дагестан",20351,2017-04-01
"Новое Время лицензия № 3492, Москва и обл.",20292,2017-04-01
"Народный Банк лицензия № 2249, Карачаево-Черкесия",20231,2017-04-01
"Россельхозбанк лицензия № 3349, Москва и обл.",20020,2017-04-01
"Джей энд Ти Банк лицензия № 3061, Москва и обл.",19872,2017-04-01
"Екатеринбург лицензия № 3161, Свердловская обл.",19805,2017-04-01
"Агропромкредит лицензия № 2880, Москва и обл.",19693,2017-04-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",19583,2017-04-01
"ЮниКредит Банк лицензия № 1, Москва и обл.",19537,2017-04-01
"Генбанк лицензия № 2490, Симферополь",19334,2017-04-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",19277,2017-04-01
"Стройлесбанк лицензия № 2995, Тюменская обл.",19185,2017-04-01
"Химик лицензия № 1114, Нижегородская обл.",19075,2017-04-01
"Союз лицензия № 2307, Москва и обл.",19070,2017-04-01
"Новопокровский лицензия № 467, Краснодарский край",19023,2017-04-01
"Проинвестбанк лицензия № 784, Пермская обл.",18968,2017-04-01
"Сельмашбанк лицензия № 106, Ростовская обл.",18777,2017-04-01
"Континенталь лицензия № 3184, Ставропольский край",18688,2017-04-01
"Унифондбанк лицензия № 3416, Москва и обл.",18432,2017-04-01
"РБА лицензия № 3413, Москва и обл.",18422,2017-04-01
"Ситибанк лицензия № 2557, Москва и обл.",18389,2017-04-01
"НС Банк лицензия № 3124, Москва и обл.",18285,2017-04-01
"Югра лицензия № 880, Москва и обл.",18159,2017-04-01
"Балтинвестбанк лицензия № 3176, Санкт-Петербург и обл.",18117,2017-04-01
"УМ-Банк лицензия № 1441, Москва и обл.",17978,2017-04-01
"Зенит Сочи лицензия № 232, Краснодарский край",17834,2017-04-01
"Норвик Банк лицензия № 902, Кировская обл.",17711,2017-04-01
"Финансово-Промышленный Капитал лицензия № 3295, Москва и обл.",17644,2017-04-01
"Канский лицензия № 860, Красноярский край",17636,2017-04-01
"Элита лицензия № 1399, Калужская обл.",17632,2017-04-01
"Росгосстрах Банк лицензия № 3073, Москва и обл.",17489,2017-04-01
"Оренбург лицензия № 3269, Оренбургская обл.",17462,2017-04-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.",17452,2017-04-01
"РусьРегионБанк лицензия № 685, Москва и обл.",17403,2017-04-01
"Интерпрогрессбанк лицензия № 600, Москва и обл.",17287,2017-04-01
"Агророс лицензия № 2860, Саратовская обл.",17246,2017-04-01
"Таатта лицензия № 1249, Саха (Якутия)",17170,2017-04-01
"Майкопбанк лицензия № 1136, Адыгея",17139,2017-04-01
"Регионфинансбанк лицензия № 3357, Москва и обл.",16868,2017-04-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",16853,2017-04-01
"ДельтаКредит лицензия № 3338, Москва и обл.",16754,2017-04-01
"Промышленно-Финансовое Сотрудничество лицензия № 2410, Москва и обл.",16748,2017-04-01
"Ланта-Банк лицензия № 1920, Москва и обл.",16733,2017-04-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",16694,2017-04-01
"Банк БФА лицензия № 3038, Санкт-Петербург и обл.",16673,2017-04-01
"Альфа-Банк лицензия № 1326, Москва и обл.",16624,2017-04-01
"Союзный лицензия № 3236, Москва и обл.",16521,2017-04-01
"Кубаньторгбанк лицензия № 478, Краснодарский край",16461,2017-04-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",16375,2017-04-01
"Росэксимбанк лицензия № 2790, Москва и обл.",16314,2017-04-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",16304,2017-04-01
"Первоуральскбанк лицензия № 965, Свердловская обл.",16268,2017-04-01
"Уссури лицензия № 596, Хабаровский край",16155,2017-04-01
"ОТП Банк лицензия № 2766, Москва и обл.",16079,2017-04-01
"Социум-Банк лицензия № 2881, Москва и обл.",15971,2017-04-01
"Банк Агора лицензия № 3231, Москва и обл.",15913,2017-04-01
"Газэнергобанк лицензия № 3252, Калужская обл.",15874,2017-04-01
"Девон-Кредит лицензия № 1972, Татарстан",15781,2017-04-01
"Банк Инноваций и Развития лицензия № 2647, Москва и обл.",15772,2017-04-01
"Москва-Сити лицензия № 3247, Москва и обл.",15705,2017-04-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",15660,2017-04-01
"ПартнерКапиталБанк (бывш. НоваховКапиталБанк) лицензия № 635, Москва и обл.",15654,2017-04-01
"ИНГ Банк лицензия № 2495, Москва и обл.",15594,2017-04-01
"Балаково-Банк лицензия № 444, Саратовская обл.",15544,2017-04-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",15542,2017-04-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.",15533,2017-04-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",15494,2017-04-01
"Резерв лицензия № 2364, Челябинская обл.",15477,2017-04-01
"Москва лицензия № 1661, Москва и обл.",15451,2017-04-01
"Владпромбанк лицензия № 870, Владимирская обл.",15439,2017-04-01
"Ури Банк лицензия № 3479, Москва и обл.",15287,2017-04-01
"ИК Банк лицензия № 1732, Татарстан",15145,2017-04-01
"Ноосфера лицензия № 2650, Республика Алтай",15139,2017-04-01
"Солид Банк лицензия № 1329, Приморский край",14958,2017-04-01
"Восточный Банк лицензия № 1460, Амурская обл.",14861,2017-04-01
"Международный Коммерческий Банк лицензия № 2524, Москва и обл.",14829,2017-04-01
"Сибирский Банк Реконструкции и Развития лицензия № 1284, Тюменская обл.",14791,2017-04-01
"Чайна Констракшн лицензия № 3515, Москва и обл.",14763,2017-04-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",14741,2017-04-01
"ВУЗ-Банк лицензия № 1557, Свердловская обл.",14663,2017-04-01
"Прайм Финанс лицензия № 2758, Санкт-Петербург и обл.",14512,2017-04-01
"Братский АНКБ лицензия № 1144, Иркутская обл.",14466,2017-04-01
"Петербургский Социальный Коммерческий Банк лицензия № 2551, Санкт-Петербург и обл.",14405,2017-04-01
"Банк Зенит лицензия № 3255, Москва и обл.",14357,2017-04-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",14317,2017-04-01
"Примсоцбанк лицензия № 2733, Приморский край",14304,2017-04-01
"Заречье лицензия № 817, Татарстан",14239,2017-04-01
"Москоммерцбанк лицензия № 3365, Москва и обл.",14045,2017-04-01
"Центрально-Европейский Банк лицензия № 2670, Москва и обл.",13936,2017-04-01
"Финам Банк лицензия № 2799, Москва и обл.",13892,2017-04-01
"Белгородсоцбанк лицензия № 760, Белгородская обл.",13883,2017-04-01
"Сибэс лицензия № 208, Омская обл.",13815,2017-04-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",13796,2017-04-01
"Мерседес-Бенц Банк Рус лицензия № 3473, Москва и обл.",13774,2017-04-01
"Московский Индустриальный Банк лицензия № 912, Москва и обл.",13622,2017-04-01
"Банк Жилищного Финансирования лицензия № 3138, Москва и обл.",13592,2017-04-01
"Эко-Инвест лицензия № 3116, Москва и обл.",13462,2017-04-01
"Хованский лицензия № 2145, Москва и обл.",13409,2017-04-01
"БыстроБанк лицензия № 1745, Удмуртия",13391,2017-04-01
"Риабанк лицензия № 3434, Москва и обл.",13342,2017-04-01
"Вятич лицензия № 2796, Рязанская обл.",13322,2017-04-01
"КОР лицензия № 2148, Волгоградская обл.",13278,2017-04-01
"Профессионал Банк (бывш. Наш Дом) лицензия № 3296, Москва и обл.",13071,2017-04-01
"Стандарт-Кредит лицензия № 841, Адыгея",13027,2017-04-01
"Первый Клиентский Банк лицензия № 3436, Москва и обл.",13004,2017-04-01
"ЕАТП Банк лицензия № 1765, Астраханская обл.",13000,2017-04-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",12916,2017-04-01
"Камчаткомагропромбанк лицензия № 545, Камчатская обл.",12895,2017-04-01
"БСТ-Банк лицензия № 2883, Кемеровская обл.",12858,2017-04-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",12855,2017-04-01
"ИРС лицензия № 272, Москва и обл.",12836,2017-04-01
"Дойче Банк лицензия № 3328, Москва и обл.",12823,2017-04-01
"Московский Нефтехимический Банк лицензия № 1411, Москва и обл.",12767,2017-04-01
"Тройка-Д Банк лицензия № 3431, Москва и обл.",12605,2017-04-01
"Социнвестбанк лицензия № 1132, Башкортостан",12569,2017-04-01
"Руссобанк лицензия № 2313, Москва и обл.",12564,2017-04-01
"Гранд Инвест Банк лицензия № 3053, Москва и обл.",12437,2017-04-01
"Экспобанк лицензия № 2998, Москва и обл.",12430,2017-04-01
"Ресурс-Траст лицензия № 3122, Москва и обл.",12420,2017-04-01
