Лицензия_банк,ИД_401,дата
"ГринКомБанк лицензия № 1184, Иркутская обл.",338 715,2016-07-01
"Арсенал лицензия № 3000, Москва и обл.",337 175,2016-07-01
"Объединенный Резервный Банк лицензия № 937, Москва и обл.",337 009,2016-07-01
"ИТ Банк лицензия № 2609, Омская обл.",336 606,2016-07-01
"Социум-Банк лицензия № 2881, Москва и обл.",334 131,2016-07-01
"Живаго-Банк лицензия № 2065, Рязанская обл.",329 901,2016-07-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",328 977,2016-07-01
"БФГ-Кредит лицензия № 3068, Москва и обл.",323 420,2016-07-01
"Донхлеббанк лицензия № 2285, Ростовская обл.",321 429,2016-07-01
"Канский лицензия № 860, Красноярский край",321 327,2016-07-01
"Татагропромбанк лицензия № 728, Татарстан",315 404,2016-07-01
"Спецстройбанк лицензия № 236, Москва и обл.",314 568,2016-07-01
"Миръ лицензия № 3089, Москва и обл.",312 248,2016-07-01
"Бум-Банк лицензия № 1137, Кабардино-Балкария",311 456,2016-07-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.",311 427,2016-07-01
"Московский Национальный Инвестиционный Банк лицензия № 3181, Москва и обл.",310 586,2016-07-01
"Тагилбанк лицензия № 1635, Свердловская обл.",307 928,2016-07-01
"Акцент лицензия № 696, Оренбургская обл.",304 818,2016-07-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",303 572,2016-07-01
"Вестинтербанк лицензия № 3398, Москва и обл.",299 402,2016-07-01
"Банк Агора лицензия № 3231, Москва и обл.",299 222,2016-07-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",298 574,2016-07-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",297 578,2016-07-01
"Россита-Банк лицензия № 3257, Москва и обл.",296 396,2016-07-01
"Промышленно-Финансовое Сотрудничество лицензия № 2410, Москва и обл.",291 084,2016-07-01
"Уралфинанс лицензия № 1370, Свердловская обл.",290 972,2016-07-01
"Крыловский лицензия № 456, Краснодарский край",285 947,2016-07-01
"Йошкар-Ола лицензия № 2802, Марий Эл",285 941,2016-07-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",283 568,2016-07-01
"Химик лицензия № 1114, Нижегородская обл.",276 111,2016-07-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",274 547,2016-07-01
"Холмск лицензия № 503, Сахалинская обл.",273 463,2016-07-01
"Соколовский лицензия № 2830, Москва и обл.",271 780,2016-07-01
"Банк Глобус лицензия № 2438, Москва и обл.",269 131,2016-07-01
"РЕСО Кредит лицензия № 3450, Москва и обл.",268 532,2016-07-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",267 578,2016-07-01
"Яринтербанк лицензия № 2564, Ярославская обл.",265 248,2016-07-01
"Центрально-Европейский Банк лицензия № 2670, Москва и обл.",261 938,2016-07-01
"Преодоление лицензия № 2649, Москва и обл.",261 146,2016-07-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",252 787,2016-07-01
"Тендер-Банк лицензия № 2252, Москва и обл.",245 614,2016-07-01
"Приобье лицензия № 537, Ханты-Мансийский АО — Югра",244 694,2016-07-01
"Камский Горизонт лицензия № 2554, Татарстан",243 122,2016-07-01
"КОР лицензия № 2148, Волгоградская обл.",242 869,2016-07-01
"УМ-Банк лицензия № 1441, Свердловская обл.",242 256,2016-07-01
"Денизбанк Москва лицензия № 3330, Москва и обл.",241 430,2016-07-01
"Спутник лицензия № 1071, Оренбургская обл.",236 285,2016-07-01
"Москва лицензия № 1661, Москва и обл.",232 184,2016-07-01
"Лайтбанк лицензия № 3177, Москва и обл.",229 984,2016-07-01
"Кемсоцинбанк лицензия № 96, Кемеровская обл.",229 121,2016-07-01
"Кубаньторгбанк лицензия № 478, Краснодарский край",222 943,2016-07-01
"Московский Вексельный Банк лицензия № 2697, Москва и обл.",221 545,2016-07-01
"Гаранти Банк — Москва лицензия № 3275, Москва и обл.",221 197,2016-07-01
"Проинвестбанк лицензия № 784, Пермская обл.",220 480,2016-07-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",218 633,2016-07-01
"Вологдабанк лицензия № 992, Вологодская обл.",215 630,2016-07-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",212 959,2016-07-01
"ПЧРБ Банк лицензия № 3291, Москва и обл.",209 852,2016-07-01
"Майкопбанк лицензия № 1136, Адыгея",206 158,2016-07-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",202 454,2016-07-01
"Международный Банк Развития лицензия № 2704, Москва и обл.",193 418,2016-07-01
"Чайна Констракшн лицензия № 3515, Москва и обл.",191 527,2016-07-01
"Газнефтьбанк лицензия № 3223, Саратовская обл.",186 053,2016-07-01
"Жилкредит лицензия № 1736, Москва и обл.",185 964,2016-07-01
"Сельмашбанк лицензия № 106, Ростовская обл.",185 759,2016-07-01
"Тальменка-Банк лицензия № 826, Алтайский край",185 451,2016-07-01
"Пермь лицензия № 875, Пермская обл.",181 034,2016-07-01
"ЕАТП Банк лицензия № 1765, Астраханская обл.",178 276,2016-07-01
"БСТ-Банк лицензия № 2883, Кемеровская обл.",176 285,2016-07-01
"Далена Банк лицензия № 1948, Москва и обл.",164 372,2016-07-01
"Руна-Банк лицензия № 3207, Москва и обл.",162 423,2016-07-01
"Металлург лицензия № 2877, Москва и обл.",159 068,2016-07-01
"Евроазиатский Инвестиционный Банк лицензия № 2897, Москва и обл.",158 023,2016-07-01
"Ноосфера лицензия № 2650, Республика Алтай",157 016,2016-07-01
"Новокиб лицензия № 1747, Кемеровская обл.",155 921,2016-07-01
"Промсельхозбанк лицензия № 538, Москва и обл.",154 791,2016-07-01
"Зираат Банк лицензия № 2559, Москва и обл.",150 064,2016-07-01
"Элита лицензия № 1399, Калужская обл.",148 268,2016-07-01
"Вкабанк лицензия № 1027, Астраханская обл.",146 970,2016-07-01
"Новый Кредитный Союз лицензия № 3139, Москва и обл.",140 063,2016-07-01
"Межрегиональный Клиринговый Банк лицензия № 2543, Москва и обл.",138 910,2016-07-01
"Синергия лицензия № 2884, Саратовская обл.",137 824,2016-07-01
"Столичный Кредит лицензия № 2853, Москва и обл.",137 361,2016-07-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",135 064,2016-07-01
"Калуга лицензия № 1151, Калужская обл.",132 355,2016-07-01
"Москва-Сити лицензия № 3247, Москва и обл.",131 119,2016-07-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",130 946,2016-07-01
"Банк РМП лицензия № 2574, Москва и обл.",127 067,2016-07-01
"Кредпромбанк лицензия № 1165, Ярославская обл.",125 923,2016-07-01
"Банк БЦК-Москва лицензия № 3480, Москва и обл.",125 717,2016-07-01
"Центрально-Азиатский лицензия № 3037, Хакасия",124 431,2016-07-01
"Ури Банк лицензия № 3479, Москва и обл.",123 286,2016-07-01
"РФИ Банк лицензия № 3351, Москва и обл.",114 025,2016-07-01
"Банк на Гончарной (бывш. Япы Креди Банк Москва) лицензия № 2555, Москва и обл.",113 721,2016-07-01
"Земкомбанк лицензия № 574, Ростовская обл.",112 663,2016-07-01
"Алтынбанк лицензия № 2070, Татарстан",110 352,2016-07-01
"ФФин Банк лицензия № 1143, Москва и обл.",108 690,2016-07-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",108 161,2016-07-01
"Кетовский Коммерческий Банк лицензия № 842, Курганская обл.",107 726,2016-07-01
"Саммит Банк лицензия № 85, Приморский край",106 177,2016-07-01
"Инкаробанк лицензия № 2696, Москва и обл.",105 536,2016-07-01
"Спиритбанк лицензия № 2053, Тульская обл.",105 505,2016-07-01
"Примтеркомбанк лицензия № 21, Приморский край",104 281,2016-07-01
"Почтобанк лицензия № 1788, Пермская обл.",100 641,2016-07-01
"Консервативный Коммерческий Банк лицензия № 1087, Астраханская обл.",100 414,2016-07-01
"Космос лицензия № 2245, Москва и обл.",97 755,2016-07-01
"Нальчик лицензия № 695, Кабардино-Балкария",96 737,2016-07-01
"Прайм Финанс лицензия № 2758, Санкт-Петербург и обл.",96 520,2016-07-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",95 944,2016-07-01
"Банк РСИ лицензия № 3415, Москва и обл.",95 648,2016-07-01
"Новый Век лицензия № 3417, Москва и обл.",95 135,2016-07-01
"МВС Банк лицензия № 2407, Дагестан",93 680,2016-07-01
"Акрополь лицензия № 3027, Москва и обл.",91 094,2016-07-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",90 534,2016-07-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",90 177,2016-07-01
"Новое Время лицензия № 3492, Москва и обл.",86 067,2016-07-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",84 560,2016-07-01
"Первый Дортрансбанк лицензия № 3271, Кировская обл.",80 737,2016-07-01
"Прохладный лицензия № 874, Кабардино-Балкария",80 731,2016-07-01
"Курган лицензия № 2568, Курганская обл.",77 335,2016-07-01
"Оргбанк лицензия № 3312, Москва и обл.",77 214,2016-07-01
"РБА лицензия № 3413, Москва и обл.",72 347,2016-07-01
"Крона-Банк лицензия № 2499, Иркутская обл.",71 496,2016-07-01
"Балаково-Банк лицензия № 444, Саратовская обл.",71 381,2016-07-01
"ИК Банк лицензия № 1732, Татарстан",68 492,2016-07-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",65 534,2016-07-01
"НКБ лицензия № 2942, Москва и обл.",65 295,2016-07-01
"Итуруп лицензия № 2390, Сахалинская обл.",65 030,2016-07-01
"Сталь Банк лицензия № 2248, Москва и обл.",61 981,2016-07-01
"Майский лицензия № 1673, Кабардино-Балкария",61 880,2016-07-01
"Анелик РУ лицензия № 3443, Москва и обл.",59 361,2016-07-01
"АвтоКредитБанк лицензия № 1973, Татарстан",57 220,2016-07-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",56 098,2016-07-01
"Уралприватбанк лицензия № 153, Свердловская обл.",55 101,2016-07-01
"Стандарт-Кредит лицензия № 841, Адыгея",54 024,2016-07-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",53 898,2016-07-01
"Капитал лицензия № 575, Москва и обл.",51 741,2016-07-01
"Онего лицензия № 2484, Карелия",51 554,2016-07-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",48 731,2016-07-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",46 767,2016-07-01
"Кредитинвест лицензия № 1197, Дагестан",45 351,2016-07-01
"Народный Банк Тувы лицензия № 1309, Тыва",42 770,2016-07-01
"Саратов лицензия № 330, Саратовская обл.",42 091,2016-07-01
"Торжокуниверсалбанк лицензия № 933, Тверская обл.",41 203,2016-07-01
"Первоуральскбанк лицензия № 965, Свердловская обл.",39 363,2016-07-01
"Кредо Финанс лицензия № 793, Дагестан",39 274,2016-07-01
"Флора-Москва лицензия № 533, Москва и обл.",38 682,2016-07-01
"Современный Коммерческий Инновационный Банк лицензия № 3329, Костромская обл.",37 998,2016-07-01
"Вакобанк лицензия № 1291, Псковская обл.",36 955,2016-07-01
"Современные Стандарты Бизнеса лицензия № 3397, Москва и обл.",36 476,2016-07-01
"НБК-Банк лицензия № 3283, Москва и обл.",34 957,2016-07-01
"Арзамас лицензия № 1281, Нижегородская обл.",33 078,2016-07-01
"Интеркоопбанк лицензия № 2803, Москва и обл.",32 545,2016-07-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",32 501,2016-07-01
"Энтузиастбанк лицензия № 3048, Москва и обл.",31 529,2016-07-01
"Таганрогбанк лицензия № 3136, Ростовская обл.",27 757,2016-07-01
"Объединенный Банк Республики лицензия № 1016, Чувашия",24 323,2016-07-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",22 738,2016-07-01
"Национальный Банк Сбережений лицензия № 1949, Ивановская обл.",20 642,2016-07-01
"Великие Луки Банк лицензия № 598, Псковская обл.",20 045,2016-07-01
"Гефест лицензия № 1046, Тверская обл.",19 217,2016-07-01
"Геобанк лицензия № 2027, Москва и обл.",18 250,2016-07-01
"Северо-Западный 1 Альянс Банк лицензия № 766, Санкт-Петербург и обл.",17 894,2016-07-01
"Эко-Инвест лицензия № 3116, Москва и обл.",17 372,2016-07-01
"Еврокапитал-Альянс лицензия № 2672, Ярославская обл.",16 019,2016-07-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",15 714,2016-07-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",13 923,2016-07-01
"Классик Эконом Банк лицензия № 3298, Северная Осетия — Алания",11 975,2016-07-01
"ИР-Кредит лицензия № 1724, Москва и обл.",10 265,2016-07-01
"Логос лицензия № 3233, Москва и обл.",9 744,2016-07-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",9 168,2016-07-01
"Башпромбанк лицензия № 1006, Башкортостан",8 728,2016-07-01
"Вятич лицензия № 2796, Рязанская обл.",7 136,2016-07-01
"Информпрогресс лицензия № 2166, Москва и обл.",6 938,2016-07-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",5 903,2016-07-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",5 038,2016-07-01
"Дружба лицензия № 990, Тюменская обл.",4 313,2016-07-01
"Славянбанк лицензия № 804, Новгородская обл.",3 545,2016-07-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",3 540,2016-07-01
"Рунэтбанк лицензия № 2829, Москва и обл.",684,2016-07-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",663,2016-07-01
"Европейский Стандарт лицензия № 3200, Москва и обл.",498,2016-07-01
"Азия-Инвест Банк лицензия № 3303, Москва и обл.",460,2016-07-01
"Континент Финанс лицензия № 149, Москва и обл.",429,2016-07-01
"Проминвестбанк лицензия № 2433, Москва и обл.",321,2016-07-01
"Северо-Восточный Альянс лицензия № 2768, Москва и обл.",178,2016-07-01
"ГПБ-Ипотека лицензия № 2403, Москва и обл.",115,2016-07-01
"Прокоммерцбанк лицензия № 2996, Москва и обл.",39,2016-07-01
"Риал-Кредит лицензия № 3393, Москва и обл.",35,2016-07-01
"Международный Строительный Банк лицензия № 3484, Москва и обл.",34,2016-07-01
"Финарс Банк лицензия № 2938, Москва и обл.",31,2016-07-01
"Международный Расчетный Банк лицензия № 3028, Москва и обл.",24,2016-07-01
"Олма-Банк лицензия № 3250, Москва и обл.",14,2016-07-01
"Альтернатива лицензия № 3452, Москва и обл.",12,2016-07-01
"Апабанк лицензия № 2404, Москва и обл.",12,2016-07-01
"Банк Сберегательно-кредитного сервиса лицензия № 3224, Москва и обл.",12,2016-07-01
"Ресурс-Траст лицензия № 3122, Москва и обл.",10,2016-07-01
"Нарат лицензия № 1902, Саратовская обл.",5,2016-07-01
"РИБ лицензия № 2749, Москва и обл.",2,2016-07-01
"21 Век лицензия № 3309, Санкт-Петербург и обл.",0,2016-07-01
"АББ лицензия № 2937, Москва и обл.",0,2016-07-01
"Азия Банк лицензия № 3183, Москва и обл.",0,2016-07-01
"АйСиБиСи Банк лицензия № 3475, Москва и обл.",0,2016-07-01
"Алжан лицензия № 2491, Дагестан",0,2016-07-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",0,2016-07-01
"АРБ-Инкасс лицензия № 3353, Москва и обл.",0,2016-07-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",0,2016-07-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",0,2016-07-01
"БМ-Банк лицензия № 2748, Москва и обл.",0,2016-07-01
"БМВ Банк лицензия № 3482, Москва и обл.",0,2016-07-01
"Вест лицензия № 2605, Москва и обл.",0,2016-07-01
"Вестерн Юнион ДП Восток лицензия № 2726, Москва и обл.",0,2016-07-01
"ВРБ лицензия № 3499, Ярославская обл.",0,2016-07-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.",0,2016-07-01
"ГРиС-Банк лицензия № 1928, Ставропольский край",0,2016-07-01
"Дальний Восток лицензия № 3318, Приморский край",0,2016-07-01
"Деньги.Мэйл.Ру лицензия № 3511, Москва и обл.",0,2016-07-01
"Единая касса лицензия № 3512, Москва и обл.",0,2016-07-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",0,2016-07-01
"Жилстройбанк лицензия № 2769, Москва и обл.",0,2016-07-01
"Икано Банк лицензия № 3519, Центр",0,2016-07-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.",0,2016-07-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",0,2016-07-01
"К2 Банк лицензия № 2851, Карачаево-Черкесия",0,2016-07-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.",0,2016-07-01
"Коммерческий Индо Банк лицензия № 3446, Москва и обл.",0,2016-07-01
"Континенталь лицензия № 3184, Ставропольский край",0,2016-07-01
"Красноярский Краевой Расчетный Центр лицензия № 3483, Красноярский край",0,2016-07-01
"КЭБ ЭйчЭнБи Банк лицензия № 3525, Москва и обл.",0,2016-07-01
"Лидер лицензия № 3304, Москва и обл.",0,2016-07-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",0,2016-07-01
"Максима лицензия № 3379, Москва и обл.",0,2016-07-01
"Межбанковский Кредитный Союз лицензия № 3242, Москва и обл.",0,2016-07-01
"Мерседес-Бенц Банк Рус лицензия № 3473, Москва и обл.",0,2016-07-01
"Мир Бизнес Банк лицензия № 3396, Москва и обл.",0,2016-07-01
"Моби.Деньги лицензия № 3523, Москва и обл.",0,2016-07-01
"Монета.ру лицензия № 3508, Марий Эл",0,2016-07-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.",0,2016-07-01
"Московский Клиринговый Центр лицензия № 3314, Москва и обл.",0,2016-07-01
"МСП Банк лицензия № 3340, Москва и обл.",0,2016-07-01
"Мурманский Расчетный Центр лицензия № 3341, Мурманская обл.",0,2016-07-01
"Народный Банк лицензия № 2249, Карачаево-Черкесия",0,2016-07-01
"Натиксис Банк лицензия № 3390, Москва и обл.",0,2016-07-01
"Национальная Факторинговая Компания лицензия № 3437, Москва и обл.",0,2016-07-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.",0,2016-07-01
"Национальный Расчетный Депозитарий лицензия № 3294, Москва и обл.",0,2016-07-01
"Новый Промышленный Банк лицензия № 930, Москва и обл.",0,2016-07-01
"Объединенная Расчетная Система лицензия № 3342, Москва и обл.",0,2016-07-01
"Оней Банк лицензия № 3516, Москва и обл.",0,2016-07-01
"Первый Клиентский Банк лицензия № 3436, Москва и обл.",0,2016-07-01
"Петербургский Расчетный Центр лицензия № 3306, Санкт-Петербург и обл.",0,2016-07-01
"Платежный Клиринговый Дом лицензия № 3343, Москва и обл.",0,2016-07-01
"Платежный Центр лицензия № 3166, Новосибирская обл.",0,2016-07-01
"Премиум лицензия № 3514, Москва и обл.",0,2016-07-01
"Приполярком лицензия № 507, Тюменская обл.",0,2016-07-01
"Промсвязьинвест лицензия № 2761, Дагестан",0,2016-07-01
"ПэйПал Ру лицензия № 3517, Москва и обл.",0,2016-07-01
"Рапида лицензия № 3371, Москва и обл.",0,2016-07-01
"Расчетная Палата СВМБ лицензия № 3324, Самарская обл.",0,2016-07-01
"Расчетный Финансовый Дом лицензия № 3430, Санкт-Петербург и обл.",0,2016-07-01
"Регионфинансбанк лицензия № 3357, Москва и обл.",0,2016-07-01
"Рента-Банк лицензия № 3095, Москва и обл.",0,2016-07-01
"РИТЦ Банк лицензия № 2677, Карелия",0,2016-07-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",0,2016-07-01
"Росэксимбанк лицензия № 2790, Москва и обл.",0,2016-07-01
"Русский Финансовый Альянс лицензия № 2035, Москва и обл.",0,2016-07-01
"Русское Финансовое Общество лицензия № 3427, Москва и обл.",0,2016-07-01
"РусьРегионБанк лицензия № 685, Москва и обл.",0,2016-07-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",0,2016-07-01
"Северстройбанк лицензия № 3507, Вологодская обл.",0,2016-07-01
"Сетевая Расчетная Палата лицензия № 3332, Татарстан",0,2016-07-01
"Сириус лицензия № 3506, Омская обл.",0,2016-07-01
"СМБ-Банк лицензия № 3504, Санкт-Петербург и обл.",0,2016-07-01
"Стар Альянс лицензия № 3433, Москва и обл.",0,2016-07-01
"Сумитомо Мицуи лицензия № 3494, Москва и обл.",0,2016-07-01
"Тайдон лицензия № 2085, Кемеровская обл.",0,2016-07-01
"Терра лицензия № 3476, Москва и обл.",0,2016-07-01
"Транзит лицензия № 2688, Дагестан",0,2016-07-01
"Телекоммерц Банк лицензия № 3380, Тульская обл.",0,2016-07-01
"Умут лицензия № 2435, Дагестан",0,2016-07-01
"Расчетные Решения лицензия № 3524, Москва и обл.",0,2016-07-01
"Унифондбанк лицензия № 3416, Москва и обл.",0,2016-07-01
"Фидбэк лицензия № 3502, Москва и обл.",0,2016-07-01
"Финтрастбанк лицензия № 3104, Москва и обл.",0,2016-07-01
"Финчер лицензия № 3486, Москва и обл.",0,2016-07-01
"Фольксваген Банк Рус лицензия № 3500, Москва и обл.",0,2016-07-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.",0,2016-07-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",0,2016-07-01
"Электронный платежный сервис лицензия № 3509, Москва и обл.",0,2016-07-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.",0,2016-07-01
"ЮМК лицензия № 3495, Краснодарский край",0,2016-07-01
"Юнистрим лицензия № 3467, Москва и обл.",0,2016-07-01
"Яндекс.Деньги лицензия № 3510, Россия",0,2016-07-01
"Сбербанк России лицензия № 1481, Москва и обл.",5 143 495 848,2016-08-01
"ВТБ 24 лицензия № 1623, Москва и обл.",1 345 393 766,2016-08-01
"Альфа-Банк лицензия № 1326, Москва и обл.",497 687 546,2016-08-01
"ВТБ лицензия № 1000, Санкт-Петербург и обл.",263 075 915,2016-08-01
"Газпромбанк лицензия № 354, Москва и обл.",236 491 449,2016-08-01
"Райффайзенбанк лицензия № 3292, Москва и обл.",206 616 270,2016-08-01
"Россельхозбанк лицензия № 3349, Москва и обл.",170 099 860,2016-08-01
"Промсвязьбанк лицензия № 3251, Москва и обл.",159 855 881,2016-08-01
"Ханты-Мансийский банк Открытие лицензия № 1971, Москва и обл.",159 214 050,2016-08-01
"Росбанк лицензия № 2272, Москва и обл.",123 195 026,2016-08-01
"ЮниКредит Банк лицензия № 1, Москва и обл.",118 170 071,2016-08-01
"Банк «ФК Открытие» лицензия № 2209, Москва и обл.",115 302 508,2016-08-01
"Московский Кредитный Банк лицензия № 1978, Москва и обл.",97 527 789,2016-08-01
"Бинбанк лицензия № 323, Москва и обл.",96 081 931,2016-08-01
"Ситибанк лицензия № 2557, Москва и обл.",92 074 627,2016-08-01
"Банк «Санкт-Петербург» лицензия № 436, Санкт-Петербург и обл.",83 271 305,2016-08-01
"Авангард лицензия № 2879, Москва и обл.",71 542 438,2016-08-01
"Банк Уралсиб лицензия № 2275, Москва и обл.",69 220 533,2016-08-01
"Тинькофф Банк лицензия № 2673, Москва и обл.",68 219 780,2016-08-01
"Русский Стандарт лицензия № 2289, Москва и обл.",54 730 993,2016-08-01
"Хоум Кредит Банк лицензия № 316, Москва и обл.",48 956 328,2016-08-01
"Московский Индустриальный Банк лицензия № 912, Москва и обл.",47 228 705,2016-08-01
"Уральский Банк Реконструкции и Развития лицензия № 429, Свердловская обл.",45 846 028,2016-08-01
"Совкомбанк лицензия № 963, Костромская обл.",44 940 821,2016-08-01
"МДМ Банк лицензия № 2562, Москва и обл.",41 528 381,2016-08-01
"Возрождение лицензия № 1439, Москва и обл.",41 376 286,2016-08-01
"Восточный Банк лицензия № 1460, Амурская обл.",41 059 797,2016-08-01
"Ак Барс лицензия № 2590, Татарстан",40 683 327,2016-08-01
"Связь-Банк лицензия № 1470, Москва и обл.",37 496 051,2016-08-01
"Абсолют Банк лицензия № 2306, Москва и обл.",36 743 885,2016-08-01
"Югра лицензия № 880, Москва и обл.",36 259 562,2016-08-01
"Российский Капитал лицензия № 2312, Москва и обл.",35 284 042,2016-08-01
"СМП Банк лицензия № 3368, Москва и обл.",35 128 390,2016-08-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.",34 596 210,2016-08-01
"ОТП Банк лицензия № 2766, Москва и обл.",32 711 470,2016-08-01
"Ренессанс Кредит лицензия № 3354, Москва и обл.",30 226 589,2016-08-01
"Глобэкс лицензия № 1942, Москва и обл.",29 385 635,2016-08-01
"МТС Банк лицензия № 2268, Москва и обл.",29 129 576,2016-08-01
"Банк Зенит лицензия № 3255, Москва и обл.",28 863 692,2016-08-01
"Сургутнефтегазбанк лицензия № 588, Ханты-Мансийский АО — Югра",28 008 349,2016-08-01
"Россия лицензия № 328, Санкт-Петербург и обл.",25 328 739,2016-08-01
"Азиатско-Тихоокеанский Банк лицензия № 1810, Амурская обл.",24 485 692,2016-08-01
"Почта Банк лицензия № 650, Москва и обл.",23 643 880,2016-08-01
"РНКБ лицензия № 1354, Симферополь",22 847 910,2016-08-01
"Запсибкомбанк лицензия № 918, Тюменская обл.",21 765 190,2016-08-01
"Национальный Банк «Траст» лицензия № 3279, Москва и обл.",20 852 249,2016-08-01
"СКБ-Банк лицензия № 705, Свердловская обл.",20 388 006,2016-08-01
"Татфондбанк лицензия № 3058, Татарстан",19 151 946,2016-08-01
"Юниаструм Банк лицензия № 2771, Москва и обл.",18 561 293,2016-08-01
"Транскапиталбанк лицензия № 2210, Москва и обл.",17 901 481,2016-08-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.",17 101 733,2016-08-01
"Кредит Европа Банк лицензия № 3311, Москва и обл.",16 884 804,2016-08-01
"РосЕвроБанк лицензия № 3137, Москва и обл.",16 405 670,2016-08-01
"Всероссийский Банк Развития Регионов лицензия № 3287, Москва и обл.",16 069 761,2016-08-01
"Экспобанк лицензия № 2998, Москва и обл.",15 923 958,2016-08-01
"Локо-Банк лицензия № 2707, Москва и обл.",15 196 645,2016-08-01
"Росгосстрах Банк лицензия № 3073, Москва и обл.",14 761 070,2016-08-01
"Кубань Кредит лицензия № 2518, Краснодарский край",14 593 846,2016-08-01
"Русфинанс Банк лицензия № 1792, Самарская обл.",14 216 820,2016-08-01
"ВУЗ-Банк лицензия № 1557, Свердловская обл.",13 562 619,2016-08-01
"Центр-инвест лицензия № 2225, Ростовская обл.",13 440 002,2016-08-01
"Приморье лицензия № 3001, Приморский край",13 216 240,2016-08-01
"Балтийский Банк лицензия № 128, Санкт-Петербург и обл.",13 119 963,2016-08-01
"РосинтерБанк лицензия № 226, Москва и обл.",12 583 529,2016-08-01
"Сетелем Банк лицензия № 2168, Москва и обл.",12 290 949,2016-08-01
"Челиндбанк лицензия № 485, Челябинская обл.",11 313 619,2016-08-01
"Солидарность (Самара) лицензия № 554, Самарская обл.",11 190 448,2016-08-01
"Бинбанк Диджитал лицензия № 2827, Москва и обл.",10 588 011,2016-08-01
"Инвестторгбанк лицензия № 2763, Москва и обл.",10 337 973,2016-08-01
"ББР Банк лицензия № 2929, Москва и обл.",10 123 097,2016-08-01
"Банк Финсервис лицензия № 3388, Москва и обл.",9 965 447,2016-08-01
"Росэнергобанк лицензия № 2211, Москва и обл.",9 938 705,2016-08-01
"Военно-Промышленный Банк лицензия № 3065, Москва и обл.",9 894 111,2016-08-01
"Челябинвестбанк лицензия № 493, Челябинская обл.",9 845 469,2016-08-01
"Левобережный лицензия № 1343, Новосибирская обл.",9 466 717,2016-08-01
"Кольцо Урала лицензия № 65, Свердловская обл.",9 424 761,2016-08-01
"Металлинвестбанк лицензия № 2440, Москва и обл.",9 223 289,2016-08-01
"СДМ-Банк лицензия № 1637, Москва и обл.",9 169 927,2016-08-01
