Лицензия_банк,ИД_1500,дата
"Собинбанк лицензия № 1317, Москва и обл.",50,2017-02-01
"Екатеринбург лицензия № 3161, Свердловская обл.",42,2017-02-01
"Межрегиональный промышленно-строительный банк лицензия № 752, Мордовия",40,2017-02-01
"ЮМК лицензия № 3495, Краснодарский край",39,2017-02-01
"Унифондбанк лицензия № 3416, Москва и обл.",39,2017-02-01
"ИК Банк лицензия № 1732, Татарстан",36,2017-02-01
"Муниципальный Камчатпрофитбанк лицензия № 2103, Камчатская обл.",35,2017-02-01
"Татсоцбанк лицензия № 480, Татарстан",35,2017-02-01
"Вокбанк лицензия № 312, Нижегородская обл.",34,2017-02-01
"Темпбанк лицензия № 55, Москва и обл.",30,2017-02-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",29,2017-02-01
"Московский Национальный Инвестиционный Банк лицензия № 3181, Москва и обл.",29,2017-02-01
"Расчетная Палата СВМБ лицензия № 3324, Самарская обл.",29,2017-02-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",28,2017-02-01
"ВостСибтранскомбанк лицензия № 2731, Иркутская обл.",28,2017-02-01
"Балаково-Банк лицензия № 444, Саратовская обл.",27,2017-02-01
"Стандарт-Кредит лицензия № 841, Адыгея",24,2017-02-01
"Оренбург лицензия № 3269, Оренбургская обл.",22,2017-02-01
"Кузнецкий лицензия № 609, Пензенская обл.",21,2017-02-01
"РусьРегионБанк лицензия № 685, Москва и обл.",19,2017-02-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",19,2017-02-01
"Уралприватбанк лицензия № 153, Свердловская обл.",18,2017-02-01
"Йошкар-Ола лицензия № 2802, Марий Эл",18,2017-02-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",16,2017-02-01
"Жилстройбанк лицензия № 2769, Москва и обл.",14,2017-02-01
"Спиритбанк лицензия № 2053, Тульская обл.",13,2017-02-01
"Спутник лицензия № 1071, Самарская обл.",13,2017-02-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",12,2017-02-01
"Мерседес-Бенц Банк Рус лицензия № 3473, Москва и обл.",12,2017-02-01
"РИБ лицензия № 2749, Москва и обл.",11,2017-02-01
"Горбанк лицензия № 2982, Санкт-Петербург и обл.",10,2017-02-01
"Социнвестбанк лицензия № 1132, Башкортостан",10,2017-02-01
"Сельмашбанк лицензия № 106, Ростовская обл.",10,2017-02-01
"ДельтаКредит лицензия № 3338, Москва и обл.",9,2017-02-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",9,2017-02-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",8,2017-02-01
"Еврокапитал-Альянс лицензия № 2672, Ярославская обл.",8,2017-02-01
"Международный Строительный Банк лицензия № 3484, Москва и обл.",8,2017-02-01
"Русь лицензия № 704, Оренбургская обл.",8,2017-02-01
"Финанс Бизнес Банк лицензия № 520, Москва и обл.",7,2017-02-01
"Приобье лицензия № 537, Ханты-Мансийский АО — Югра",7,2017-02-01
"Бинбанк Столица лицензия № 3052, Москва и обл.",6,2017-02-01
"Почта Банк лицензия № 650, Москва и обл.",6,2017-02-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",5,2017-02-01
"Вятич лицензия № 2796, Рязанская обл.",5,2017-02-01
"Тойота Банк лицензия № 3470, Москва и обл.",5,2017-02-01
"МС Банк Рус лицензия № 2789, Москва и обл.",4,2017-02-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",4,2017-02-01
"Финарс Банк лицензия № 2938, Москва и обл.",4,2017-02-01
"РН Банк лицензия № 170, Москва и обл.",4,2017-02-01
"Промтрансбанк лицензия № 2638, Башкортостан",3,2017-02-01
"Консервативный Коммерческий Банк лицензия № 1087, Астраханская обл.",2,2017-02-01
"Алмазэргиэнбанк лицензия № 2602, Саха (Якутия)",2,2017-02-01
"Нальчик лицензия № 695, Кабардино-Балкария",2,2017-02-01
"Деньги.Мэйл.Ру лицензия № 3511, Москва и обл.",2,2017-02-01
"Майкопбанк лицензия № 1136, Адыгея",2,2017-02-01
"Пойдем! лицензия № 2534, Москва и обл.",1,2017-02-01
"Алтынбанк лицензия № 2070, Татарстан",1,2017-02-01
"Элита лицензия № 1399, Калужская обл.",1,2017-02-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",1,2017-02-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",1,2017-02-01
"Прохладный лицензия № 874, Кабардино-Балкария",0,2017-02-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",0,2017-02-01
"Сетелем Банк лицензия № 2168, Москва и обл.",0,2017-02-01
"Сибэс лицензия № 208, Омская обл.",0,2017-02-01
"Межбанковский Кредитный Союз лицензия № 3242, Москва и обл.",0,2017-02-01
"АвтоКредитБанк лицензия № 1973, Татарстан",0,2017-02-01
"Аксонбанк лицензия № 680, Костромская обл.",0,2017-02-01
"Алжан лицензия № 2491, Дагестан",0,2017-02-01
"АРБ-Инкасс лицензия № 3353, Москва и обл.",0,2017-02-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",0,2017-02-01
"Банк Торгового Финансирования лицензия № 1982, Москва и обл.",0,2017-02-01
"Башпромбанк лицензия № 1006, Башкортостан",0,2017-02-01
"БМВ Банк лицензия № 3482, Москва и обл.",0,2017-02-01
"Вест лицензия № 2605, Москва и обл.",0,2017-02-01
"Вестерн Юнион ДП Восток лицензия № 2726, Москва и обл.",0,2017-02-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",0,2017-02-01
"ГПБ-Ипотека лицензия № 2403, Москва и обл.",0,2017-02-01
"Дальний Восток лицензия № 3318, Приморский край",0,2017-02-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",0,2017-02-01
"Дружба лицензия № 990, Тюменская обл.",0,2017-02-01
"Единая касса лицензия № 3512, Москва и обл.",0,2017-02-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",0,2017-02-01
"Икано Банк лицензия № 3519, Центр",0,2017-02-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",0,2017-02-01
"Интехбанк лицензия № 2705, Татарстан",0,2017-02-01
"Информпрогресс лицензия № 2166, Москва и обл.",0,2017-02-01
"ИР-Кредит лицензия № 1724, Москва и обл.",0,2017-02-01
"К2 Банк лицензия № 2851, Карачаево-Черкесия",0,2017-02-01
"Кемсоцинбанк лицензия № 96, Кемеровская обл.",0,2017-02-01
"Классик Эконом Банк лицензия № 3298, Северная Осетия — Алания",0,2017-02-01
"Континенталь лицензия № 3184, Ставропольский край",0,2017-02-01
"Костромаселькомбанк лицензия № 1115, Костромская обл.",0,2017-02-01
"Крона-Банк лицензия № 2499, Иркутская обл.",0,2017-02-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",0,2017-02-01
"МВС Банк лицензия № 2407, Дагестан",0,2017-02-01
"Моби.Деньги лицензия № 3523, Москва и обл.",0,2017-02-01
"Монета.ру лицензия № 3508, Марий Эл",0,2017-02-01
"Московский Клиринговый Центр лицензия № 3314, Москва и обл.",0,2017-02-01
"Нарат лицензия № 1902, Саратовская обл.",0,2017-02-01
"Народный Банк лицензия № 2249, Карачаево-Черкесия",0,2017-02-01
"Народный Банк Тувы лицензия № 1309, Тыва",0,2017-02-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",0,2017-02-01
"Национальная Факторинговая Компания лицензия № 3437, Москва и обл.",0,2017-02-01
"Национальный Банк Сбережений лицензия № 1949, Ивановская обл.",0,2017-02-01
"Новокиб лицензия № 1747, Кемеровская обл.",0,2017-02-01
"Ноосфера лицензия № 2650, Республика Алтай",0,2017-02-01
"Объединенный Банк Республики лицензия № 1016, Чувашия",0,2017-02-01
"Оней Банк лицензия № 3516, Москва и обл.",0,2017-02-01
"Петербургский Расчетный Центр лицензия № 3306, Санкт-Петербург и обл.",0,2017-02-01
"Платина лицензия № 2347, Москва и обл.",0,2017-02-01
"Почтобанк лицензия № 1788, Пермская обл.",0,2017-02-01
"Премиум лицензия № 3514, Москва и обл.",0,2017-02-01
"Промсвязьинвест лицензия № 2761, Дагестан",0,2017-02-01
"ПэйПал Ру лицензия № 3517, Москва и обл.",0,2017-02-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",0,2017-02-01
"Расчетный Финансовый Дом лицензия № 3430, Санкт-Петербург и обл.",0,2017-02-01
"Русфинанс Банк лицензия № 1792, Самарская обл.",0,2017-02-01
"Северо-Западный 1 Альянс Банк лицензия № 766, Санкт-Петербург и обл.",0,2017-02-01
"Северстройбанк лицензия № 3507, Вологодская обл.",0,2017-02-01
"Стар Альянс лицензия № 3433, Москва и обл.",0,2017-02-01
"Таганрогбанк лицензия № 3136, Ростовская обл.",0,2017-02-01
"Тайдон лицензия № 2085, Кемеровская обл.",0,2017-02-01
"Татагропромбанк лицензия № 728, Татарстан",0,2017-02-01
"Умут лицензия № 2435, Дагестан",0,2017-02-01
"Расчетные Решения лицензия № 3524, Москва и обл.",0,2017-02-01
"Финчер лицензия № 3486, Москва и обл.",0,2017-02-01
"Фольксваген Банк Рус лицензия № 3500, Москва и обл.",0,2017-02-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",0,2017-02-01
"Электронный платежный сервис лицензия № 3509, Москва и обл.",0,2017-02-01
"Яндекс.Деньги лицензия № 3510, Россия",0,2017-02-01
"Веста лицензия № 2368, Москва и обл.","44 725,84",2017-02-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.","10 690,61",2017-02-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.","9 745,28",2017-02-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.","7 053,10",2017-02-01
"Земкомбанк лицензия № 574, Ростовская обл.","5 588,74",2017-02-01
"Держава лицензия № 2738, Москва и обл.","4 605,73",2017-02-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.","3 812,85",2017-02-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.","3 498,97",2017-02-01
"Система лицензия № 2846, Москва и обл.","3 264,00",2017-02-01
"Генбанк лицензия № 2490, Симферополь","2 790,23",2017-02-01
"Внешфинбанк лицензия № 3173, Краснодарский край","2 718,62",2017-02-01
"Енисей лицензия № 474, Красноярский край","2 463,91",2017-02-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.","2 422,63",2017-02-01
"ИНГ Банк лицензия № 2495, Москва и обл.","2 219,00",2017-02-01
"Металлинвестбанк лицензия № 2440, Москва и обл.","2 003,63",2017-02-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.","1 959,14",2017-02-01
"Агророс лицензия № 2860, Саратовская обл.","1 931,99",2017-02-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.","1 837,84",2017-02-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.","1 760,39",2017-02-01
"Банк «Санкт-Петербург» лицензия № 436, Санкт-Петербург и обл.","1 672,14",2017-02-01
"Европейский Стандарт лицензия № 3200, Москва и обл.","1 619,33",2017-02-01
"РЕСО Кредит лицензия № 3450, Москва и обл.","1 608,80",2017-02-01
"Дойче Банк лицензия № 3328, Москва и обл.","1 488,51",2017-02-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.","1 457,20",2017-02-01
"Северный Кредит лицензия № 2398, Вологодская обл.","1 374,93",2017-02-01
"Инкаробанк лицензия № 2696, Москва и обл.","1 355,11",2017-02-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.","1 324,31",2017-02-01
"ИРС лицензия № 272, Москва и обл.","1 223,75",2017-02-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.","1 198,89",2017-02-01
"Ситибанк лицензия № 2557, Москва и обл.","1 049,32",2017-02-01
"Международный Банк Санкт-Петербурга (МБСП) лицензия № 197, Санкт-Петербург и обл.","1 007,48",2017-02-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",96641,2017-02-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",94838,2017-02-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",93496,2017-02-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",92344,2017-02-01
"Еврофинанс Моснарбанк лицензия № 2402, Москва и обл.",92317,2017-02-01
"Арсенал лицензия № 3000, Москва и обл.",91189,2017-02-01
"Далена Банк лицензия № 1948, Москва и обл.",90957,2017-02-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",85514,2017-02-01
"Русский Торговый Банк лицензия № 2842, Москва и обл.",84134,2017-02-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",84020,2017-02-01
"Геобанк лицензия № 2027, Москва и обл.",82468,2017-02-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",79572,2017-02-01
"Интерпромбанк лицензия № 3266, Москва и обл.",78317,2017-02-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",77301,2017-02-01
"Новый Век лицензия № 3417, Москва и обл.",74710,2017-02-01
"Новое Время лицензия № 3492, Москва и обл.",73997,2017-02-01
"Натиксис Банк лицензия № 3390, Москва и обл.",73961,2017-02-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",72988,2017-02-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",71641,2017-02-01
"Веста лицензия № 2368, Москва и обл.","44 725,84",2017-02-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.","10 690,61",2017-02-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.","9 745,28",2017-02-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.","7 053,10",2017-02-01
"Земкомбанк лицензия № 574, Ростовская обл.","5 588,74",2017-02-01
"Держава лицензия № 2738, Москва и обл.","4 605,73",2017-02-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.","3 812,85",2017-02-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.","3 498,97",2017-02-01
"Система лицензия № 2846, Москва и обл.","3 264,00",2017-02-01
"Генбанк лицензия № 2490, Симферополь","2 790,23",2017-02-01
"Внешфинбанк лицензия № 3173, Краснодарский край","2 718,62",2017-02-01
"Енисей лицензия № 474, Красноярский край","2 463,91",2017-02-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.","2 422,63",2017-02-01
"ИНГ Банк лицензия № 2495, Москва и обл.","2 219,00",2017-02-01
"Металлинвестбанк лицензия № 2440, Москва и обл.","2 003,63",2017-02-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.","1 959,14",2017-02-01
"Агророс лицензия № 2860, Саратовская обл.","1 931,99",2017-02-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.","1 837,84",2017-02-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.","1 760,39",2017-02-01
"Банк «Санкт-Петербург» лицензия № 436, Санкт-Петербург и обл.","1 672,14",2017-02-01
"Европейский Стандарт лицензия № 3200, Москва и обл.","1 619,33",2017-02-01
"РЕСО Кредит лицензия № 3450, Москва и обл.","1 608,80",2017-02-01
"Дойче Банк лицензия № 3328, Москва и обл.","1 488,51",2017-02-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.","1 457,20",2017-02-01
"Северный Кредит лицензия № 2398, Вологодская обл.","1 374,93",2017-02-01
"Инкаробанк лицензия № 2696, Москва и обл.","1 355,11",2017-02-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.","1 324,31",2017-02-01
"ИРС лицензия № 272, Москва и обл.","1 223,75",2017-02-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.","1 198,89",2017-02-01
"Ситибанк лицензия № 2557, Москва и обл.","1 049,32",2017-02-01
"Международный Банк Санкт-Петербурга (МБСП) лицензия № 197, Санкт-Петербург и обл.","1 007,48",2017-02-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",96641,2017-02-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",94838,2017-02-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",93496,2017-02-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",92344,2017-02-01
"Еврофинанс Моснарбанк лицензия № 2402, Москва и обл.",92317,2017-02-01
"Арсенал лицензия № 3000, Москва и обл.",91189,2017-02-01
"Далена Банк лицензия № 1948, Москва и обл.",90957,2017-02-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",85514,2017-02-01
"Русский Торговый Банк лицензия № 2842, Москва и обл.",84134,2017-02-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",84020,2017-02-01
"Геобанк лицензия № 2027, Москва и обл.",82468,2017-02-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",79572,2017-02-01
"Интерпромбанк лицензия № 3266, Москва и обл.",78317,2017-02-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",77301,2017-02-01
"Новый Век лицензия № 3417, Москва и обл.",74710,2017-02-01
"Новое Время лицензия № 3492, Москва и обл.",73997,2017-02-01
"Натиксис Банк лицензия № 3390, Москва и обл.",73961,2017-02-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",72988,2017-02-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",71641,2017-02-01
"Веста лицензия № 2368, Москва и обл.","44 725,84",2017-02-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.","10 690,61",2017-02-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.","9 745,28",2017-02-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.","7 053,10",2017-02-01
"Земкомбанк лицензия № 574, Ростовская обл.","5 588,74",2017-02-01
"Держава лицензия № 2738, Москва и обл.","4 605,73",2017-02-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.","3 812,85",2017-02-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.","3 498,97",2017-02-01
"Система лицензия № 2846, Москва и обл.","3 264,00",2017-02-01
"Генбанк лицензия № 2490, Симферополь","2 790,23",2017-02-01
"Внешфинбанк лицензия № 3173, Краснодарский край","2 718,62",2017-02-01
"Енисей лицензия № 474, Красноярский край","2 463,91",2017-02-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.","2 422,63",2017-02-01
"ИНГ Банк лицензия № 2495, Москва и обл.","2 219,00",2017-02-01
"Металлинвестбанк лицензия № 2440, Москва и обл.","2 003,63",2017-02-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.","1 959,14",2017-02-01
"Агророс лицензия № 2860, Саратовская обл.","1 931,99",2017-02-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.","1 837,84",2017-02-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.","1 760,39",2017-02-01
"Банк «Санкт-Петербург» лицензия № 436, Санкт-Петербург и обл.","1 672,14",2017-02-01
"Европейский Стандарт лицензия № 3200, Москва и обл.","1 619,33",2017-02-01
"РЕСО Кредит лицензия № 3450, Москва и обл.","1 608,80",2017-02-01
"Дойче Банк лицензия № 3328, Москва и обл.","1 488,51",2017-02-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.","1 457,20",2017-02-01
"Северный Кредит лицензия № 2398, Вологодская обл.","1 374,93",2017-02-01
"Инкаробанк лицензия № 2696, Москва и обл.","1 355,11",2017-02-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.","1 324,31",2017-02-01
"ИРС лицензия № 272, Москва и обл.","1 223,75",2017-02-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.","1 198,89",2017-02-01
"Ситибанк лицензия № 2557, Москва и обл.","1 049,32",2017-02-01
"Международный Банк Санкт-Петербурга (МБСП) лицензия № 197, Санкт-Петербург и обл.","1 007,48",2017-02-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",96641,2017-02-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",94838,2017-02-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",93496,2017-02-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",92344,2017-02-01
"Еврофинанс Моснарбанк лицензия № 2402, Москва и обл.",92317,2017-02-01
"Арсенал лицензия № 3000, Москва и обл.",91189,2017-02-01
"Далена Банк лицензия № 1948, Москва и обл.",90957,2017-02-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",85514,2017-02-01
"Русский Торговый Банк лицензия № 2842, Москва и обл.",84134,2017-02-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",84020,2017-02-01
"Геобанк лицензия № 2027, Москва и обл.",82468,2017-02-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",79572,2017-02-01
"Интерпромбанк лицензия № 3266, Москва и обл.",78317,2017-02-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",77301,2017-02-01
"Новый Век лицензия № 3417, Москва и обл.",74710,2017-02-01
"Новое Время лицензия № 3492, Москва и обл.",73997,2017-02-01
"Натиксис Банк лицензия № 3390, Москва и обл.",73961,2017-02-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",72988,2017-02-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",71641,2017-02-01
"Веста лицензия № 2368, Москва и обл.","44 725,84",2017-02-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.","10 690,61",2017-02-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.","9 745,28",2017-02-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.","7 053,10",2017-02-01
"Земкомбанк лицензия № 574, Ростовская обл.","5 588,74",2017-02-01
"Держава лицензия № 2738, Москва и обл.","4 605,73",2017-02-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.","3 812,85",2017-02-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.","3 498,97",2017-02-01
"Система лицензия № 2846, Москва и обл.","3 264,00",2017-02-01
"Генбанк лицензия № 2490, Симферополь","2 790,23",2017-02-01
"Внешфинбанк лицензия № 3173, Краснодарский край","2 718,62",2017-02-01
"Енисей лицензия № 474, Красноярский край","2 463,91",2017-02-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.","2 422,63",2017-02-01
"ИНГ Банк лицензия № 2495, Москва и обл.","2 219,00",2017-02-01
"Металлинвестбанк лицензия № 2440, Москва и обл.","2 003,63",2017-02-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.","1 959,14",2017-02-01
"Агророс лицензия № 2860, Саратовская обл.","1 931,99",2017-02-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.","1 837,84",2017-02-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.","1 760,39",2017-02-01
"Банк «Санкт-Петербург» лицензия № 436, Санкт-Петербург и обл.","1 672,14",2017-02-01
"Европейский Стандарт лицензия № 3200, Москва и обл.","1 619,33",2017-02-01
"РЕСО Кредит лицензия № 3450, Москва и обл.","1 608,80",2017-02-01
"Дойче Банк лицензия № 3328, Москва и обл.","1 488,51",2017-02-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.","1 457,20",2017-02-01
"Северный Кредит лицензия № 2398, Вологодская обл.","1 374,93",2017-02-01
"Инкаробанк лицензия № 2696, Москва и обл.","1 355,11",2017-02-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.","1 324,31",2017-02-01
"ИРС лицензия № 272, Москва и обл.","1 223,75",2017-02-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.","1 198,89",2017-02-01
"Ситибанк лицензия № 2557, Москва и обл.","1 049,32",2017-02-01
"Международный Банк Санкт-Петербурга (МБСП) лицензия № 197, Санкт-Петербург и обл.","1 007,48",2017-02-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",96641,2017-02-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",94838,2017-02-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",93496,2017-02-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",92344,2017-02-01
"Еврофинанс Моснарбанк лицензия № 2402, Москва и обл.",92317,2017-02-01
"Арсенал лицензия № 3000, Москва и обл.",91189,2017-02-01
"Далена Банк лицензия № 1948, Москва и обл.",90957,2017-02-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",85514,2017-02-01
"Русский Торговый Банк лицензия № 2842, Москва и обл.",84134,2017-02-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",84020,2017-02-01
"Геобанк лицензия № 2027, Москва и обл.",82468,2017-02-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",79572,2017-02-01
"Интерпромбанк лицензия № 3266, Москва и обл.",78317,2017-02-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",77301,2017-02-01
"Новый Век лицензия № 3417, Москва и обл.",74710,2017-02-01
"Новое Время лицензия № 3492, Москва и обл.",73997,2017-02-01
"Натиксис Банк лицензия № 3390, Москва и обл.",73961,2017-02-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",72988,2017-02-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",71641,2017-02-01
"Веста лицензия № 2368, Москва и обл.","44 725,84",2017-02-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.","10 690,61",2017-02-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.","9 745,28",2017-02-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.","7 053,10",2017-02-01
"Земкомбанк лицензия № 574, Ростовская обл.","5 588,74",2017-02-01
"Держава лицензия № 2738, Москва и обл.","4 605,73",2017-02-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.","3 812,85",2017-02-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.","3 498,97",2017-02-01
"Система лицензия № 2846, Москва и обл.","3 264,00",2017-02-01
"Генбанк лицензия № 2490, Симферополь","2 790,23",2017-02-01
"Внешфинбанк лицензия № 3173, Краснодарский край","2 718,62",2017-02-01
"Енисей лицензия № 474, Красноярский край","2 463,91",2017-02-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.","2 422,63",2017-02-01
"ИНГ Банк лицензия № 2495, Москва и обл.","2 219,00",2017-02-01
"Металлинвестбанк лицензия № 2440, Москва и обл.","2 003,63",2017-02-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.","1 959,14",2017-02-01
"Агророс лицензия № 2860, Саратовская обл.","1 931,99",2017-02-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.","1 837,84",2017-02-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.","1 760,39",2017-02-01
"Банк «Санкт-Петербург» лицензия № 436, Санкт-Петербург и обл.","1 672,14",2017-02-01
"Европейский Стандарт лицензия № 3200, Москва и обл.","1 619,33",2017-02-01
"РЕСО Кредит лицензия № 3450, Москва и обл.","1 608,80",2017-02-01
"Дойче Банк лицензия № 3328, Москва и обл.","1 488,51",2017-02-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.","1 457,20",2017-02-01
"Северный Кредит лицензия № 2398, Вологодская обл.","1 374,93",2017-02-01
"Инкаробанк лицензия № 2696, Москва и обл.","1 355,11",2017-02-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.","1 324,31",2017-02-01
"ИРС лицензия № 272, Москва и обл.","1 223,75",2017-02-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.","1 198,89",2017-02-01
"Ситибанк лицензия № 2557, Москва и обл.","1 049,32",2017-02-01
"Международный Банк Санкт-Петербурга (МБСП) лицензия № 197, Санкт-Петербург и обл.","1 007,48",2017-02-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",96641,2017-02-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",94838,2017-02-01
