лицензия,дата,fact,CatBoost,RF
1087,2017-05-01,0.0,0.4801716625611482,0.41288405803063055
1087,2017-06-01,0.0,0.43357622519026146,0.41037033257749345
1087,2017-07-01,0.0,0.3650084831362916,0.41015683832826594
1087,2017-08-01,0.0,0.3063105284019209,0.3599642215533395
1087,2017-09-01,0.0,0.3739159714012886,0.41037033257749345
1087,2017-10-01,0.0,0.38912926838681394,0.40592925375362
1087,2017-11-01,0.0,0.41307355597635204,0.40957985503766087
1087,2017-12-01,0.0,0.40219692169023646,0.40786317351956924
1093,2017-01-01,0.0,0.3734936057716165,0.4366229150846544
1093,2017-02-01,0.0,0.35992990938624275,0.465012198138609
1093,2017-03-01,0.0,0.2568424108739193,0.43803117250089585
1093,2017-04-01,0.0,0.17417275868448395,0.3757590101075198
1093,2017-05-01,0.0,0.25510756500071985,0.40565325616059705
1093,2017-06-01,0.0,0.43768201644803084,0.452184251360025
1093,2017-07-01,0.0,0.4591597083579557,0.555285908147962
1093,2017-08-01,0.0,0.5560515953167452,0.4897475692387543
1093,2017-09-01,0.0,0.6603432869036667,0.5566095737577292
1093,2017-10-01,0.0,0.6325781666908687,0.5321987676776082
1093,2017-11-01,0.0,0.5352049000211243,0.5723011079909841
1093,2017-12-01,0.0,0.48603575572572066,0.5908530954083681
1105,2017-01-01,0.0,0.25769256691317155,0.40790185487171804
1105,2017-02-01,0.0,0.24863842847806786,0.3661084692893993
1105,2017-03-01,0.0,0.28275309137262183,0.3402632446309928
1105,2017-04-01,0.0,0.3480948577153293,0.4078747212534733
1105,2017-05-01,0.0,0.34643189298643207,0.39610746842834677
1105,2017-06-01,0.0,0.4137066229073442,0.39147417489968955
1105,2017-07-01,0.0,0.28885221536305267,0.384178332826605
1105,2017-08-01,0.0,0.4057599320930795,0.3306259254648548
1105,2017-09-01,0.0,0.4718787099261963,0.3909837236772895
1105,2017-10-01,0.0,0.5221983449829949,0.3948237564509026
1105,2017-11-01,0.0,0.41194851924351983,0.3992083489967445
1105,2017-12-01,0.0,0.30154149190441504,0.4005604699361814
1114,2017-01-01,0.0,0.38930034358341103,0.4263266619807499
1114,2017-02-01,0.0,0.37622422694107693,0.3877789889366584
1114,2017-03-01,0.0,0.2009775062709778,0.36880161433326936
1114,2017-04-01,0.0,0.3435170287273457,0.5036404870924859
1114,2017-05-01,0.0,0.29417645675849496,0.46200586420432643
1114,2017-06-01,0.0,0.619484165459698,0.4847101384080864
1114,2017-07-01,0.0,0.27664548792200055,0.483881405746508
1114,2017-08-01,0.0,0.40067614239098404,0.3971629937351836
1114,2017-09-01,0.0,0.5048836697820731,0.488982413909356
1114,2017-10-01,0.0,0.48557881573520045,0.49107631968554344
1114,2017-11-01,0.0,0.48877665709952767,0.4833356083758044
1114,2017-12-01,0.0,0.5465948771132944,0.49047478369850406
1115,2017-01-01,0.0,0.5199642469264512,0.4504029696625104
1115,2017-02-01,0.0,0.4760297999218327,0.44116722442944567
1115,2017-03-01,0.0,0.37382074016444844,0.40091067515158824
1115,2017-04-01,0.0,0.3352399031407771,0.4373616617008952
1115,2017-05-01,0.0,0.40254857518852133,0.44646723188593984
1115,2017-06-01,0.0,0.44265438371314464,0.46337230145664476
1115,2017-07-01,0.0,0.3589197246033182,0.4488578646332315
1115,2017-08-01,0.0,0.4391592912883321,0.4074357101961759
1115,2017-09-01,0.0,0.5351968118332611,0.493009139606881
1115,2017-10-01,0.0,0.35932602312914097,0.42229569618455587
1115,2017-11-01,0.0,0.4096052313252607,0.45965349841689446
1115,2017-12-01,0.0,0.3699310370909494,0.44302284796562424
1118,2017-01-01,0.0,0.3871233248499854,0.42346147666798534
1118,2017-02-01,0.0,0.40834459166579457,0.3975452485923595
1118,2017-03-01,0.0,0.2078729586992439,0.3761846730355535
1118,2017-04-01,0.0,0.15523233661274569,0.35788053645072493
1118,2017-05-01,0.0,0.20754774404856374,0.3792615002299208
1118,2017-06-01,0.0,0.4399852534020984,0.41381452444992056
1118,2017-07-01,0.0,0.26894915902028727,0.3915788681738698
1118,2017-08-01,0.0,0.3126072297088111,0.3744184985518615
1118,2017-09-01,0.0,0.5493944660590863,0.4869159409338373
1118,2017-10-01,0.0,0.488207566621935,0.47240782604968706
1118,2017-11-01,0.0,0.30719614653800464,0.4588124719314125
1118,2017-12-01,0.0,0.23449360427403712,0.4005665680690195
1136,2017-01-01,0.0,0.5944533913604306,0.5371192997239921
1136,2017-02-01,0.0,0.4667480436949901,0.4004184296113267
1136,2017-03-01,0.0,0.40080832386754267,0.37602581303727206
1136,2017-04-01,0.0,0.5120425690660182,0.464468908236925
1136,2017-05-01,0.0,0.49658354350314865,0.46810003989921534
1136,2017-06-01,0.0,0.5444892765962581,0.4706050339992761
1136,2017-07-01,0.0,0.3744600063820598,0.4321946778705496
1136,2017-08-01,0.0,0.43333430301472714,0.34145490729018774
1136,2017-09-01,0.0,0.5164486074844777,0.4477819971426724
1136,2017-10-01,0.0,0.5169391675295107,0.4286608217609582
1136,2017-11-01,0.0,0.46677783657375027,0.4370108904828826
1136,2017-12-01,0.0,0.4182922149749411,0.4275625518970849
1137,2017-01-01,0.0,0.46708606975315137,0.4738474850033422
1137,2017-02-01,0.0,0.4496394496410627,0.4468057102573003
1137,2017-03-01,0.0,0.37946532647713616,0.47335380403789973
1137,2017-04-01,0.0,0.3685087260788678,0.5124987600895651
1137,2017-05-01,0.0,0.3348112735537199,0.48190952114714064
1137,2017-06-01,0.0,0.4898958302098095,0.456969724118056
1137,2017-07-01,0.0,0.31642855067511116,0.4839583687530511
1137,2017-08-01,0.0,0.424355608497141,0.42600018792245525
1137,2017-09-01,0.0,0.493486007268029,0.4715390099832358
1137,2017-10-01,0.0,0.5232627316072738,0.4717223098829336
1137,2017-11-01,0.0,0.39787396340752035,0.48813463329315016
1137,2017-12-01,0.0,0.34100089473997724,0.47789982481837734
1143,2017-02-01,0.0,0.6074219450916425,0.40081116753336665
1143,2017-03-01,0.0,0.3169292804555075,0.3620304112710081
1143,2017-04-01,0.0,0.4636354363327272,0.4253875715424879
1143,2017-05-01,0.0,0.31929472310633533,0.38839048604188464
1143,2017-06-01,0.0,0.6509413466552108,0.40431884184007255
1143,2017-07-01,0.0,0.21332007654687998,0.4019104311466064
1143,2017-08-01,0.0,0.4817561371779737,0.37107612823676217
1143,2017-09-01,0.0,0.5937763028814081,0.41087976669244436
1143,2017-10-01,0.0,0.537551044266912,0.4079916062619648
1143,2017-11-01,0.0,0.37768770798727475,0.4080182382759719
1143,2017-12-01,0.0,0.21320393982964936,0.4058297190661652
1144,2017-01-01,0.0,0.2809918596718528,0.4628880962358826
1144,2017-02-01,0.0,0.3890108004105746,0.4635310210616591
1144,2017-03-01,0.0,0.21514179808258366,0.42818533431214495
1144,2017-04-01,0.0,0.24155156934905195,0.47125517049100357
1144,2017-05-01,0.0,0.2631499655039236,0.4730357502706951
1144,2017-06-01,0.0,0.4467816429399533,0.4603878144051343
1144,2017-07-01,0.0,0.2384192590011639,0.463372057557211
1144,2017-08-01,0.0,0.28126843651184197,0.42229874382950233
1144,2017-09-01,0.0,0.3577456582836959,0.45963705960276513
1144,2017-10-01,0.0,0.15586197275223115,0.46325675249112647
1144,2017-11-01,0.0,0.11246393670407064,0.46251928421914884
1144,2017-12-01,0.0,0.17426408801576643,0.4684880680901772
1151,2017-01-01,0.0,0.18858498739027854,0.39800725065803133
1151,2017-02-01,0.0,0.1868352751637126,0.3559691843390178
1151,2017-03-01,0.0,0.09821527212212557,0.3355404963090081
1151,2017-04-01,0.0,0.1172574592273703,0.40239138167612787
1151,2017-05-01,0.0,0.1897576606246292,0.43129810081034503
1151,2017-06-01,0.0,0.4551049423492906,0.521939125865692
1151,2017-07-01,0.0,0.20420547831723473,0.45666889298724184
1151,2017-08-01,0.0,0.24493005203901963,0.359861285661572
1151,2017-09-01,0.0,0.21778779872164836,0.3958673309860315
1151,2017-10-01,0.0,0.21577302325020273,0.39427833064653545
1151,2017-11-01,0.0,0.11767803290189831,0.37820834042955964
1151,2017-12-01,0.0,0.13464857073668732,0.37799367987261695
1158,2017-01-01,0.0,0.38933333073688847,0.40701664658795106
1158,2017-02-01,0.0,0.4156847574590772,0.37982852919498034
1158,2017-04-01,0.0,0.2936094772481935,0.3941978272681331
1158,2017-11-01,0.0,0.1869739157673401,0.4146116980493512
1165,2017-01-01,0.0,0.4991907800184708,0.47045872669199984
1165,2017-02-01,0.0,0.36739284096606073,0.4493734449135277
1165,2017-03-01,0.0,0.26200767016867976,0.41338446396302125
1165,2017-04-01,0.0,0.23146632675550766,0.47687141698051405
1165,2017-05-01,0.0,0.17339722131644242,0.40147544988301015
1165,2017-06-01,0.0,0.36433397030207965,0.4096537000564263
1165,2017-07-01,0.0,0.21563243273395533,0.4456939773688947
1165,2017-08-01,0.0,0.3311807311940226,0.401449776133154
1165,2017-09-01,0.0,0.3512889659779104,0.40159879565092826
1165,2017-10-01,0.0,0.2948230882442536,0.4056368105522926
1165,2017-11-01,0.0,0.24073211808181963,0.44732139684789074
1165,2017-12-01,0.0,0.3072724584310332,0.46677725253186403
1166,2017-01-01,0.0,0.44795910964024344,0.5121957588530308
1166,2017-10-01,0.0,0.4859958878580708,0.530199787374961
1166,2017-11-01,0.0,0.44185383700248115,0.5226969676745814
1166,2017-12-01,0.0,0.41048756052432334,0.5045766133924714
1184,2017-01-01,0.0,0.4741703383492231,0.47815280833806006
1189,2017-01-01,0.0,0.34049541253714405,0.5021885966925803
1189,2017-02-01,0.0,0.2318314606057679,0.46682176346985615
1189,2017-03-01,0.0,0.16456578654668036,0.4474626570823875
1189,2017-04-01,0.0,0.1682397254496913,0.41955745946738177
1189,2017-05-01,0.0,0.20214095234006496,0.46602122072363905
1189,2017-06-01,0.0,0.3511404393453817,0.516447435626935
1189,2017-07-01,0.0,0.10423985886416744,0.46284616653025
1189,2017-08-01,0.0,0.20203234685295202,0.44367684584834455
1189,2017-10-01,0.0,0.26071810355810365,0.46220927232758224
1189,2017-11-01,0.0,0.1564704649771926,0.49121422345814175
1189,2017-12-01,0.0,0.14069997540601406,0.539874462391884
1197,2017-01-01,0.0,0.3037619627664436,0.40724284013002904
1197,2017-02-01,0.0,0.42848107466821894,0.3816798185215337
1197,2017-03-01,0.0,0.2922665912076229,0.3509662729866091
1197,2017-04-01,0.0,0.25696046380278936,0.4202151782183147
1197,2017-05-01,0.0,0.47089229121245957,0.4215616715396383
1197,2017-06-01,0.0,0.43831369167995177,0.4150798440924081
1197,2017-07-01,0.0,0.14291048737398349,0.39663848875297203
1197,2017-08-01,0.0,0.25551216274951893,0.33129126852135865
1197,2017-09-01,0.0,0.3658512646759857,0.40631376187179474
1197,2017-10-01,1.0,0.3960132533306641,0.40405270783091546
1197,2017-11-01,1.0,0.16770454118691655,0.41272683276808697
1197,2017-12-01,1.0,0.3214011036858982,0.4140967061723063
1242,2017-01-01,0.0,0.4383484945786427,0.4910669865787282
1242,2017-02-01,0.0,0.3583893417715349,0.39771030474384655
1242,2017-03-01,0.0,0.09347713874552498,0.3741799629305287
1242,2017-04-01,0.0,0.23454164778404613,0.3971027733032455
1242,2017-05-01,0.0,0.10843383535234079,0.3866409549501823
1242,2017-06-01,0.0,0.1977885425117551,0.3895962690044914
1242,2017-07-01,0.0,0.16882724818260242,0.4061219648187703
1242,2017-08-01,0.0,0.09561006813949406,0.3913866141511101
1242,2017-09-01,0.0,0.18776373172685532,0.39751524642151115
1242,2017-10-01,0.0,0.1306727059537084,0.38825462350474826
1242,2017-11-01,0.0,0.06899640935701817,0.3857451936935195
1242,2017-12-01,0.0,0.12560750139763124,0.38326725630470093
1249,2017-01-01,0.0,0.3521110408995879,0.5016462679633372
1249,2017-02-01,0.0,0.2590853431319136,0.40699380640367916
1249,2017-03-01,0.0,0.14980014830561103,0.38295393465352795
1249,2017-04-01,0.0,0.27068013675857927,0.5030857745574553
1249,2017-05-01,0.0,0.20188717435109416,0.41433789431436613
1249,2017-06-01,0.0,0.2552817293837198,0.42352215091284445
1249,2017-07-01,0.0,0.11729272426692797,0.42518262288645065
1249,2017-08-01,0.0,0.22555139530867194,0.39448372066513626
1249,2017-09-01,0.0,0.2412344010159847,0.41300043331479613
1249,2017-10-01,0.0,0.35061723237539244,0.39947609549237034
1249,2017-11-01,0.0,0.20011957972363525,0.4103889551845442
1249,2017-12-01,0.0,0.28203907423007,0.4599519943535393
1280,2017-01-01,0.0,0.41061418834871605,0.4344652343675756
1280,2017-02-01,0.0,0.35505050151056267,0.45586154313035293
1280,2017-03-01,0.0,0.22015350663840239,0.465772461945662
1280,2017-04-01,0.0,0.2932329708716996,0.43880968469366766
1280,2017-05-01,0.0,0.16722423224885297,0.4648894012897554
1280,2017-06-01,0.0,0.47178802793243013,0.44967351922372123
1280,2017-07-01,0.0,0.30710695851124903,0.47663435854247843
1280,2017-08-01,0.0,0.27921462040654593,0.4418396316436871
1280,2017-09-01,0.0,0.5862899723087538,0.4740844876384324
1280,2017-10-01,0.0,0.48344072458522763,0.5971979600778144
1280,2017-11-01,0.0,0.36836871710354985,0.5960551177858369
1280,2017-12-01,0.0,0.6196195917215404,0.6174118833517496
1281,2017-01-01,0.0,0.3312856861446216,0.44097989091219986
1281,2017-02-01,0.0,0.2963007900032987,0.40950495265213027
1281,2017-03-01,0.0,0.21509221046293794,0.3767596353083723
1281,2017-04-01,0.0,0.20364527099005234,0.46119214098444106
1281,2017-05-01,0.0,0.20663000645141366,0.4478280722981348
1281,2017-06-01,0.0,0.37010862925309856,0.4275540117766166
1281,2017-07-01,0.0,0.16602759459223004,0.4141033629754065
1281,2017-08-01,0.0,0.21928597246668494,0.3610388754222992
1281,2017-09-01,0.0,0.3152887135552717,0.4345204012279674
1281,2017-10-01,0.0,0.29034890234512206,0.4284373772550053
1281,2017-11-01,0.0,0.08753078429391432,0.418373659488517
1281,2017-12-01,0.0,0.16933315710657482,0.43402084168608496
1284,2017-01-01,0.0,0.5215712712295278,0.537924371584839
1284,2017-02-01,0.0,0.34366783239300924,0.4329175567571822
1284,2017-03-01,0.0,0.2544416393386734,0.429305096803925
1284,2017-04-01,0.0,0.28094773823631836,0.468127001067944
1284,2017-05-01,0.0,0.22506810761594598,0.45147215578243094
1284,2017-06-01,0.0,0.41156159954181704,0.4605572544591946
1284,2017-07-01,0.0,0.12252340031017225,0.46058349997348397
1284,2017-08-01,0.0,0.4693137633978746,0.47392287706642267
1284,2017-09-01,0.0,0.4377682994881607,0.4973538260715739
1284,2017-10-01,0.0,0.35123567029319114,0.46901789708319164
1284,2017-11-01,0.0,0.34981644134240886,0.5627059701110463
1284,2017-12-01,0.0,0.37921202855001973,0.5690105615769572
1288,2017-01-01,0.0,0.33872172645011384,0.44388778144042806
1288,2017-02-01,0.0,0.28585168575006886,0.4341440603474461
1288,2017-03-01,0.0,0.19628133124549488,0.42167873271398115
1288,2017-04-01,0.0,0.23858821591657553,0.4433498170036409
1288,2017-05-01,0.0,0.21945740535762562,0.449542060866216
1288,2017-06-01,0.0,0.395575750272637,0.4498199607742771
1288,2017-07-01,0.0,0.19146981519752407,0.4553176345626187
1288,2017-08-01,0.0,0.3025014068411368,0.42125204646405356
1288,2017-09-01,0.0,0.46645807294791736,0.504719121451251
1288,2017-10-01,0.0,0.4268824459185886,0.4851865550223106
1288,2017-11-01,0.0,0.27525470218549924,0.4715057948137118
1288,2017-12-01,0.0,0.17489189588183082,0.4427804677891835
1291,2017-01-01,0.0,0.4711012434573241,0.4285787817870067
1291,2017-02-01,0.0,0.3267137865608116,0.39114731828606447
1291,2017-03-01,0.0,0.31897085175232875,0.3708745055892875
1291,2017-04-01,0.0,0.30930783951015195,0.43732352669647234
1291,2017-05-01,0.0,0.31123108905744407,0.4294619448131499
1291,2017-06-01,0.0,0.4443048578859806,0.4273380050885132
1291,2017-07-01,0.0,0.3016496792638113,0.4041510256527657
1291,2017-08-01,0.0,0.37642132433122266,0.35778288255485247
1291,2017-09-01,0.0,0.4319114994601162,0.4222830578983948
1291,2017-10-01,0.0,0.33467819108370306,0.4122411085912253
1291,2017-11-01,0.0,0.19683666925354862,0.42181472282423427
1291,2017-12-01,0.0,0.16913574462741926,0.4212608201981564
1293,2017-01-01,0.0,0.655628421493038,0.4847686464243678
1293,2017-02-01,0.0,0.6311975578959947,0.461164168320054
1293,2017-03-01,0.0,0.3949143089273096,0.4264979771869883
1293,2017-04-01,0.0,0.5016946515307255,0.5163751852358115
1293,2017-06-01,0.0,0.7121373629143246,0.4884021109082635
1293,2017-07-01,0.0,0.44658407707225556,0.47895624523096647
1293,2017-08-01,0.0,0.619404376868392,0.4516793147181323
1293,2017-09-01,0.0,0.5417745042161578,0.4618413412792992
1293,2017-10-01,0.0,0.6707098364647596,0.46779658116388756
1293,2017-11-01,0.0,0.5035210169767481,0.47188901830940894
1293,2017-12-01,0.0,0.47887365206710486,0.45461335140292364
1307,2017-01-01,0.0,0.13739666053259192,0.33969860506249266
1307,2017-02-01,0.0,0.14732547568308568,0.32266241162447334
1307,2017-03-01,0.0,0.08203276410548574,0.3146314459238715
1307,2017-04-01,0.0,0.08374120285916216,0.31895535774562056
1307,2017-05-01,0.0,0.0812211989482455,0.31829109783671006
1307,2017-06-01,0.0,0.15292420569119597,0.3281901142831542
1307,2017-07-01,0.0,0.07764015615903815,0.34940798394725514
1307,2017-08-01,0.0,0.12613683024037964,0.2938405768513955
1307,2017-09-01,0.0,0.17117779227578261,0.337949328016838
1307,2017-10-01,0.0,0.16839553737217905,0.3209888642618841
1307,2017-11-01,0.0,0.09165846626885554,0.31617538973441245
1307,2017-12-01,0.0,0.10096508137809122,0.3215707328595028
1309,2017-01-01,0.0,0.5517634479335477,0.4763887751210524
1309,2017-02-01,0.0,0.451397903253023,0.3753904346126377
1309,2017-03-01,0.0,0.39631757793678246,0.3493086853120394
1309,2017-04-01,0.0,0.5533125369489593,0.4785182482201568
1309,2017-05-01,0.0,0.402001166702546,0.48617037272911146
1309,2017-06-01,0.0,0.5630016572015089,0.4530951956446259
1309,2017-07-01,0.0,0.391212541235881,0.46945735157529456
1309,2017-08-01,0.0,0.32949182117216663,0.3816479739177684
1309,2017-09-01,0.0,0.4258334714445173,0.4818697344675161
1309,2017-10-01,0.0,0.51689398843595,0.4697738544329842
1309,2017-11-01,0.0,0.4388566484948323,0.471413249814543
1309,2017-12-01,0.0,0.6064157493808706,0.5041449488497219
1312,2017-01-01,0.0,0.30301083362711084,0.43919941869456
1312,2017-02-01,0.0,0.3403185349518414,0.39302613864838293
1312,2017-03-01,0.0,0.2814408945905749,0.36726369159350536
1312,2017-04-01,0.0,0.27274948038200425,0.4278001049698208
1312,2017-05-01,0.0,0.3939879477350294,0.41580412461710203
1312,2017-06-01,0.0,0.4312097619793497,0.40077391845184146
1312,2017-07-01,0.0,0.28075763582342655,0.40560858635157054
1312,2017-08-01,0.0,0.2579946470829642,0.3627935060323334
1312,2017-09-01,0.0,0.1948998854911999,0.4211965102918439
1312,2017-10-01,0.0,0.21757684552067533,0.41872256147784925
1312,2017-11-01,0.0,0.18268545669547387,0.4102633349745627
1312,2017-12-01,0.0,0.14260034373762834,0.4129702938340823
1326,2017-01-01,0.0,0.1241643467380751,0.19810945073491842
1326,2017-02-01,0.0,0.1471516815682169,0.27658780227265933
1326,2017-03-01,0.0,0.24530419209743817,0.23844920911576284
1326,2017-04-01,0.0,0.1209813295296736,0.2523529018824503
1326,2017-05-01,0.0,0.10605248742235658,0.1790125295048322
1326,2017-06-01,0.0,0.1944737594314311,0.2137608854665553
1326,2017-07-01,0.0,0.10090882653721134,0.2129131194267085
1326,2017-08-01,0.0,0.13426195617599998,0.23975149407258942
1326,2017-09-01,0.0,0.11875375489248606,0.19745623638481286
1326,2017-10-01,0.0,0.09867380271691528,0.19255427897856453
1326,2017-11-01,0.0,0.06253820622712508,0.20823448214001644
1326,2017-12-01,0.0,0.04943795982943447,0.18354378690393341
1329,2017-01-01,0.0,0.7418334328732151,0.6158475967105659
1329,2017-02-01,0.0,0.4698135015926445,0.44737280248685335
1329,2017-03-01,0.0,0.2183180099278923,0.460111708120616
1329,2017-04-01,0.0,0.33539102379142754,0.48385328368511693
1329,2017-05-01,0.0,0.29926980733123265,0.48742464926303397
1329,2017-06-01,0.0,0.6432973032474667,0.5046842342588017
1329,2017-07-01,0.0,0.5082604089056855,0.49767819699795623
1329,2017-08-01,0.0,0.587969930172112,0.4975034669333619
1329,2017-09-01,0.0,0.6228211218564008,0.5132926679028114
1329,2017-10-01,0.0,0.5888366970866307,0.5337111555504567
1329,2017-11-01,0.0,0.4542262264013215,0.585137275176764
1329,2017-12-01,0.0,0.5641442952873954,0.5561491757017178
1343,2017-01-01,0.0,0.2842975433851853,0.3741267775804629
1343,2017-02-01,0.0,0.3143909577842363,0.39440997553274
1343,2017-03-01,0.0,0.11355861797000802,0.37594762995390973
1343,2017-04-01,0.0,0.15610826486838372,0.36187938884815346
1343,2017-05-01,0.0,0.1961650320470872,0.3764551041801262
1343,2017-06-01,0.0,0.28974908677259953,0.3834826599928379
1343,2017-07-01,0.0,0.18162102892244833,0.3745577509426422
1343,2017-08-01,0.0,0.1958349988060448,0.3669228906108845
1343,2017-09-01,0.0,0.2683698978086925,0.3762951479081435
1343,2017-10-01,0.0,0.2850804023152909,0.372415511494706
1343,2017-11-01,0.0,0.1522648034653905,0.38339641876148856
1343,2017-12-01,0.0,0.1159893565535178,0.35837351850394095
1352,2017-01-01,0.0,0.36345032098999136,0.42771433457103347
1352,2017-02-01,0.0,0.3898548579056126,0.4051929873731054
1352,2017-03-01,0.0,0.187240101647845,0.3908061137755626
1352,2017-04-01,0.0,0.20631954224603571,0.4068945502440527
1352,2017-05-01,0.0,0.2226719269380447,0.41821950306597433
1352,2017-06-01,0.0,0.3749369045872331,0.40599581639531535
1352,2017-07-01,0.0,0.2054242126752707,0.3950815793360732
1352,2017-08-01,0.0,0.2834315950523084,0.3709796892112017
1352,2017-09-01,0.0,0.3514498456548313,0.41597782297642405
1352,2017-10-01,0.0,0.44485600281253695,0.44831427769518184
1352,2017-11-01,0.0,0.28808587833500426,0.41358958646151
1352,2017-12-01,0.0,0.19062194774824875,0.40606087045769473
1354,2017-01-01,0.0,0.30445849046119766,0.32386565067319967
1354,2017-02-01,0.0,0.1331903081393643,0.29260010806839193
1354,2017-03-01,0.0,0.1806781760701755,0.27376243352378465
1354,2017-04-01,0.0,0.1865542459119126,0.3118248015725311
1354,2017-05-01,0.0,0.10204663902450553,0.2972795260942304
1354,2017-06-01,0.0,0.28123029125164906,0.3437783238932575
1354,2017-07-01,0.0,0.29899665364974515,0.35173455167524803
1354,2017-08-01,0.0,0.16648897561259654,0.3057068260826755
1354,2017-09-01,0.0,0.3277450661734915,0.3606962690313693
1354,2017-10-01,0.0,0.23575434909596066,0.31995467172783765
1354,2017-11-01,0.0,0.10965230295044276,0.3399109485296933
1354,2017-12-01,0.0,0.19498552182952827,0.32063379436667416
1370,2017-11-01,0.0,0.5086839513373287,0.4557843635425519
1370,2017-12-01,0.0,0.4031579773875824,0.4412079545542382
1376,2017-01-01,0.0,0.32218351554659724,0.407746292701182
1376,2017-02-01,0.0,0.2911621543663788,0.38025695094367745
1376,2017-03-01,0.0,0.22585881346656217,0.38498472017504193
1376,2017-04-01,0.0,0.24937866307756698,0.42278008340458506
1376,2017-05-01,0.0,0.12494504603114054,0.41186891356642946
1376,2017-06-01,0.0,0.18394662956287927,0.4117737540448793
1376,2017-07-01,0.0,0.05496588800086344,0.37814378362182566
1376,2017-08-01,0.0,0.1304937925770428,0.3438240867420296
1376,2017-09-01,0.0,0.13281492009287332,0.3947921656543757
1376,2017-10-01,0.0,0.22967602556484704,0.3864602440829058
1376,2017-11-01,0.0,0.11309585441790572,0.4049451325943746
1376,2017-12-01,0.0,0.05949156621691026,0.39398322280429626
1398,2017-01-01,0.0,0.8550285764261943,0.6810741173754596
1398,2017-02-01,0.0,0.7513605089508795,0.5442649825026795
1398,2017-03-01,0.0,0.6310319907798229,0.47158143148932996
1398,2017-04-01,0.0,0.6557303324815891,0.6111778524778347
1398,2017-05-01,0.0,0.7182640575500088,0.576913835259038
1399,2017-01-01,0.0,0.4542601659099195,0.42067069109591976
1399,2017-02-01,0.0,0.3269540618774776,0.41305177898689277
1399,2017-03-01,0.0,0.5067989146732399,0.4241418360970418
1399,2017-04-01,0.0,0.4676516762093892,0.41520660691000233
1399,2017-05-01,0.0,0.4723860762426894,0.4303308389415298
1399,2017-06-01,0.0,0.48055422482742843,0.47261556401357296
1399,2017-07-01,0.0,0.2690643300898072,0.4150032859860192
1399,2017-08-01,0.0,0.371982524346283,0.360193625856945
1399,2017-09-01,0.0,0.4241217471828908,0.4345924071376615
1399,2017-10-01,0.0,0.3906326245404461,0.4257355455163864
1399,2017-11-01,0.0,0.4527721049272297,0.40828085649302415
1399,2017-12-01,0.0,0.39446828124421496,0.43738485539856875
1405,2017-01-01,0.0,0.5222974666874738,0.47423354926168865
1405,2017-02-01,0.0,0.7669009328690962,0.6182003892796989
1405,2017-06-01,0.0,0.6969699384111909,0.595446514504961
1405,2017-07-01,0.0,0.6305736410791429,0.6283836629694387
1405,2017-08-01,0.0,0.7126778100617217,0.5557599921870984
1405,2017-09-01,0.0,0.7485924617840158,0.6362909495678484
1405,2017-10-01,0.0,0.748808435779141,0.6086114646394536
1405,2017-11-01,0.0,0.559005180465125,0.6356520174081124
1405,2017-12-01,0.0,0.6033854634276081,0.6598269286619595
1411,2017-01-01,0.0,0.3686011940660699,0.4463770145398029
1411,2017-02-01,0.0,0.289482236117103,0.40270971757148893
1411,2017-03-01,0.0,0.22588347005283438,0.41551732942556685
1411,2017-04-01,0.0,0.3247672328227917,0.4484649234027951
1411,2017-05-01,0.0,0.35384305989336057,0.46298415333056075
1411,2017-06-01,0.0,0.39006618782413466,0.4533691928544714
1411,2017-07-01,0.0,0.30468268010611177,0.46314619243067856
1411,2017-08-01,0.0,0.3358474839798453,0.41622888847141876
1411,2017-09-01,0.0,0.364585716479916,0.44260591023442863
1411,2017-10-01,0.0,0.3628603592863352,0.410375569642807
1411,2017-11-01,0.0,0.28021462553571097,0.40023677041697103
1411,2017-12-01,0.0,0.3670954140669913,0.4155715039298086
1439,2017-01-01,0.0,0.29396940293464463,0.35793727875796233
1439,2017-02-01,0.0,0.2983436182802297,0.3973289606842262
1439,2017-03-01,0.0,0.09505572881095185,0.36041976829856137
1439,2017-04-01,0.0,0.1424243863599446,0.3711208353998151
1439,2017-05-01,0.0,0.1752533496634296,0.36073317441615976
1439,2017-06-01,0.0,0.25919942756713654,0.3957544278057169
1439,2017-07-01,0.0,0.12864523039988934,0.4061940241004359
1439,2017-08-01,0.0,0.29481482963000666,0.3708820124299852
1439,2017-09-01,0.0,0.2842177125310382,0.407888056303183
1439,2017-10-01,0.0,0.4544137188369576,0.3767924585387918
1439,2017-11-01,0.0,0.10237007788866465,0.3998745833950098
1439,2017-12-01,0.0,0.15762526576259267,0.3357932424645398
1441,2017-01-01,0.0,0.5146476626912044,0.4599014824506405
1441,2017-02-01,0.0,0.4038576638907874,0.38412594922538634
1441,2017-03-01,0.0,0.23786746096902298,0.38021366648796995
1441,2017-04-01,0.0,0.3853515712726286,0.4216565616712876
1441,2017-05-01,0.0,0.28803669273411003,0.4073068780737253
1441,2017-06-01,0.0,0.4443909362762131,0.3991264060205882
1441,2017-07-01,0.0,0.18335011560904307,0.3815528974345536
1441,2017-08-01,0.0,0.2914215527823233,0.32950251402795644
1441,2017-09-01,0.0,0.33781723623234566,0.39532750649009685
1441,2017-10-01,0.0,0.4897402761324872,0.38572602052678245
1441,2017-11-01,0.0,0.18573933973266035,0.40678721364025067
1441,2017-12-01,0.0,0.19014515892320583,0.40259077728127285
