Лицензия_банк,ИД_1400,дата
"Ишбанк лицензия № 2867, Москва и обл.",9147,2015-11-01
"Энерготрансбанк лицензия № 1307, Калининградская обл.",9085,2015-11-01
"ЕвроситиБанк лицензия № 1869, Москва и обл.",9067,2015-11-01
"АвтоКредитБанк лицензия № 1973, Татарстан",9050,2015-11-01
"Спурт Банк лицензия № 2207, Татарстан",9039,2015-11-01
"Агросоюз лицензия № 1459, Москва и обл.",9017,2015-11-01
"Интерактивный Банк лицензия № 3378, Москва и обл.",8999,2015-11-01
"Эс-Би-Ай Банк (бывш. ЯР-Банк) лицензия № 3185, Москва и обл.",8998,2015-11-01
"Первомайский лицензия № 518, Краснодарский край",8984,2015-11-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",8973,2015-11-01
"Кошелев-Банк лицензия № 3300, Самарская обл.",8959,2015-11-01
"Кубанский Универсальный Банк лицензия № 2898, Краснодарский край",8947,2015-11-01
"БМ-Банк лицензия № 2748, Москва и обл.",8914,2015-11-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",8904,2015-11-01
"Арксбанк лицензия № 1868, Москва и обл.",8881,2015-11-01
"МДМ Банк лицензия № 2562, Москва и обл.",8830,2015-11-01
"Мираф-Банк лицензия № 2244, Омская обл.",8804,2015-11-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.",8786,2015-11-01
"Интехбанк лицензия № 2705, Татарстан",8776,2015-11-01
"Нэклис-Банк лицензия № 1671, Москва и обл.",8775,2015-11-01
"Форштадт лицензия № 2208, Оренбургская обл.",8715,2015-11-01
"Венец лицензия № 524, Ульяновская обл.",8683,2015-11-01
"РосЕвроБанк лицензия № 3137, Москва и обл.",8675,2015-11-01
"Россита-Банк лицензия № 3257, Москва и обл.",8612,2015-11-01
"Заречье лицензия № 817, Татарстан",8582,2015-11-01
"Крокус-Банк лицензия № 2682, Москва и обл.",8528,2015-11-01
"Меткомбанк (Каменск-Уральский) лицензия № 2443, Свердловская обл.",8490,2015-11-01
"Кремлевский лицензия № 2905, Москва и обл.",8477,2015-11-01
"ВРБ лицензия № 3499, Москва и обл.",8476,2015-11-01
"Народный Банк Тувы лицензия № 1309, Тыва",8455,2015-11-01
"Горбанк лицензия № 2982, Санкт-Петербург и обл.",8453,2015-11-01
"Росавтобанк лицензия № 2767, Москва и обл.",8441,2015-11-01
"Унифин лицензия № 2654, Москва и обл.",8439,2015-11-01
"Вега-Банк лицензия № 3270, Москва и обл.",8433,2015-11-01
"СИАБ лицензия № 3245, Санкт-Петербург и обл.",8415,2015-11-01
"Новый Кредитный Союз лицензия № 3139, Москва и обл.",8415,2015-11-01
"Балтинвестбанк лицензия № 3176, Санкт-Петербург и обл.",8400,2015-11-01
"М2М Прайвет Банк лицензия № 1414, Москва и обл.",8342,2015-11-01
"Абсолют Банк лицензия № 2306, Москва и обл.",8333,2015-11-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",8326,2015-11-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",8323,2015-11-01
"Уссури лицензия № 596, Хабаровский край",8319,2015-11-01
"БайкалБанк лицензия № 2632, Бурятия",8281,2015-11-01
"Морской Банк лицензия № 77, Москва и обл.",8185,2015-11-01
"Унифондбанк лицензия № 3416, Москва и обл.",8146,2015-11-01
"Элита лицензия № 1399, Калужская обл.",8101,2015-11-01
"Алеф-Банк лицензия № 2119, Москва и обл.",8089,2015-11-01
"Сталь Банк лицензия № 2248, Москва и обл.",8067,2015-11-01
"Банк МБФИ лицензия № 2073, Москва и обл.",7985,2015-11-01
"Райффайзенбанк лицензия № 3292, Москва и обл.",7981,2015-11-01
"Геобанк лицензия № 2027, Москва и обл.",7976,2015-11-01
"Стар Альянс лицензия № 3433, Москва и обл.",7872,2015-11-01
"Международный Банк Развития лицензия № 2704, Москва и обл.",7853,2015-11-01
"Левобережный лицензия № 1343, Новосибирская обл.",7847,2015-11-01
"Анкор Банк лицензия № 889, Татарстан",7759,2015-11-01
"Банк Агора лицензия № 3231, Москва и обл.",7747,2015-11-01
"НБД-Банк лицензия № 1966, Нижегородская обл.",7711,2015-11-01
"Соверен Банк лицензия № 3206, Москва и обл.",7697,2015-11-01
"Оренбург лицензия № 3269, Оренбургская обл.",7691,2015-11-01
"Резерв лицензия № 2364, Челябинская обл.",7657,2015-11-01
"Связь-Банк лицензия № 1470, Москва и обл.",7644,2015-11-01
"Регнум лицензия № 3373, Москва и обл.",7640,2015-11-01
"Банк Премьер Кредит лицензия № 1663, Москва и обл.",7606,2015-11-01
"Севергазбанк лицензия № 2816, Вологодская обл.",7575,2015-11-01
