Лицензия_банк,ИД_1800,дата
"ЕАТП Банк лицензия № 1765, Астраханская обл.",11577,2017-04-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",11548,2017-04-01
"Легион лицензия № 3117, Москва и обл.",11533,2017-04-01
"Банк Торгового Финансирования лицензия № 1982, Москва и обл.",11508,2017-04-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",11464,2017-04-01
"Фондсервисбанк лицензия № 2989, Москва и обл.",11459,2017-04-01
"Сумитомо Мицуи лицензия № 3494, Москва и обл.",11405,2017-04-01
"Ишбанк лицензия № 2867, Москва и обл.",11401,2017-04-01
"Черноморский банк развития и реконструкции лицензия № 3527, Симферополь",11341,2017-04-01
"Акибанк лицензия № 2587, Татарстан",11336,2017-04-01
"Московский Индустриальный Банк лицензия № 912, Москва и обл.",11288,2017-04-01
"Экси-Банк лицензия № 2530, Санкт-Петербург и обл.",11237,2017-04-01
"Гефест лицензия № 1046, Тверская обл.",11194,2017-04-01
"ЮМК лицензия № 3495, Краснодарский край",11112,2017-04-01
"РЕСО Кредит лицензия № 3450, Москва и обл.",11111,2017-04-01
"Алма Банк лицензия № 604, Москва и обл.",11081,2017-04-01
"Новый Кредитный Союз лицензия № 3139, Москва и обл.",11029,2017-04-01
"Фора-Банк лицензия № 1885, Москва и обл.",11004,2017-04-01
"Новый Век лицензия № 3417, Москва и обл.",10909,2017-04-01
"Северный Кредит лицензия № 2398, Вологодская обл.",10870,2017-04-01
"Лайтбанк лицензия № 3177, Москва и обл.",10866,2017-04-01
"Газбанк лицензия № 2316, Самарская обл.",10850,2017-04-01
"Кредит Европа Банк лицензия № 3311, Москва и обл.",10825,2017-04-01
"Славянбанк лицензия № 804, Новгородская обл.",10807,2017-04-01
"АйСиБиСи Банк лицензия № 3475, Москва и обл.",10776,2017-04-01
"ВТБ 24 лицензия № 1623, Москва и обл.",10771,2017-04-01
"Солид Банк лицензия № 1329, Приморский край",10742,2017-04-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.",10738,2017-04-01
"Ури Банк лицензия № 3479, Москва и обл.",10735,2017-04-01
"Интерпромбанк лицензия № 3266, Москва и обл.",10686,2017-04-01
"Еврокапитал-Альянс лицензия № 2672, Ярославская обл.",10644,2017-04-01
"Международный Банк Санкт-Петербурга (МБСП) лицензия № 197, Санкт-Петербург и обл.",10642,2017-04-01
"Народный Банк Тувы лицензия № 1309, Тыва",10589,2017-04-01
"Международный Строительный Банк лицензия № 3484, Москва и обл.",10574,2017-04-01
"МТИ-Банк лицензия № 1052, Москва и обл.",10536,2017-04-01
"Майкопбанк лицензия № 1136, Адыгея",10477,2017-04-01
"ЦентроКредит лицензия № 121, Москва и обл.",10462,2017-04-01
"Система лицензия № 2846, Москва и обл.",10432,2017-04-01
"Альба Альянс лицензия № 2593, Москва и обл.",10390,2017-04-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",10356,2017-04-01
"Кранбанк лицензия № 2271, Ивановская обл.",10352,2017-04-01
"Банк Казани лицензия № 708, Татарстан",10337,2017-04-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.",10303,2017-04-01
"Владпромбанк лицензия № 870, Владимирская обл.",10299,2017-04-01
"Аксонбанк лицензия № 680, Костромская обл.",10291,2017-04-01
"Модульбанк лицензия № 1927, Костромская обл.",10278,2017-04-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",10275,2017-04-01
"Златкомбанк лицензия № 568, Москва и обл.",10241,2017-04-01
"НК Банк лицензия № 2755, Москва и обл.",10142,2017-04-01
"Нальчик лицензия № 695, Кабардино-Балкария",10000,2017-04-01
"Кредпромбанк лицензия № 1165, Ярославская обл.",9973,2017-04-01
"Арсенал лицензия № 3000, Москва и обл.",9967,2017-04-01
"Банк Сберегательно-кредитного сервиса лицензия № 3224, Москва и обл.",9950,2017-04-01
"Солидарность (Самара) лицензия № 554, Самарская обл.",9912,2017-04-01
"Прохладный лицензия № 874, Кабардино-Балкария",9910,2017-04-01
"Кетовский Коммерческий Банк лицензия № 842, Курганская обл.",9885,2017-04-01
"Дружба лицензия № 990, Тюменская обл.",9853,2017-04-01
"Донхлеббанк лицензия № 2285, Ростовская обл.",9812,2017-04-01
"Кубань Кредит лицензия № 2518, Краснодарский край",9810,2017-04-01
"Югра лицензия № 880, Москва и обл.",9782,2017-04-01
"Конфидэнс Банк лицензия № 970, Костромская обл.",9781,2017-04-01
"Совкомбанк лицензия № 963, Костромская обл.",9765,2017-04-01
"Мир Бизнес Банк лицензия № 3396, Москва и обл.",9762,2017-04-01
"Новокиб лицензия № 1747, Кемеровская обл.",9747,2017-04-01
"Платина лицензия № 2347, Москва и обл.",9679,2017-04-01
"Связь-Банк лицензия № 1470, Москва и обл.",9678,2017-04-01
"Киви Банк лицензия № 2241, Москва и обл.",9653,2017-04-01
"Юнистрим лицензия № 3467, Москва и обл.",9602,2017-04-01
"Сибсоцбанк лицензия № 2015, Алтайский край",9548,2017-04-01
"МС Банк Рус лицензия № 2789, Москва и обл.",9507,2017-04-01
"Банк Интеза лицензия № 2216, Москва и обл.",9504,2017-04-01
"Синко-Банк лицензия № 2838, Москва и обл.",9302,2017-04-01
"Московский Областной Банк лицензия № 1751, Москва и обл.",9233,2017-04-01
"Проминвестбанк лицензия № 2433, Москва и обл.",9190,2017-04-01
"Риал-Кредит лицензия № 3393, Москва и обл.",9159,2017-04-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",9086,2017-04-01
"Авангард лицензия № 2879, Москва и обл.",9060,2017-04-01
"Аресбанк лицензия № 2914, Москва и обл.",8967,2017-04-01
"Кемсоцинбанк лицензия № 96, Кемеровская обл.",8927,2017-04-01
"Русский Торговый Банк лицензия № 2842, Москва и обл.",8912,2017-04-01
"Денизбанк Москва лицензия № 3330, Москва и обл.",8907,2017-04-01
"Национальная Факторинговая Компания лицензия № 3437, Москва и обл.",8761,2017-04-01
"ПИР Банк лицензия № 2655, Москва и обл.",8724,2017-04-01
"Транскапиталбанк лицензия № 2210, Москва и обл.",8708,2017-04-01
"Национальный Банк «Траст» лицензия № 3279, Москва и обл.",8605,2017-04-01
"Мегаполис лицензия № 3265, Чувашия",8510,2017-04-01
"ФорБанк лицензия № 2063, Москва и обл.",8421,2017-04-01
"Новый Символ лицензия № 370, Москва и обл.",8410,2017-04-01
"Кредит Экспресс лицензия № 3186, Ростовская обл.",8387,2017-04-01
"Максима лицензия № 3379, Москва и обл.",8245,2017-04-01
"Крайинвестбанк лицензия № 3360, Краснодарский край",8233,2017-04-01
"Русфинанс Банк лицензия № 1792, Самарская обл.",8176,2017-04-01
"Нэклис-Банк лицензия № 1671, Москва и обл.",8157,2017-04-01
"Росдорбанк лицензия № 1573, Москва и обл.",8150,2017-04-01
"АктивКапитал Банк лицензия № 3006, Самарская обл.",8063,2017-04-01
"Прокоммерцбанк лицензия № 2996, Москва и обл.",8041,2017-04-01
"Экспресс-Волга лицензия № 3085, Костромская обл.",7961,2017-04-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",7857,2017-04-01
"Мерседес-Бенц Банк Рус лицензия № 3473, Москва и обл.",7853,2017-04-01
"РНКБ лицензия № 1354, Симферополь",7775,2017-04-01
"Флора-Москва лицензия № 533, Москва и обл.",7726,2017-04-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",7708,2017-04-01
"Сетелем Банк лицензия № 2168, Москва и обл.",7652,2017-04-01
"Новый Московский Банк лицензия № 2932, Москва и обл.",7586,2017-04-01
"Апабанк лицензия № 2404, Москва и обл.",7425,2017-04-01
"ОФК Банк лицензия № 2270, Москва и обл.",7404,2017-04-01
"Уралкапиталбанк лицензия № 2519, Башкортостан",7151,2017-04-01
"Русский Национальный Банк лицензия № 469, Ростовская обл.",7144,2017-04-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",7139,2017-04-01
"Преодоление лицензия № 2649, Москва и обл.",7077,2017-04-01
"БайкалИнвестБанк лицензия № 1067, Иркутская обл.",7066,2017-04-01
"Уральский Банк Реконструкции и Развития лицензия № 429, Свердловская обл.",7053,2017-04-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",7045,2017-04-01
"Русский Ипотечный Банк лицензия № 1968, Москва и обл.",6963,2017-04-01
"Северо-Восточный Альянс лицензия № 2768, Москва и обл.",6911,2017-04-01
"Новикомбанк лицензия № 2546, Москва и обл.",6910,2017-04-01
"Ростфинанс лицензия № 481, Ростовская обл.",6851,2017-04-01
"РТС-Банк лицензия № 3401, Самарская обл.",6840,2017-04-01
"Глобэкс лицензия № 1942, Москва и обл.",6829,2017-04-01
"Бум-Банк лицензия № 1137, Кабардино-Балкария",6819,2017-04-01
"БМ-Банк лицензия № 2748, Москва и обл.",6733,2017-04-01
"Банк Оранжевый лицензия № 1659, Санкт-Петербург и обл.",6729,2017-04-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",6712,2017-04-01
"БМВ Банк лицензия № 3482, Москва и обл.",6680,2017-04-01
"Соколовский лицензия № 2830, Москва и обл.",6641,2017-04-01
"Гаранти Банк — Москва лицензия № 3275, Москва и обл.",6493,2017-04-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",6474,2017-04-01
"Почта Банк лицензия № 650, Москва и обл.",6443,2017-04-01
"Гарант-Инвест лицензия № 2576, Москва и обл.",6337,2017-04-01
"Банк ВВБ лицензия № 1093, Севастополь",6292,2017-04-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.",6283,2017-04-01
"Эс-Би-Ай Банк (бывш. ЯР-Банк) лицензия № 3185, Москва и обл.",6237,2017-04-01
"Евроазиатский Инвестиционный Банк лицензия № 2897, Москва и обл.",6143,2017-04-01
"Яринтербанк лицензия № 2564, Ярославская обл.",6048,2017-04-01
"Рублев лицензия № 3098, Москва и обл.",6045,2017-04-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",5989,2017-04-01
"ББР Банк лицензия № 2929, Москва и обл.",5987,2017-04-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",5956,2017-04-01
"Банк Премьер Кредит лицензия № 1663, Москва и обл.",5918,2017-04-01
"Кузнецкий лицензия № 609, Пензенская обл.",5908,2017-04-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",5892,2017-04-01
"Морской Банк лицензия № 77, Москва и обл.",5873,2017-04-01
"МФБанк лицензия № 3163, Москва и обл.",5721,2017-04-01
"Финанс Бизнес Банк лицензия № 520, Москва и обл.",5644,2017-04-01
"Акцент лицензия № 696, Оренбургская обл.",5538,2017-04-01
"Российский Капитал лицензия № 2312, Москва и обл.",5488,2017-04-01
"Башкомснаббанк лицензия № 1398, Башкортостан",5446,2017-04-01
"Русский Стандарт лицензия № 2289, Москва и обл.",5445,2017-04-01
"Спурт Банк лицензия № 2207, Татарстан",5291,2017-04-01
"Солидарность (Москва) лицензия № 1555, Москва и обл.",5122,2017-04-01
"Мастер-Капитал лицензия № 3011, Москва и обл.",5110,2017-04-01
"ВУЗ-Банк лицензия № 1557, Свердловская обл.",2405,2017-04-01
"Темпбанк лицензия № 55, Москва и обл.",271,2017-04-01
"21 Век лицензия № 3309, Санкт-Петербург и обл.",0,2017-04-01
"АРБ-Инкасс лицензия № 3353, Москва и обл.",0,2017-04-01
"Вест лицензия № 2605, Москва и обл.",0,2017-04-01
"Вестерн Юнион ДП Восток лицензия № 2726, Москва и обл.",0,2017-04-01
"Глобал Эксчейндж лицензия № 3533, Москва и обл.",0,2017-04-01
"Деньги.Мэйл.Ру лицензия № 3511, Москва и обл.",0,2017-04-01
"Единая касса лицензия № 3512, Москва и обл.",0,2017-04-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",0,2017-04-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",0,2017-04-01
"Континент Финанс лицензия № 149, Москва и обл.",0,2017-04-01
"Красноярский Краевой Расчетный Центр лицензия № 3483, Красноярский край",0,2017-04-01
"Лидер лицензия № 3304, Москва и обл.",0,2017-04-01
"Межбанковский Кредитный Союз лицензия № 3242, Москва и обл.",0,2017-04-01
"Моби.Деньги лицензия № 3523, Москва и обл.",0,2017-04-01
"Монета.ру лицензия № 3508, Марий Эл",0,2017-04-01
"Московский Клиринговый Центр лицензия № 3314, Москва и обл.",0,2017-04-01
"Мурманский Расчетный Центр лицензия № 3341, Мурманская обл.",0,2017-04-01
"Национальный Расчетный Депозитарий лицензия № 3294, Москва и обл.",0,2017-04-01
"Объединенная Расчетная Система лицензия № 3342, Москва и обл.",0,2017-04-01
"Петербургский Расчетный Центр лицензия № 3306, Санкт-Петербург и обл.",0,2017-04-01
"Платежный Клиринговый Дом лицензия № 3343, Москва и обл.",0,2017-04-01
"Платежный Центр лицензия № 3166, Новосибирская обл.",0,2017-04-01
"Премиум лицензия № 3514, Москва и обл.",0,2017-04-01
"ПэйПал Ру лицензия № 3517, Москва и обл.",0,2017-04-01
"Рапида лицензия № 3371, Москва и обл.",0,2017-04-01
"Расчетная Палата СВМБ лицензия № 3324, Самарская обл.",0,2017-04-01
"Расчетный Финансовый Дом лицензия № 3430, Санкт-Петербург и обл.",0,2017-04-01
"РИБ лицензия № 2749, Москва и обл.",0,2017-04-01
"Русское Финансовое Общество лицензия № 3427, Москва и обл.",0,2017-04-01
"Сетевая Расчетная Палата лицензия № 3332, Татарстан",0,2017-04-01
"Умут лицензия № 2435, Дагестан",0,2017-04-01
"Расчетные Решения лицензия № 3524, Москва и обл.",0,2017-04-01
"Фидбэк лицензия № 3502, Москва и обл.",0,2017-04-01
"Финчер лицензия № 3486, Москва и обл.",0,2017-04-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",0,2017-04-01
"Электронный платежный сервис лицензия № 3509, Москва и обл.",0,2017-04-01
"Яндекс.Деньги лицензия № 3510, Россия",0,2017-04-01
"Тайдон лицензия № 2085, Кемеровская обл.","16 401,98",2017-05-01
"ВРБ лицензия № 3499, Ярославская обл.","9 829,45",2017-05-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.","9 562,07",2017-05-01
"Финтрастбанк лицензия № 3104, Москва и обл.","6 490,00",2017-05-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.","5 851,73",2017-05-01
"Икано Банк лицензия № 3519, Центр","3 582,77",2017-05-01
"Нордеа Банк лицензия № 3016, Москва и обл.","2 090,09",2017-05-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.","1 776,51",2017-05-01
"Урал ФД лицензия № 249, Пермская обл.","1 337,95",2017-05-01
"Оренбург лицензия № 3269, Оренбургская обл.","1 081,92",2017-05-01
"Рунэтбанк лицензия № 2829, Москва и обл.","1 034,18",2017-05-01
"Кузнецкбизнесбанк лицензия № 1158, Кемеровская обл.",97028,2017-05-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",92923,2017-05-01
"Оней Банк лицензия № 3516, Москва и обл.",87430,2017-05-01
"Коммерческий Индо Банк лицензия № 3446, Москва и обл.",79872,2017-05-01
"Европейский Стандарт лицензия № 3200, Москва и обл.",77936,2017-05-01
"Почтобанк лицензия № 1788, Пермская обл.",73446,2017-05-01
"Нейва лицензия № 1293, Свердловская обл.",71821,2017-05-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",69832,2017-05-01
"ИТ Банк лицензия № 2609, Омская обл.",68553,2017-05-01
"Чувашкредитпромбанк лицензия № 1280, Чувашия",68408,2017-05-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",65183,2017-05-01
"Приобье лицензия № 537, Ханты-Мансийский АО — Югра",62617,2017-05-01
"Стар Альянс лицензия № 3433, Москва и обл.",61277,2017-05-01
"Капитал лицензия № 575, Москва и обл.",61192,2017-05-01
"Резерв лицензия № 2364, Челябинская обл.",61001,2017-05-01
"МБА-Москва лицензия № 3395, Москва и обл.",60597,2017-05-01
"Живаго-Банк лицензия № 2065, Рязанская обл.",59673,2017-05-01
"Уралприватбанк лицензия № 153, Свердловская обл.",58263,2017-05-01
"К2 Банк лицензия № 2851, Карачаево-Черкесия",57394,2017-05-01
"Эко-Инвест лицензия № 3116, Москва и обл.",57015,2017-05-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",56248,2017-05-01
"Норвик Банк лицензия № 902, Кировская обл.",56181,2017-05-01
"Союз лицензия № 2307, Москва и обл.",53632,2017-05-01
"Гута-Банк лицензия № 256, Москва и обл.",53485,2017-05-01
"Ситибанк лицензия № 2557, Москва и обл.",53259,2017-05-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",53097,2017-05-01
"Спиритбанк лицензия № 2053, Тульская обл.",51998,2017-05-01
"Национальный Резервный Банк лицензия № 2170, Москва и обл.",50998,2017-05-01
"Ак Барс лицензия № 2590, Татарстан",50649,2017-05-01
"Русь лицензия № 704, Оренбургская обл.",50461,2017-05-01
"РИТЦ Банк лицензия № 2677, Карелия",50316,2017-05-01
"Объединенный Банк Республики лицензия № 1016, Чувашия",48884,2017-05-01
"СИАБ лицензия № 3245, Санкт-Петербург и обл.",48394,2017-05-01
"Собинбанк лицензия № 1317, Москва и обл.",47523,2017-05-01
"Металлинвестбанк лицензия № 2440, Москва и обл.",47230,2017-05-01
"Прио-Внешторгбанк лицензия № 212, Рязанская обл.",47042,2017-05-01
"Приморье лицензия № 3001, Приморский край",46770,2017-05-01
"Томскпромстройбанк лицензия № 1720, Томская обл.",46644,2017-05-01
"ДельтаКредит лицензия № 3338, Москва и обл.",45352,2017-05-01
"Современный Коммерческий Инновационный Банк лицензия № 3329, Костромская обл.",45231,2017-05-01
"ГринКомБанк лицензия № 1184, Иркутская обл.",45123,2017-05-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",45035,2017-05-01
"Промсельхозбанк лицензия № 538, Москва и обл.",43936,2017-05-01
"Экспобанк лицензия № 2998, Москва и обл.",43244,2017-05-01
"Северстройбанк лицензия № 3507, Вологодская обл.",43209,2017-05-01
"Торжокуниверсалбанк лицензия № 933, Тверская обл.",43050,2017-05-01
"Великие Луки Банк лицензия № 598, Псковская обл.",42970,2017-05-01
"Центр-инвест лицензия № 2225, Ростовская обл.",42634,2017-05-01
"Челябинвестбанк лицензия № 493, Челябинская обл.",41573,2017-05-01
"Расчетно-Кредитный Банк лицензия № 103, Москва и обл.",41443,2017-05-01
"Дальневосточный Банк лицензия № 843, Приморский край",40800,2017-05-01
"Балаково-Банк лицензия № 444, Саратовская обл.",40749,2017-05-01
"Рента-Банк лицензия № 3095, Москва и обл.",39940,2017-05-01
"Крыловский лицензия № 456, Краснодарский край",39345,2017-05-01
"Тендер-Банк лицензия № 2252, Москва и обл.",39326,2017-05-01
"Континенталь лицензия № 3184, Ставропольский край",39073,2017-05-01
"РН Банк лицензия № 170, Москва и обл.",38811,2017-05-01
"Запсибкомбанк лицензия № 918, Тюменская обл.",38399,2017-05-01
"Интеркоопбанк лицензия № 2803, Москва и обл.",37990,2017-05-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.",37949,2017-05-01
"Банкхаус Эрбе лицензия № 1717, Москва и обл.",37909,2017-05-01
"Ренессанс Кредит лицензия № 3354, Москва и обл.",37879,2017-05-01
"Зенит Сочи лицензия № 232, Краснодарский край",37823,2017-05-01
"ТЭМБР-Банк лицензия № 2764, Москва и обл.",37803,2017-05-01
"Межтопэнергобанк лицензия № 2956, Москва и обл.",37286,2017-05-01
"КС Банк лицензия № 1752, Мордовия",36887,2017-05-01
"Акцепт лицензия № 567, Новосибирская обл.",36702,2017-05-01
"Вокбанк лицензия № 312, Нижегородская обл.",35108,2017-05-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",34875,2017-05-01
"РосЕвроБанк лицензия № 3137, Москва и обл.",34299,2017-05-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",34243,2017-05-01
"Стандарт-Кредит лицензия № 841, Адыгея",33919,2017-05-01
"Развитие-Столица лицензия № 3013, Москва и обл.",33106,2017-05-01
"Сбербанк России лицензия № 1481, Москва и обл.",33086,2017-05-01
"Кредит Урал Банк лицензия № 2584, Челябинская обл.",33007,2017-05-01
"Агросоюз лицензия № 1459, Москва и обл.",32867,2017-05-01
"Снежинский лицензия № 1376, Челябинская обл.",32640,2017-05-01
"Телекоммерц Банк лицензия № 3380, Тульская обл.",32297,2017-05-01
"Примсоцбанк лицензия № 2733, Приморский край",32006,2017-05-01
"Инвестторгбанк лицензия № 2763, Москва и обл.",31655,2017-05-01
"Енисейский Объединенный Банк лицензия № 2645, Красноярский край",31553,2017-05-01
"Ассоциация лицензия № 732, Нижегородская обл.",31425,2017-05-01
"Синергия лицензия № 2884, Саратовская обл.",31324,2017-05-01
"Липецккомбанк лицензия № 1242, Липецкая обл.",31233,2017-05-01
"Кубаньторгбанк лицензия № 478, Краснодарский край",31110,2017-05-01
"УМ-Банк лицензия № 1441, Москва и обл.",30756,2017-05-01
"Эксперт Банк лицензия № 2949, Омская обл.",30309,2017-05-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",30278,2017-05-01
"НС Банк лицензия № 3124, Москва и обл.",30128,2017-05-01
"Возрождение лицензия № 1439, Москва и обл.",29863,2017-05-01
"Севергазбанк лицензия № 2816, Вологодская обл.",29692,2017-05-01
"Кошелев-Банк лицензия № 3300, Самарская обл.",29199,2017-05-01
"Тагилбанк лицензия № 1635, Свердловская обл.",29079,2017-05-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",29039,2017-05-01
"Логос лицензия № 3233, Москва и обл.",29035,2017-05-01
"Руснарбанк лицензия № 3403, Москва и обл.",28893,2017-05-01
"Хоум Кредит Банк лицензия № 316, Москва и обл.",28791,2017-05-01
"Курскпромбанк лицензия № 735, Курская обл.",28454,2017-05-01
"ВостСибтранскомбанк лицензия № 2731, Иркутская обл.",28121,2017-05-01
"БМ-Банк лицензия № 2748, Москва и обл.",28009,2017-05-01
"Альтернатива лицензия № 3452, Москва и обл.",27816,2017-05-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",27799,2017-05-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",27688,2017-05-01
"ЮниКредит Банк лицензия № 1, Москва и обл.",27477,2017-05-01
"Москоммерцбанк лицензия № 3365, Москва и обл.",27473,2017-05-01
"Национальный Банк «Траст» лицензия № 3279, Москва и обл.",27434,2017-05-01
"Унифондбанк лицензия № 3416, Москва и обл.",27293,2017-05-01
"РБА лицензия № 3413, Москва и обл.",27107,2017-05-01
"Челиндбанк лицензия № 485, Челябинская обл.",26986,2017-05-01
"Нефтепромбанк лицензия № 2156, Москва и обл.",26845,2017-05-01
"Джей энд Ти Банк лицензия № 3061, Москва и обл.",26597,2017-05-01
"Газтрансбанк лицензия № 665, Адыгея",26362,2017-05-01
"Актив Банк лицензия № 2529, Мордовия",26324,2017-05-01
"Евразийский Банк лицензия № 969, Москва и обл.",26237,2017-05-01
"Росэксимбанк лицензия № 2790, Москва и обл.",26116,2017-05-01
"МСП Банк лицензия № 3340, Москва и обл.",26074,2017-05-01
"ОТП Банк лицензия № 2766, Москва и обл.",25974,2017-05-01
"Москва-Сити лицензия № 3247, Москва и обл.",25826,2017-05-01
"Банк БЦК-Москва лицензия № 3480, Москва и обл.",25743,2017-05-01
"Проинвестбанк лицензия № 784, Пермская обл.",25690,2017-05-01
"Саммит Банк лицензия № 85, Приморский край",25661,2017-05-01
"Всероссийский Банк Развития Регионов лицензия № 3287, Москва и обл.",25631,2017-05-01
"Центрально-Азиатский лицензия № 3037, Хакасия",25478,2017-05-01
"Уралтрансбанк лицензия № 812, Свердловская обл.",25362,2017-05-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",25325,2017-05-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",25244,2017-05-01
"Химик лицензия № 1114, Нижегородская обл.",25220,2017-05-01
"Ставропольпромстройбанк лицензия № 1288, Ставропольский край",25174,2017-05-01
"Венец лицензия № 524, Ульяновская обл.",25145,2017-05-01
"Холмск лицензия № 503, Сахалинская обл.",25139,2017-05-01
"Алтынбанк лицензия № 2070, Татарстан",24679,2017-05-01
"Современные Стандарты Бизнеса лицензия № 3397, Москва и обл.",24670,2017-05-01
"Генбанк лицензия № 2490, Симферополь",24645,2017-05-01
"Акрополь лицензия № 3027, Москва и обл.",24433,2017-05-01
"Братский АНКБ лицензия № 1144, Иркутская обл.",24395,2017-05-01
"Жилстройбанк лицензия № 2769, Москва и обл.",23771,2017-05-01
"Канский лицензия № 860, Красноярский край",23529,2017-05-01
"БСТ-Банк лицензия № 2883, Кемеровская обл.",23272,2017-05-01
"МВС Банк лицензия № 2407, Дагестан",23219,2017-05-01
"Алжан лицензия № 2491, Дагестан",23117,2017-05-01
"Долинск лицензия № 857, Сахалинская обл.",22922,2017-05-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.",22884,2017-05-01
"Кросна-Банк лицензия № 2607, Москва и обл.",22812,2017-05-01
"Банк БФА лицензия № 3038, Санкт-Петербург и обл.",22800,2017-05-01
"ИНГ Банк лицензия № 2495, Москва и обл.",22692,2017-05-01
"Алеф-Банк лицензия № 2119, Москва и обл.",22688,2017-05-01
"Иваново лицензия № 1763, Ивановская обл.",22634,2017-05-01
"Вакобанк лицензия № 1291, Псковская обл.",22510,2017-05-01
"Екатеринбург лицензия № 3161, Свердловская обл.",22338,2017-05-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",22046,2017-05-01
"Элита лицензия № 1399, Калужская обл.",21911,2017-05-01
"Новопокровский лицензия № 467, Краснодарский край",21904,2017-05-01
"АвтоКредитБанк лицензия № 1973, Татарстан",21849,2017-05-01
"Тройка-Д Банк лицензия № 3431, Москва и обл.",21648,2017-05-01
"Меткомбанк (Каменск-Уральский) лицензия № 2443, Свердловская обл.",21615,2017-05-01
"Новое Время лицензия № 3492, Москва и обл.",21589,2017-05-01
"Оргбанк лицензия № 3312, Москва и обл.",21569,2017-05-01
"Роял Кредит Банк лицензия № 783, Приморский край",21558,2017-05-01
"Металлург лицензия № 2877, Москва и обл.",21327,2017-05-01
"Союзный лицензия № 3236, Москва и обл.",21272,2017-05-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",21091,2017-05-01
"Московский Национальный Инвестиционный Банк лицензия № 3181, Москва и обл.",20901,2017-05-01
"Горбанк лицензия № 2982, Санкт-Петербург и обл.",20565,2017-05-01
"Классик Эконом Банк лицензия № 3298, Северная Осетия — Алания",20437,2017-05-01
"ИРС лицензия № 272, Москва и обл.",20330,2017-05-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",20193,2017-05-01
"Таганрогбанк лицензия № 3136, Ростовская обл.",20123,2017-05-01
"Внешфинбанк лицензия № 3173, Краснодарский край",20075,2017-05-01
"Профессионал Банк (бывш. Наш Дом) лицензия № 3296, Москва и обл.",20053,2017-05-01
"Москва лицензия № 1661, Москва и обл.",20021,2017-05-01
"Агропромкредит лицензия № 2880, Москва и обл.",19977,2017-05-01
"Взаимодействие лицензия № 1704, Новосибирская обл.",19929,2017-05-01
"Россельхозбанк лицензия № 3349, Москва и обл.",19798,2017-05-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",19628,2017-05-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",19588,2017-05-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",19582,2017-05-01
"Интерпрогрессбанк лицензия № 600, Москва и обл.",19550,2017-05-01
"Финам Банк лицензия № 2799, Москва и обл.",19516,2017-05-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",19507,2017-05-01
"Райффайзенбанк лицензия № 3292, Москва и обл.",19497,2017-05-01
"КОР лицензия № 2148, Волгоградская обл.",19444,2017-05-01
