Лицензия_банк,ИД_1600,дата
"Стар Альянс лицензия № 3433, Москва и обл.",10317,2017-11-01
"Континенталь лицензия № 3184, Ставропольский край",10269,2017-11-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",10268,2017-11-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",9608,2017-11-01
"Вакобанк лицензия № 1291, Псковская обл.",9552,2017-11-01
"МВС Банк лицензия № 2407, Дагестан",9394,2017-11-01
"Логос лицензия № 3233, Москва и обл.",9338,2017-11-01
"Рунэтбанк лицензия № 2829, Москва и обл.",9332,2017-11-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",9096,2017-11-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",9073,2017-11-01
"Вкабанк лицензия № 1027, Астраханская обл.",8815,2017-11-01
"Акрополь лицензия № 3027, Москва и обл.",8777,2017-11-01
"Гута-Банк лицензия № 256, Москва и обл.",8674,2017-11-01
"Северстройбанк лицензия № 3507, Вологодская обл.",8653,2017-11-01
"Алжан лицензия № 2491, Дагестан",8606,2017-11-01
"РБА лицензия № 3413, Москва и обл.",8467,2017-11-01
"Тендер-Банк лицензия № 2252, Москва и обл.",8272,2017-11-01
"Тайдон лицензия № 2085, Кемеровская обл.",8093,2017-11-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",7810,2017-11-01
"Альтернатива лицензия № 3452, Москва и обл.",7751,2017-11-01
"Геобанк лицензия № 2027, Москва и обл.",7533,2017-11-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",7392,2017-11-01
"Новое Время лицензия № 3492, Москва и обл.",7339,2017-11-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.",7309,2017-11-01
"Эко-Инвест лицензия № 3116, Москва и обл.",7303,2017-11-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",7037,2017-11-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",6916,2017-11-01
"Ури Банк лицензия № 3479, Москва и обл.",6842,2017-11-01
"Р-Инкас лицензия № 3536, Москва и обл.",79800,2017-11-01
"Умут лицензия № 2435, Дагестан",44825,2017-11-01
"ВРБ лицензия № 3499, Ярославская обл.",32425,2017-11-01
"Расчетные Решения лицензия № 3524, Москва и обл.",31867,2017-11-01
"Вест лицензия № 2605, Москва и обл.",29389,2017-11-01
"Европейский Стандарт лицензия № 3200, Москва и обл.",25222,2017-11-01
"Нарат лицензия № 1902, Саратовская обл.",19319,2017-11-01
"Вятич лицензия № 2796, Рязанская обл.",16349,2017-11-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",14900,2017-11-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",14435,2017-11-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",14039,2017-11-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",13147,2017-11-01
"Великие Луки Банк лицензия № 598, Псковская обл.",12707,2017-11-01
"Промсвязьинвест лицензия № 2761, Дагестан",12512,2017-11-01
"Рента-Банк лицензия № 3095, Москва и обл.",11659,2017-11-01
"Банк оф Токио-Мицубиси лицензия № 3465, Москва и обл.",11356,2017-11-01
"РусьРегионБанк лицензия № 685, Москва и обл.",11215,2017-11-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",10789,2017-11-01
"Уралприватбанк лицензия № 153, Свердловская обл.",10786,2017-11-01
"Капитал лицензия № 575, Москва и обл.",10710,2017-11-01
"Банк РСИ лицензия № 3415, Москва и обл.",10623,2017-11-01
"Дальний Восток лицензия № 3318, Приморский край",10395,2017-11-01
"Стар Альянс лицензия № 3433, Москва и обл.",10317,2017-11-01
"Континенталь лицензия № 3184, Ставропольский край",10269,2017-11-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",10268,2017-11-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",9608,2017-11-01
"Вакобанк лицензия № 1291, Псковская обл.",9552,2017-11-01
"МВС Банк лицензия № 2407, Дагестан",9394,2017-11-01
"Логос лицензия № 3233, Москва и обл.",9338,2017-11-01
"Рунэтбанк лицензия № 2829, Москва и обл.",9332,2017-11-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",9096,2017-11-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",9073,2017-11-01
"Вкабанк лицензия № 1027, Астраханская обл.",8815,2017-11-01
"Акрополь лицензия № 3027, Москва и обл.",8777,2017-11-01
"Гута-Банк лицензия № 256, Москва и обл.",8674,2017-11-01
"Северстройбанк лицензия № 3507, Вологодская обл.",8653,2017-11-01
"Алжан лицензия № 2491, Дагестан",8606,2017-11-01
"РБА лицензия № 3413, Москва и обл.",8467,2017-11-01
"Тендер-Банк лицензия № 2252, Москва и обл.",8272,2017-11-01
"Тайдон лицензия № 2085, Кемеровская обл.",8093,2017-11-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",7810,2017-11-01
"Альтернатива лицензия № 3452, Москва и обл.",7751,2017-11-01
"Геобанк лицензия № 2027, Москва и обл.",7533,2017-11-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",7392,2017-11-01
"Новое Время лицензия № 3492, Москва и обл.",7339,2017-11-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.",7309,2017-11-01
"Эко-Инвест лицензия № 3116, Москва и обл.",7303,2017-11-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",7037,2017-11-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",6916,2017-11-01
"Ури Банк лицензия № 3479, Москва и обл.",6842,2017-11-01
"Р-Инкас лицензия № 3536, Москва и обл.",79800,2017-11-01
"Умут лицензия № 2435, Дагестан",44825,2017-11-01
"ВРБ лицензия № 3499, Ярославская обл.",32425,2017-11-01
"Расчетные Решения лицензия № 3524, Москва и обл.",31867,2017-11-01
"Вест лицензия № 2605, Москва и обл.",29389,2017-11-01
"Европейский Стандарт лицензия № 3200, Москва и обл.",25222,2017-11-01
"Нарат лицензия № 1902, Саратовская обл.",19319,2017-11-01
"Вятич лицензия № 2796, Рязанская обл.",16349,2017-11-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",14900,2017-11-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",14435,2017-11-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",14039,2017-11-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",13147,2017-11-01
"Великие Луки Банк лицензия № 598, Псковская обл.",12707,2017-11-01
"Промсвязьинвест лицензия № 2761, Дагестан",12512,2017-11-01
"Рента-Банк лицензия № 3095, Москва и обл.",11659,2017-11-01
"Банк оф Токио-Мицубиси лицензия № 3465, Москва и обл.",11356,2017-11-01
"РусьРегионБанк лицензия № 685, Москва и обл.",11215,2017-11-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",10789,2017-11-01
"Уралприватбанк лицензия № 153, Свердловская обл.",10786,2017-11-01
"Капитал лицензия № 575, Москва и обл.",10710,2017-11-01
"Банк РСИ лицензия № 3415, Москва и обл.",10623,2017-11-01
"Дальний Восток лицензия № 3318, Приморский край",10395,2017-11-01
"Стар Альянс лицензия № 3433, Москва и обл.",10317,2017-11-01
"Континенталь лицензия № 3184, Ставропольский край",10269,2017-11-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",10268,2017-11-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",9608,2017-11-01
"Вакобанк лицензия № 1291, Псковская обл.",9552,2017-11-01
"МВС Банк лицензия № 2407, Дагестан",9394,2017-11-01
"Логос лицензия № 3233, Москва и обл.",9338,2017-11-01
"Рунэтбанк лицензия № 2829, Москва и обл.",9332,2017-11-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",9096,2017-11-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",9073,2017-11-01
"Вкабанк лицензия № 1027, Астраханская обл.",8815,2017-11-01
"Акрополь лицензия № 3027, Москва и обл.",8777,2017-11-01
"Гута-Банк лицензия № 256, Москва и обл.",8674,2017-11-01
"Северстройбанк лицензия № 3507, Вологодская обл.",8653,2017-11-01
"Алжан лицензия № 2491, Дагестан",8606,2017-11-01
"РБА лицензия № 3413, Москва и обл.",8467,2017-11-01
"Тендер-Банк лицензия № 2252, Москва и обл.",8272,2017-11-01
"Тайдон лицензия № 2085, Кемеровская обл.",8093,2017-11-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",7810,2017-11-01
"Альтернатива лицензия № 3452, Москва и обл.",7751,2017-11-01
"Геобанк лицензия № 2027, Москва и обл.",7533,2017-11-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",7392,2017-11-01
"Новое Время лицензия № 3492, Москва и обл.",7339,2017-11-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.",7309,2017-11-01
"Эко-Инвест лицензия № 3116, Москва и обл.",7303,2017-11-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",7037,2017-11-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",6916,2017-11-01
"Ури Банк лицензия № 3479, Москва и обл.",6842,2017-11-01
"Р-Инкас лицензия № 3536, Москва и обл.",79800,2017-11-01
"Умут лицензия № 2435, Дагестан",44825,2017-11-01
"ВРБ лицензия № 3499, Ярославская обл.",32425,2017-11-01
"Расчетные Решения лицензия № 3524, Москва и обл.",31867,2017-11-01
"Вест лицензия № 2605, Москва и обл.",29389,2017-11-01
"Европейский Стандарт лицензия № 3200, Москва и обл.",25222,2017-11-01
"Нарат лицензия № 1902, Саратовская обл.",19319,2017-11-01
"Вятич лицензия № 2796, Рязанская обл.",16349,2017-11-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",14900,2017-11-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",14435,2017-11-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",14039,2017-11-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",13147,2017-11-01
"Великие Луки Банк лицензия № 598, Псковская обл.",12707,2017-11-01
"Промсвязьинвест лицензия № 2761, Дагестан",12512,2017-11-01
"Рента-Банк лицензия № 3095, Москва и обл.",11659,2017-11-01
"Банк оф Токио-Мицубиси лицензия № 3465, Москва и обл.",11356,2017-11-01
"РусьРегионБанк лицензия № 685, Москва и обл.",11215,2017-11-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",10789,2017-11-01
"Уралприватбанк лицензия № 153, Свердловская обл.",10786,2017-11-01
"Капитал лицензия № 575, Москва и обл.",10710,2017-11-01
"Банк РСИ лицензия № 3415, Москва и обл.",10623,2017-11-01
"Дальний Восток лицензия № 3318, Приморский край",10395,2017-11-01
"Стар Альянс лицензия № 3433, Москва и обл.",10317,2017-11-01
"Континенталь лицензия № 3184, Ставропольский край",10269,2017-11-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",10268,2017-11-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",9608,2017-11-01
"Вакобанк лицензия № 1291, Псковская обл.",9552,2017-11-01
"МВС Банк лицензия № 2407, Дагестан",9394,2017-11-01
"Логос лицензия № 3233, Москва и обл.",9338,2017-11-01
"Рунэтбанк лицензия № 2829, Москва и обл.",9332,2017-11-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",9096,2017-11-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",9073,2017-11-01
"Вкабанк лицензия № 1027, Астраханская обл.",8815,2017-11-01
"Акрополь лицензия № 3027, Москва и обл.",8777,2017-11-01
"Гута-Банк лицензия № 256, Москва и обл.",8674,2017-11-01
"Северстройбанк лицензия № 3507, Вологодская обл.",8653,2017-11-01
"Алжан лицензия № 2491, Дагестан",8606,2017-11-01
"РБА лицензия № 3413, Москва и обл.",8467,2017-11-01
"Тендер-Банк лицензия № 2252, Москва и обл.",8272,2017-11-01
"Тайдон лицензия № 2085, Кемеровская обл.",8093,2017-11-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",7810,2017-11-01
"Альтернатива лицензия № 3452, Москва и обл.",7751,2017-11-01
"Геобанк лицензия № 2027, Москва и обл.",7533,2017-11-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",7392,2017-11-01
"Новое Время лицензия № 3492, Москва и обл.",7339,2017-11-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.",7309,2017-11-01
"Эко-Инвест лицензия № 3116, Москва и обл.",7303,2017-11-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",7037,2017-11-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",6916,2017-11-01
"Ури Банк лицензия № 3479, Москва и обл.",6842,2017-11-01
"Р-Инкас лицензия № 3536, Москва и обл.",79163,2017-12-01
"Умут лицензия № 2435, Дагестан",44837,2017-12-01
"Расчетные Решения лицензия № 3524, Москва и обл.",32798,2017-12-01
"Вест лицензия № 2605, Москва и обл.",29030,2017-12-01
"ВРБ лицензия № 3499, Ярославская обл.",25524,2017-12-01
"Нарат лицензия № 1902, Саратовская обл.",19061,2017-12-01
"Глобал Эксчейндж лицензия № 3533, Москва и обл.",15513,2017-12-01
"Вятич лицензия № 2796, Рязанская обл.",14685,2017-12-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",14674,2017-12-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",14133,2017-12-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",13586,2017-12-01
"Великие Луки Банк лицензия № 598, Псковская обл.",13013,2017-12-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",12959,2017-12-01
"Рента-Банк лицензия № 3095, Москва и обл.",12222,2017-12-01
"Капитал лицензия № 575, Москва и обл.",12151,2017-12-01
"РусьРегионБанк лицензия № 685, Москва и обл.",11839,2017-12-01
"Банк оф Токио-Мицубиси лицензия № 3465, Москва и обл.",11584,2017-12-01
"Промсвязьинвест лицензия № 2761, Дагестан",11566,2017-12-01
"Дальний Восток лицензия № 3318, Приморский край",11228,2017-12-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",10820,2017-12-01
"Банк РСИ лицензия № 3415, Москва и обл.",10789,2017-12-01
"Континенталь лицензия № 3184, Ставропольский край",10443,2017-12-01
"Стар Альянс лицензия № 3433, Москва и обл.",10274,2017-12-01
"Логос лицензия № 3233, Москва и обл.",9912,2017-12-01
"Вакобанк лицензия № 1291, Псковская обл.",9748,2017-12-01
"Гута-Банк лицензия № 256, Москва и обл.",9748,2017-12-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",9649,2017-12-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",9508,2017-12-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",9237,2017-12-01
"МВС Банк лицензия № 2407, Дагестан",9189,2017-12-01
"Вкабанк лицензия № 1027, Астраханская обл.",9014,2017-12-01
"Рунэтбанк лицензия № 2829, Москва и обл.",8848,2017-12-01
"Акрополь лицензия № 3027, Москва и обл.",8789,2017-12-01
"Северстройбанк лицензия № 3507, Вологодская обл.",8621,2017-12-01
"Алжан лицензия № 2491, Дагестан",8465,2017-12-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.",8339,2017-12-01
"РБА лицензия № 3413, Москва и обл.",8200,2017-12-01
"Тайдон лицензия № 2085, Кемеровская обл.",8121,2017-12-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",8019,2017-12-01
"Альтернатива лицензия № 3452, Москва и обл.",7825,2017-12-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",7652,2017-12-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",7515,2017-12-01
"Ури Банк лицензия № 3479, Москва и обл.",7448,2017-12-01
"Геобанк лицензия № 2027, Москва и обл.",7445,2017-12-01
"Новое Время лицензия № 3492, Москва и обл.",7325,2017-12-01
"Тендер-Банк лицензия № 2252, Москва и обл.",7325,2017-12-01
"Металлург лицензия № 2877, Москва и обл.",7049,2017-12-01
"Эко-Инвест лицензия № 3116, Москва и обл.",7014,2017-12-01
"Мидзухо Банк лицензия № 3337, Москва и обл.",6910,2017-12-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",6894,2017-12-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",6875,2017-12-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",6820,2017-12-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",6813,2017-12-01
"Телекоммерц Банк лицензия № 3380, Тульская обл.",6651,2017-12-01
"Горбанк лицензия № 2982, Санкт-Петербург и обл.",6643,2017-12-01
"Гефест лицензия № 1046, Тверская обл.",6596,2017-12-01
"ЮМК лицензия № 3495, Краснодарский край",6470,2017-12-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",6442,2017-12-01
"Банк БЦК-Москва лицензия № 3480, Москва и обл.",6436,2017-12-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",6384,2017-12-01
"Москва-Сити лицензия № 3247, Москва и обл.",6272,2017-12-01
"Итуруп лицензия № 2390, Сахалинская обл.",6247,2017-12-01
"Единая касса лицензия № 3512, Москва и обл.",6222,2017-12-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",6172,2017-12-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",6161,2017-12-01
"Жилстройбанк лицензия № 2769, Москва и обл.",6101,2017-12-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.",6071,2017-12-01
"Сумитомо Мицуи лицензия № 3494, Москва и обл.",6061,2017-12-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",6040,2017-12-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",5967,2017-12-01
"Народный Банк Тувы лицензия № 1309, Тыва",5945,2017-12-01
"Таганрогбанк лицензия № 3136, Ростовская обл.",5907,2017-12-01
"Система лицензия № 2846, Москва и обл.",5857,2017-12-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",5848,2017-12-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",5828,2017-12-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",5762,2017-12-01
"РНКБ лицензия № 1354, Симферополь",5692,2017-12-01
"Петербургский Расчетный Центр лицензия № 3306, Санкт-Петербург и обл.",5677,2017-12-01
"Новый Промышленный Банк лицензия № 930, Москва и обл.",5651,2017-12-01
"Хованский лицензия № 2145, Москва и обл.",5618,2017-12-01
"Чайна Констракшн лицензия № 3515, Москва и обл.",5617,2017-12-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",5607,2017-12-01
"Платежный Центр лицензия № 3166, Новосибирская обл.",5518,2017-12-01
"Земкомбанк лицензия № 574, Ростовская обл.",5464,2017-12-01
"Классик Эконом Банк лицензия № 3298, Северная Осетия — Алания",5455,2017-12-01
"ИРС лицензия № 272, Москва и обл.",5430,2017-12-01
"Флора-Москва лицензия № 533, Москва и обл.",5380,2017-12-01
"Руссобанк лицензия № 2313, Москва и обл.",5344,2017-12-01
"Расчетная Палата СВМБ лицензия № 3324, Самарская обл.",5317,2017-12-01
"Новый Век лицензия № 3417, Москва и обл.",5312,2017-12-01
"Онего лицензия № 2484, Карелия",5303,2017-12-01
"21 Век лицензия № 3309, Санкт-Петербург и обл.",5227,2017-12-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",5204,2017-12-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",5181,2017-12-01
"Национальный Резервный Банк лицензия № 2170, Москва и обл.",5164,2017-12-01
"МБА-Москва лицензия № 3395, Москва и обл.",5127,2017-12-01
"Славянбанк лицензия № 804, Новгородская обл.",5081,2017-12-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.",5062,2017-12-01
"Инкаробанк лицензия № 2696, Москва и обл.",5062,2017-12-01
"Дружба лицензия № 990, Тюменская обл.",5034,2017-12-01
"Яндекс.Деньги лицензия № 3510, Россия",4877,2017-12-01
"Далена Банк лицензия № 1948, Москва и обл.",4867,2017-12-01
"Центрально-Азиатский лицензия № 3037, Хакасия",4865,2017-12-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",4855,2017-12-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",4833,2017-12-01
"Балаково-Банк лицензия № 444, Саратовская обл.",4810,2017-12-01
"АРБ-Инкасс лицензия № 3353, Москва и обл.",4766,2017-12-01
"Кубаньторгбанк лицензия № 478, Краснодарский край",4693,2017-12-01
"Спецстройбанк лицензия № 236, Москва и обл.",4665,2017-12-01
"Объединенный Банк Республики лицензия № 1016, Чувашия",4658,2017-12-01
"Курган лицензия № 2568, Курганская обл.",4518,2017-12-01
"Ресурс-Траст лицензия № 3122, Москва и обл.",4516,2017-12-01
"Сельмашбанк лицензия № 106, Ростовская обл.",4502,2017-12-01
"Кредитинвест лицензия № 1197, Дагестан",4501,2017-12-01
"Автоторгбанк лицензия № 2776, Москва и обл.",4493,2017-12-01
"Стандарт-Кредит лицензия № 841, Адыгея",4492,2017-12-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.",4455,2017-12-01
"АвтоКредитБанк лицензия № 1973, Татарстан",4452,2017-12-01
"Банк на Гончарной (бывш. Япы Креди Банк Москва) лицензия № 2555, Москва и обл.",4449,2017-12-01
"Дом-Банк лицензия № 3209, Москва и обл.",4440,2017-12-01
"ПартнерКапиталБанк (бывш. НоваховКапиталБанк) лицензия № 635, Москва и обл.",4438,2017-12-01
"Бэнк оф Чайна лицензия № 2309, Москва и обл.",4410,2017-12-01
"Сетевая Расчетная Палата лицензия № 3332, Татарстан",4400,2017-12-01
"Фольксваген Банк Рус лицензия № 3500, Москва и обл.",4399,2017-12-01
"Национальный Банк Сбережений лицензия № 1949, Ивановская обл.",4361,2017-12-01
"Прокоммерцбанк лицензия № 2996, Москва и обл.",4319,2017-12-01
"Международный Расчетный Банк лицензия № 3028, Москва и обл.",4293,2017-12-01
"Консервативный Коммерческий Банк лицензия № 1087, Астраханская обл.",4293,2017-12-01
"Жилкредит лицензия № 1736, Москва и обл.",4275,2017-12-01
"Расчетно-Кредитный Банк лицензия № 103, Москва и обл.",4272,2017-12-01
"Алма Банк лицензия № 604, Москва и обл.",4219,2017-12-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",4213,2017-12-01
"Алтынбанк лицензия № 2070, Татарстан",4186,2017-12-01
"Новокиб лицензия № 1747, Кемеровская обл.",4097,2017-12-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",4070,2017-12-01
"РФИ Банк лицензия № 3351, Москва и обл.",4041,2017-12-01
"Синергия лицензия № 2884, Саратовская обл.",4026,2017-12-01
"Росэксимбанк лицензия № 2790, Москва и обл.",3994,2017-12-01
"Натиксис Банк лицензия № 3390, Москва и обл.",3985,2017-12-01
"Сервис-Резерв лицензия № 2034, Москва и обл.",3982,2017-12-01
"Меткомбанк (Каменск-Уральский) лицензия № 2443, Свердловская обл.",3970,2017-12-01
"КЭБ ЭйчЭнБи Банк лицензия № 3525, Москва и обл.",3944,2017-12-01
"Крокус-Банк лицензия № 2682, Москва и обл.",3920,2017-12-01
"Зираат Банк лицензия № 2559, Москва и обл.",3907,2017-12-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",3884,2017-12-01
"Космос лицензия № 2245, Москва и обл.",3880,2017-12-01
"АйСиБиСи Банк лицензия № 3475, Москва и обл.",3826,2017-12-01
"Финансово-Промышленный Капитал лицензия № 3295, Москва и обл.",3819,2017-12-01
"Банкхаус Эрбе лицензия № 1717, Москва и обл.",3802,2017-12-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",3774,2017-12-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",3749,2017-12-01
"Максима лицензия № 3379, Москва и обл.",3732,2017-12-01
"Ишбанк лицензия № 2867, Москва и обл.",3730,2017-12-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",3716,2017-12-01
"Новобанк лицензия № 1352, Новгородская обл.",3706,2017-12-01
"Первый Клиентский Банк лицензия № 3436, Москва и обл.",3701,2017-12-01
"Финам Банк лицензия № 2799, Москва и обл.",3680,2017-12-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",3678,2017-12-01
"Саратов лицензия № 330, Саратовская обл.",3677,2017-12-01
"Татсоцбанк лицензия № 480, Татарстан",3675,2017-12-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",3671,2017-12-01
"Актив Банк лицензия № 2529, Мордовия",3656,2017-12-01
"ИК Банк лицензия № 1732, Татарстан",3624,2017-12-01
"Примтеркомбанк лицензия № 21, Приморский край",3618,2017-12-01
"Пермь лицензия № 875, Пермская обл.",3602,2017-12-01
"Химик лицензия № 1114, Нижегородская обл.",3601,2017-12-01
"Азия-Инвест Банк лицензия № 3303, Москва и обл.",3576,2017-12-01
"Майский лицензия № 1673, Кабардино-Балкария",3559,2017-12-01
"Торжокуниверсалбанк лицензия № 933, Тверская обл.",3528,2017-12-01
"Крона-Банк лицензия № 2499, Иркутская обл.",3482,2017-12-01
"Нальчик лицензия № 695, Кабардино-Балкария",3478,2017-12-01
"Соколовский лицензия № 2830, Москва и обл.",3469,2017-12-01
"Всероссийский Банк Развития Регионов лицензия № 3287, Москва и обл.",3435,2017-12-01
"Холмск лицензия № 503, Сахалинская обл.",3410,2017-12-01
"Ермак лицензия № 1809, Ханты-Мансийский АО — Югра",3402,2017-12-01
"Международный Коммерческий Банк лицензия № 2524, Москва и обл.",3399,2017-12-01
"Пересвет лицензия № 2110, Москва и обл.",3395,2017-12-01
"Прохладный лицензия № 874, Кабардино-Балкария",3394,2017-12-01
"ГринКомБанк лицензия № 1184, Иркутская обл.",3391,2017-12-01
"Руна-Банк лицензия № 3207, Москва и обл.",3391,2017-12-01
"Экси-Банк лицензия № 2530, Санкт-Петербург и обл.",3390,2017-12-01
"Агророс лицензия № 2860, Саратовская обл.",3354,2017-12-01
"Стройлесбанк лицензия № 2995, Тюменская обл.",3336,2017-12-01
"Русский Национальный Банк лицензия № 469, Ростовская обл.",3333,2017-12-01
"БСТ-Банк лицензия № 2883, Кемеровская обл.",3329,2017-12-01
"Эльбин лицензия № 2267, Дагестан",3303,2017-12-01
"Мир Бизнес Банк лицензия № 3396, Москва и обл.",3300,2017-12-01
"Унифондбанк лицензия № 3416, Москва и обл.",3289,2017-12-01
"УМ-Банк лицензия № 1441, Москва и обл.",3289,2017-12-01
"Уралфинанс лицензия № 1370, Свердловская обл.",3283,2017-12-01
"БМ-Банк лицензия № 2748, Москва и обл.",3281,2017-12-01
"Росгосстрах Банк лицензия № 3073, Москва и обл.",3262,2017-12-01
"Заречье лицензия № 817, Татарстан",3261,2017-12-01
"Саммит Банк лицензия № 85, Приморский край",3214,2017-12-01
"Москва лицензия № 1661, Москва и обл.",3184,2017-12-01
"Акцент лицензия № 696, Оренбургская обл.",3178,2017-12-01
"Профессионал Банк (бывш. Наш Дом) лицензия № 3296, Москва и обл.",3170,2017-12-01
"Альба Альянс лицензия № 2593, Москва и обл.",3139,2017-12-01
"Калуга лицензия № 1151, Калужская обл.",3138,2017-12-01
"ЦМРБанк лицензия № 3531, Москва и обл.",3121,2017-12-01
"Уралпромбанк лицензия № 2964, Челябинская обл.",3084,2017-12-01
"Элита лицензия № 1399, Калужская обл.",3063,2017-12-01
"Нордеа Банк лицензия № 3016, Москва и обл.",3062,2017-12-01
"Тольяттихимбанк лицензия № 2507, Самарская обл.",3060,2017-12-01
